image_embedding,caption_embedding
"[-0.4829715967703183, -1.4364363363134742, 3.037728902111051, -0.6026546671856994, 0.6669193474272026, -0.28954088939503314, 0.2787206785200879, 0.17069051573557192]","[-1.9064276047783368, -1.2436338287535134, -0.72553938168478, -0.862855740094101, -0.5844961701122605, -0.4234276351659437, 0.05229444131221743, -0.6614703341792951]"
"[0.2689383614443229, -2.0382447276823754, 1.7210477324930689, 0.2756435900046764, 1.0566618823399123, 0.1589750044035435, -1.2829716756200311, 0.583271303641853]","[1.9769211658050208, 1.644093370858051, -0.5006698852711108, 0.09754543980172686, 0.21435198671208697, 1.1297252358838805, -0.6909172132314766, -1.0543488070696212]"
"[-1.2697163657233377, -0.6690571822807371, -2.428375109394951, -0.30775143303094005, 1.0154931146937247, 0.030619581670630922, -0.002863098261483362, -0.3231600093244365]","[1.2451644091930427, 1.5494156457081736, -0.3824066150775117, 2.1644810100793177, -0.37199996689169296, 1.154771392561446, -0.4348781550686183, 0.13731485298509616]"
"[0.7828038470794214, -0.03809568739640481, 0.7587855854204724, -0.39451788291690915, 0.9453382292255111, 2.4384837903723513, 1.694057175565798, -0.0876655607962572]","[-2.2731583662317845, -1.2534683355441407, -0.3149997290155416, 0.1425341395417308, 0.9354381986216398, 0.9993165538106931, 0.9508076230492523, 0.07984509101440881]"
"[2.005557898412707, 2.9839554747040413, 0.11538519728950868, 1.0519506086997448, 1.382597934133157, 1.364976698277174, -1.877138966402929, -0.3317281050302695]","[-1.9922452338741747, 0.6219271820370375, 2.477052272086996, -0.5011415585703972, 1.671258426913959, 0.48064809611690895, -0.661124076848805, 0.25066247513044665]"
"[-0.7455054879330231, -3.1774366867546986, -1.1298144749038213, 2.0109411528884262, 0.7479925191003497, 0.6843876077964677, 1.3094065969489808, -0.8461108559787791]","[-0.7345110190678366, 1.6692667055814767, -0.8117837662896451, 0.7084154831159237, 0.02298943291797118, 1.4247813465126296, 0.231119315146675, -0.9745936878854223]"
"[0.38154461096530295, -2.533165586460424, -0.3665421387280194, -1.4008876875926346, 0.41839454313464297, -1.5268983032461785, -1.9762981920137643, -0.4169902421632779]","[-0.07425777267295582, 0.01829902334050688, -0.3465601379542099, -0.871868683043818, 0.25676176033764053, -0.6597858822371919, -0.823573297251091, -0.18658009092437147]"
"[-1.5569403566293343, 0.7425644427182887, -0.048645427185484036, -1.008497437782956, 0.323886055393264, -0.6008408169633478, -0.07302019939817699, 0.43452490654852627]","[0.9911342765891957, 0.6640284308952357, -0.6383868786837512, 0.8143146728135581, 0.6914807904778333, -2.307194202857807, -0.26566875322165967, 0.8568036373843662]"
"[3.196250915674787, 0.1761570026063243, -0.20169022437411857, -1.7839652404855193, -0.9138891794595915, 1.335215874335862, 1.1761891895616752, -0.5147560038321178]","[0.7262605588200738, -0.7766930123707775, -0.17168069294478092, 0.6365290119843512, 1.3987403824107096, 0.1120919311016352, 0.5464452866499067, 0.23459040535604594]"
"[-3.1631804140586253, 0.032061354540776084, -0.5180523980514141, 1.6328636119188442, -0.9105090588809723, -2.8636432590572976, 0.8631584927865414, 0.9333760792553886]","[-1.785866732349931, 1.5780853428536068, 0.0231888453040424, 1.412063652643664, -1.4646083427735264, -0.2956536390670831, -0.9434750921754399, -0.055092356195944485]"
"[2.7479867859142173, 2.564994395205779, -1.9388352775663056, -0.5246919334819459, 1.858846108586125, -0.5369426656735692, -1.3059508094347563, -0.4802166183854316]","[0.8252583430437161, 0.34165214399803695, 0.5602022495774336, -0.6072408339990245, 1.958585741356153, -1.3342731778581791, 0.38409518034038914, 0.45863072087946094]"
"[0.47887343160641976, -0.15359865491047844, -1.7419238436898865, -0.8891255234434338, 0.9253739550781533, -0.26373782584933275, 1.1067625407281156, -0.5657505505144339]","[0.02432794086027647, 1.1131198779961098, -1.406536644966399, -0.3016403344590977, -0.34053968565853493, 0.5601077619553061, 0.8876404242557507, -0.8719141902277577]"
"[0.3096194285201615, -2.938204072233433, 1.2014644121723572, -0.020831587553734657, 0.21780035298971906, -0.9410385426664366, -0.20973024914301755, -0.565474565465059]","[3.070239070505764, 0.8853565526155238, -1.138081026094035, 0.009506536829426582, -0.3262022623707937, 0.4697118913748954, 0.7255774227708927, -1.0895235659427311]"
"[-1.277987627966705, 0.49502542943089317, 2.151941398601661, 0.5414476697075823, 0.5161646450855659, -0.8277150427894563, -0.22778807742939475, 1.0937675046255426]","[1.9959765955355389, 1.4666270477857677, 0.740948851081409, 1.5224753755667195, -0.699978665410891, 0.6719451366316533, -0.8127297556756343, -0.6184841656021143]"
"[-0.8004604100363978, -2.5546367465712168, 2.2972203980973265, -0.8001994744060802, -0.12619063995614668, -0.8420410666484827, -0.3845267022321708, 0.9355674316185618]","[-2.448557627402039, -1.0481081434779134, -1.3178040181017414, -0.6050915265016963, -0.8544259123972331, -0.04849317459509678, 0.7627847930877992, -0.7196389356422944]"
"[-0.7256029236778363, 3.694030847680128, -0.4470391266250438, 0.4048454591732858, -1.389926294578129, -2.36664099385239, 1.8266739050685672, -0.27316533373538127]","[1.5728539975397684, 0.9653084338525673, 0.7577618693638848, 1.6305190425413816, -0.43907761951431956, 0.8441718812082903, -0.5397005259092057, 0.04119248474137174]"
"[0.03347034472547133, -1.707601703829256, -1.0304087142710885, -0.5924841359127176, 1.0679770397632402, -1.3514342503398789, -1.1396234242828303, -1.3672304234097308]","[1.087788973315398, 1.6386953561488418, -0.6524142999268684, 1.8338604332971387, -0.13671922086318666, 0.6846843437221335, 0.07498076321870728, 0.4772649449596712]"
"[-0.21961813127932495, -1.3975382168477761, -1.899598694978084, -1.104067671793891, -0.41113051602758327, 0.464377488505142, 2.3962035371676946, -1.4453866954454029]","[-4.882297831633594, 0.8457910048583859, -1.3290666528222252, -0.7594623960327213, -0.1957407952255134, 0.29401645061126774, -0.8871523070838007, -0.5579485989781748]"
"[-2.0735139046617217, 1.6068948187861072, -0.5677226925410056, -0.04920116657739044, -1.8172958109864454, 0.5631362241097759, -0.37435203397250455, 0.6172263641536985]","[-2.959842069954298, 0.3186231956214365, 1.3090426469644325, 0.3592145838072585, -0.3976664673172565, -1.1767026305478916, 0.9372614965383363, -0.9505826205382966]"
"[1.3024197140486862, -2.5814629473500075, -1.1087832800808004, -1.0995583852283952, -0.3242754706876306, 1.1074714194310908, 0.4941202147018758, 2.28446656585189]","[-2.114746253354112, -0.658536515564628, -0.39798944409325565, 0.02490239213546985, -0.057322029502645526, -0.05189624229699791, 1.3059221872045508, -0.29887300301735936]"
"[3.1572649043003245, 2.181119927479641, 1.1522946231325384, 1.4786453890521012, -0.7843868574965912, -0.9441740484054192, -0.5613022596126088, 0.13620815722742474]","[-0.484414466262254, 0.7695933446768045, 2.661670328953144, -1.110200712759443, 1.724151590723691, -0.8072911974712972, 1.2297817148108487, -0.6060965907276636]"
"[-4.180301327287883, 0.802487611300357, 0.5590786027413075, 0.8175448732628624, -0.5067194617163342, 0.712251753295286, -0.7704357875369346, 1.0579083303595926]","[-2.834110958179677, 0.11425278606326698, 1.1212481379558523, 0.8748329576822171, -0.7928503866000803, -0.932120779056501, -1.860530547739608, -0.13818277646903424]"
"[0.7277563801863934, 0.6156823751605265, 1.6865892674258611, -0.07725566542283444, 0.7599140708297681, 0.7571685582542613, 1.8770151596494598, 0.7818455671646574]","[-2.5674541918675486, -0.732638971432519, 0.3115563822598622, 0.2413808202498908, 0.8527135505489991, 0.5259715056787932, 1.5861468100943845, -0.23161729585480006]"
"[-0.7962561468775572, -1.0802764073893516, 0.8002080262354547, 1.3901149170603855, 1.5204091227394716, -1.5806000421442798, -0.9821202037221048, 1.4659071992345085]","[-3.151756769680234, 0.72461775793534, 0.39810749791765704, -0.4357501884986612, -0.7029749691306467, -0.7955038851746344, -0.6339341692019289, 0.9737280632206367]"
"[-1.1998121124474657, -1.6876671588172178, 2.096172642009821, -2.3258979917880853, 1.2389704675912758, -2.332806434154105, -1.8601500417277494, -1.085615208262034]","[-0.6171914739137367, -1.1013042287304486, -0.4821473660869792, 0.3587585334202983, 0.0008140294440243212, -0.5506704365488355, -0.3956043480145761, 0.6313595807557624]"
"[-0.9624193751464717, -2.600688228023201, -1.2323755392139337, 3.142566165149232, -0.059588236872940695, 0.7324377761134768, -1.2418808936023806, -1.3453826291869302]","[0.6142217494518929, 0.9204049020339834, -0.08159379925101587, -0.5975233583858636, -0.4891014316357587, 0.4659117751850786, 0.07855491819320305, 1.1176697609429505]"
"[-1.6992077270059585, -0.13249682471366214, -1.4614826086932426, -3.7319665957627985, 2.0756229184322406, 1.8946155249606873, -0.0053882368195681245, -1.0289202674752889]","[-0.12567184308067653, -1.8756448430847843, -0.03596940397147962, 1.756059717719933, -1.157217320432733, -1.305724361682369, 0.40346108097890104, -0.30542926703564155]"
"[-2.0906084732686785, -0.576704414178394, 1.8644679328714855, -0.23212910321941752, -0.3492067801066763, -0.10162309149822552, 1.05784304797432, 1.5575488986641126]","[-3.567300459184438, -0.14493231038545298, -1.1420942164190477, -0.9395554593858045, -0.8378013444649463, -0.5354922390584087, 0.20472340679332907, 0.14494396583985775]"
"[-0.8733404954982765, -3.2198700512866223, -3.3017361423122296, 2.3271293230438173, -0.5412855405377015, -0.24089046725368776, 1.7196504350685222, -0.22266974888735896]","[-4.7448776702146525, 0.7292480720324382, -0.9357223693736536, -0.9640532935564051, 0.1603031114479947, 0.5002681120668818, -1.5034910232254626, -0.4051841608576621]"
"[2.358641902075141, 2.2325483898500633, -1.5119515658414853, 0.14854943394649084, 0.8659860154165997, -1.137672176082126, -0.20373007802943352, 0.3017569031027777]","[4.20907005583825, 1.0614063717113904, -0.3107264898836139, -1.4426359914802693, -0.12228412103159222, -0.39527090701713186, -0.07739542379463737, -0.6409339725390297]"
"[-3.927541512985427, 0.6673581737662884, -1.2132393651131699, -0.2471553133478083, -1.3113224614537045, -0.8611189932648179, 0.5802344678117826, 1.0437258143634651]","[2.226794564994134, 0.21488550847273993, 0.9276779513717681, 0.33255144370564954, -1.6321687839121106, -0.42154679946064816, -0.049579743013959565, 0.7271862098455424]"
"[-0.211794860370882, -1.4651308977132198, -0.038638645058909106, 0.46014169617200945, -1.1270749609830075, 0.8974555637981304, 0.7823777624504507, 3.1741919492197233]","[-0.7514644780246108, -0.931353538994095, -0.1342330696799413, 0.1831858753536865, 1.258111710531258, 0.4115063900401749, -1.7836613050989447, 0.36096051198301893]"
"[-1.7664231991077977, 3.108412863802368, 1.2518739632238687, 1.2626971273723047, 2.74094488736794, 1.677523716756748, -0.020445078588138706, 0.12543475238682825]","[0.6185662581402469, 1.6329234846233673, 2.2301802657827725, -1.3351346673028879, -0.11566284029580001, 0.921004218857079, 0.6869628877660935, 0.3213809696180295]"
"[-0.8418156699565233, -2.5305300081134465, -2.3041889585847963, 2.3822834398654402, -0.24451052195070477, 0.44780767819152445, 0.45278927159800497, -0.3721998890522539]","[-2.6395368235454844, -0.8448135401556112, -0.7686357100354989, -0.06737300833464642, 0.0898969658364242, 0.33551135234154017, -0.5825228308464688, 0.03712592818221975]"
"[1.7162613419427017, 3.060256026018473, 2.176619084165036, 1.4311844823064463, 1.381476723592736, 1.0462204718579518, 0.24491199996301918, -0.18942987713784876]","[-0.10248920838419986, 0.6293114892540387, 1.8559507019514807, -0.1522091617293025, 2.6394560714276625, -0.45357173196500844, 0.726828793810842, -0.9817105586529669]"
"[-4.469530216311811, 1.262801666921516, -0.7563381463932034, 0.2058966186883424, -1.136359633386994, -0.14131223077121455, -1.2937690962143824, -0.6965890417935569]","[1.3947388429216023, -0.7261144042613218, 0.2748825217777307, 0.4008764597136056, 0.1645116435963963, 0.6300181796092541, -2.580126612750292, -1.2243219913550563]"
"[2.758304025200873, -0.1604264887485316, -2.4670686400394444, -1.1121347789026597, -1.2518918542641964, -0.8186917944097053, 0.9055917800891755, 0.3731172820798635]","[1.8812335887566431, 0.9222229512584821, -1.5718917044630605, 1.2712480993348523, 0.3819950657382769, 1.1132251101649069, 0.16504270233699925, 0.45339672152383265]"
"[1.061731986677442, -0.19526897373464794, -1.4124931736415505, 0.1545114662766084, -0.9576050919375392, -0.6250585388124854, -1.0773139361583868, 2.408822497296243]","[-2.3226277676735663, -1.0678715104934307, -0.09651619841313153, -0.3261546484160821, 0.5716948316970152, 0.6013599781053981, 0.3864802316599498, 0.11223094845277527]"
"[-0.9185216910469063, 4.182777045153897, 0.7738642160897812, 1.4382355404926643, -0.24752958483011786, -1.4693511893498428, 0.43772634318456255, 0.060841345087734686]","[0.9520091311781669, 0.7106867611264985, 1.9540127986892304, -0.338924356726439, -1.131500522421559, -0.4515760454857056, -0.3123841054960266, 0.4697259551672213]"
"[2.628467980963023, 0.29495050647044885, -2.370736371766012, -0.403108055244524, 0.8426460417678601, -1.8130509156192305, 0.5033513034093601, 0.8451720617265606]","[0.338503138020777, -1.9428040515426108, -0.1019450156567916, -0.08661511341638502, 0.8290323771947534, 0.990580760621345, 0.6474857227571561, 0.26349503282133435]"
"[1.9146941503232484, -0.9024270247088056, 0.7035731313960394, 0.989544293431041, -0.9302730194794122, -0.7521767605254182, 1.1634426355839402, 0.6436060296473091]","[1.0852641553387083, -2.831002146105892, -0.5795358622127684, -0.7358107809061666, -0.6728257179433855, 0.4608019479246979, -0.4178612759379408, -0.025125126220438252]"
"[-2.9420402062726043, 1.4559082021830736, 1.3646477214169948, 0.485208822647089, 0.5926977455795988, 1.2588693927610146, -1.0228792531651398, -0.13593997058261556]","[-2.1947443581675796, -0.896357515263307, 0.8464533879766148, 1.5792400309594739, -0.9112078003935109, -1.4215622114336763, 0.36637213547159153, -0.05975487646500296]"
"[-0.8624938594035796, -2.1566894928011284, 2.7306576687000996, 0.04895683658655052, -0.0766234274689989, 0.6774616560464735, 0.24990665047136515, 1.583441880060466]","[-3.9585438038167, 0.27981895300427767, -1.1639163585895795, -0.4836378747651226, -0.19055974262799671, 0.05836681314933335, 0.25625452411785576, 0.7096168131356906]"
"[-0.6056125654326843, 0.8568932020369302, 1.252637445159343, 0.9349447798628432, 3.392660839185941, 0.6058959328796991, 0.2670278958582358, -0.07027971631659494]","[3.6122262054473517, -0.18132663309532596, 0.03911399881306249, -0.13889280264472292, -0.6294096666911233, 0.4065399519230418, -0.18782829587440136, -1.7367906501665316]"
"[-1.7814724146939134, 0.079309873209521, -0.7249988319758764, -1.0515464593670742, 1.9502537148641965, -2.113479474368468, 0.17344297761475305, 0.21222220979849726]","[4.03908468610372, 1.122730370901738, -1.649836391817503, 0.22638534637009286, 1.0230364591537568, -1.714284959770565, -0.08871693329621336, 0.8688208232053007]"
"[-2.1862321058909755, -0.8680362395598311, -0.2768443616940632, 2.5399695119012873, 2.033282773640896, -1.3359138622118623, 0.32252912703902004, -0.41522707660083635]","[2.069485038664747, 0.9703868739481638, 0.341706835324779, 1.6586589653412034, -0.4822453525449021, 0.8326915073657716, -1.8078800664402492, -0.6531640062885925]"
"[2.085150142357087, -0.6076666931026024, 1.5767714657472731, 0.22097743192023522, -1.682446397875089, 1.6080281017711637, 0.21819041761758895, -2.9015243724798068]","[1.681366862601754, 1.862485202131969, 0.6459214632185588, 0.16819323862150837, -0.2551855699476311, 0.4281706239292756, -1.0389555753883777, 0.346473714799334]"
"[-0.8658978953286232, -2.2548609402231428, 1.2864982551502429, -2.0928487222728935, 0.06298319092992818, -1.3704140594897187, -2.751831802840678, -1.47235254360519]","[1.7244818280875596, 1.611093499473665, -0.019696546766880135, 1.1605770811461686, -0.7929881863748396, 1.1599032706776702, -0.6734841526523031, -0.9254732619584157]"
"[1.168290885871819, -0.1260633010432428, -1.0773570666708088, -1.4079921579355927, 0.024669099968602063, 1.956515165613436, 2.3821012029398654, -0.9979176936099751]","[-2.1059176475466503, -0.2627873334343177, 0.16426255401832987, 0.4381632885906806, 1.7756536045022435, 0.4285396911736885, -0.470290010561771, -0.222787101831369]"
"[-2.1147862419575456, 1.518357549199633, 1.7776072352025658, 0.6538760102857386, 1.930523693976208, 0.6325603870564273, 0.22626279927444462, 0.30170716821132104]","[3.880001542672481, 1.0454707486454597, -1.1284950219428056, 0.03081537894689041, 0.18064786137317326, 0.3261151027282366, 0.3219576325697427, 0.2716187693316819]"
"[2.335746139334532, 3.5182553074136016, -0.06292948511896425, 1.4828837822235352, -0.4079250342582509, 0.5900098961020646, -1.5935233318252935, -0.3892486725612803]","[2.562606056954253, 0.6238766191474592, 1.0571672680544049, -0.5335334493599453, -0.038991841346662705, 0.6146919409354474, 0.5504907339126204, 2.0182752260925896]"
"[-0.15008995946231135, 0.8012153462804374, 1.4779676520147056, 0.4663327366925821, -2.2093974320079406, 2.213339221351845, -0.3176640420606312, -1.130444949445062]","[-1.4546730200853946, -0.05463123804997307, 0.09948458436267732, 0.35460360285159503, 0.3185671600240127, -0.24301934707508002, 0.25623016408813776, 0.38078516238026666]"
"[-0.7363551144767899, -1.7339334749956545, -1.6872691077568003, 2.3424379559565933, -1.328993233567444, 1.4666020002651285, -1.0732960673426932, -0.5276750867555721]","[0.012291047261490037, 1.0292001474232866, 0.6552719364889634, 1.0586983841673605, 0.008238288684985067, 0.9479812674078129, -2.544534234320926, -1.052004136449048]"
"[2.165379180687141, 0.055298546015535584, 1.6496655159693323, 1.4757081485569927, -1.737334137488612, 0.8469877292299308, 0.1532000342778482, -2.4275605249269594]","[3.776039296671895, -3.0083239311288, -0.13024826141417584, -0.6736092557281589, -0.9544110198064912, -0.18296302623688854, -0.1344051956354427, -1.0788350885945617]"
"[-0.8292424650558204, -1.4928566935611667, 1.1846749530587746, 1.4870061413675864, 2.427637613745878, -0.7238567823763641, 1.2907646893319742, 1.1817292351659539]","[4.0917942607429465, 1.2887827337524658, -1.4159970381502696, 0.05176465749717206, 0.9446468192065547, -1.8083620913131562, -0.3233261958865488, 0.6760376970338503]"
"[3.263351278589934, 0.28977710464811496, -1.3391833364725474, 0.018834026836281086, -0.5506936236339006, -2.4541470393086677, 0.6034398174965827, -0.11864270490207213]","[0.5083199880561913, -2.66571671297561, -0.10388783354751079, -0.4185910440964122, 1.0666272937446573, 1.1153746684337487, 0.45232819859310364, 0.26659718265109167]"
"[-0.780164724357568, -2.617262992146296, -3.070968390308113, 2.4220664049234024, 0.22380747232555093, 1.5016841864555148, -0.7526775328335374, -1.2169275763379999]","[0.7733401081502116, -1.2898287018195724, -0.7488168591060727, -0.06739795420542524, 0.5489204561838578, 0.14213480245203583, -0.480832279341331, 1.1658899549588861]"
"[2.0922894883714336, 0.15633247946735318, 1.0956405542257168, -0.08113321946111934, -1.646900130696925, 1.3569488355161183, 0.9316350835587713, -1.4318581422346859]","[1.2963040201847091, -0.4661931609292962, -0.021166168913171527, -0.4672975738582722, 1.340681001326369, -1.496666698812389, 0.20635871373549786, 0.3263517992255375]"
"[0.321971407022248, -0.5559778514920009, 0.3603297076624206, -2.4100658252691063, -1.7785923892484552, 1.0932973577607648, -1.0796076383284912, -1.9259055951167687]","[3.722700753734291, 0.5502299625846735, -1.639975323888211, -0.1939852511087638, 0.8104695970862391, -1.1363353587217924, -0.201253966354604, 0.9264778449079729]"
"[-0.5126887837328274, -0.7344990164495946, 0.3781069626357186, 1.5288763904223812, -1.7174137243935803, 0.14335669183081365, -1.6731510296705836, 3.8761417344189817]","[-0.24975797485165882, -1.7021311914375772, 0.36483074660026005, 0.2833534745328552, -0.5835544760321755, -0.27946962540416875, 0.1523756338282451, -0.14534534525707785]"
"[-1.7350739496320864, 1.198709038739447, 0.8250362789853015, -1.0191856272758562, 0.36706107325278897, -0.812134057624428, -2.8077322052960287, 0.694473828876424]","[1.0465830419640378, -1.673197316011562, 0.12090828600474779, 0.5472839504718474, -0.5637686745659178, -0.42148701492004353, -0.2943953582370121, -1.2128933938474424]"
"[-0.3920310526177301, -1.6980963797156392, -0.9357443976794415, -0.791432072837618, -2.3204166906633645, -0.6305751860507246, 1.8953649708103824, 1.374580668512351]","[-4.352603930540826, 0.1127819622602125, -1.0243822785707535, -0.1154947226701593, 0.08588844710760166, 0.3371286419470854, 0.2927580834695392, 0.36860962431524175]"
