image_embedding,reference_embedding
"[-2.255779379393706, 0.660556792238917, 1.4739930177649074, -1.2422407213713278, -2.302317684960387, -0.022656468019558812, -0.7078818468165186, -1.5739444106751816, 1.0979816191241507, -1.3870935121963193, 1.7916491826455438, 0.4063480987844248, -1.1830218876814411, 0.2700181676458204, -0.9102413792657088, 0.2524248740374004]","[2.403386488700357, -0.8427602674536918, -0.16482004431129627, 0.3338806645126395, -2.1992288842093837, -0.5613760083233357, 0.736634846253109, -0.407379721813012, 0.44904348316661363, -0.5717263218984884, -0.7524158984770274, -0.039425589072897636, 0.6615270205717458, -0.4726002566254218, -0.010686166489269303, -0.20613280853545843]"
"[-3.0687485446685234, -1.199240382466762, -0.361961769617243, 1.408796889056133, 1.2739337497605636, -0.18566583912625698, -0.26514686983432956, 1.5315566689338431, -0.43565912572441373, -0.0034919649195385423, 0.03901929219863628, 1.3117230970521887, -0.37169108428894104, 0.9747785004271617, 0.4894625731954842, -2.01064430382436]","[2.146526028465653, -0.6196050076616532, 0.39403633235147034, -0.5066056213539648, 1.3020127384482383, 0.33488310215863926, -0.08430236892410216, 0.768572885334816, -0.8428540515950819, 0.10291625442223007, -0.07352084085507038, -0.8192510753329462, -0.4736733172200986, -0.11926555101621311, 0.05772576993344206, 0.14751746146366776]"
"[-0.6247014601322828, -1.7526422712002538, 0.9761722650022062, 0.1105861441271859, 1.0227398174050604, -0.37863941307756266, -0.08317571765237448, 1.7561729402068786, 0.3248603146217475, -2.6745316431578923, -0.29931448546873735, -0.11170504173955302, 1.4101018015488904, -1.5445257995809882, -0.0920596868239829, -0.6376219947310602]","[0.7429343493359015, -0.8315655644531446, 1.4796470509214628, 0.6200423335875764, 1.0778506219958357, 0.28946795782254175, 0.8323424755688624, -0.14420540562742246, -0.023451437218530293, -0.5460977726858052, -0.22916646971251842, 0.39718331134052315, -0.8121403460870988, 0.4421409853710847, 0.21803649096313005, 0.16675921051409248]"
"[-2.678255574187463, -0.5389827172942603, -2.3954900317623613, 2.515788694362602, -1.0193485528941006, 0.0014228367021297797, -0.6608119662675309, -0.9707434556442002, -0.044435913946207314, -0.5106515940067593, -0.32701809071389176, -0.4250316261227818, -0.2520628379588242, -0.49710027903164494, -1.1931801613838862, 0.42418835919500675]","[-0.3147144826622512, 0.3426480404891052, -1.499122997690087, -0.7352087522801646, -0.04051902912620708, 1.1338437936698076, 0.3078476176256961, -0.0412204182316788, -0.8373176496068463, 0.24315383938746105, 0.4075304437210623, 0.868905909539583, 0.4688971288522513, 0.707835090559046, -0.947467668842997, 0.321421119472428]"
"[-0.3952081538674693, -2.501164154408046, -0.8724832403316549, 2.042381488293967, -0.06744121457647322, -0.32819975873182694, -1.1657839696867458, -0.19319653339947745, -1.231869211153173, 0.08107214562312641, 0.3712606448515735, -1.137976996209254, -0.14143664716149032, -0.8394640496590696, 2.3980006502208777, 1.236387933178239]","[-0.7230223420478757, 0.038382580198206506, -1.047130590834482, -0.290077949280909, 1.7409148064906794, 1.773922438603805, 0.9374536553764984, -0.6103217227923439, 0.2504233585515213, 0.7918691511310758, -0.30661897630520657, -0.37193891920763406, 0.587615177515867, 0.5064691184052618, -0.48376558258919505, -0.16344450842604422]"
"[-0.5881008711515079, 0.2464538343897917, -2.9728943435877615, -1.3865945059584497, -0.2546471317718923, 0.9289801016613588, 2.15872629587069, 0.7219248109843017, 1.3413281532902819, -0.37088658543284797, -1.9001948274088574, 0.40982662250654744, 1.4972269716318996, -0.4660502569110142, -0.357376771677598, -0.24434709036771576]","[-1.3165030484085267, 0.05006297046758799, -0.051416442540999766, 0.8294002998152716, -0.334945461186993, 0.0066912117139550755, 0.4065150149653064, -0.479533426488607, -1.0139422007453833, -1.135967352990537, 0.33304073651461463, -0.2295662236543078, -0.8319401567812181, 0.3560406097003775, -0.006172215102555478, -0.019686596154136666]"
"[-1.5668966489285248, 0.6489254186671289, -2.9783990114211716, -3.2820662184918796, 1.5466037659914196, 0.1684568395897802, 0.9893222279208055, -0.5413724710697159, 1.4297313779246958, 0.08105343073840364, 0.28100722227821995, -0.2508459082187235, -0.4634712934061541, -1.4037341138107642, 2.0729883563907516, -0.34019150278475857]","[-2.2335980532703235, -1.0257597873015993, 0.5743888659139306, 0.9701529113293532, 0.26907410134265414, -0.17330027998031466, -0.6375194661328135, -0.044134246978387366, 0.5479821104963659, 0.5636369719944679, -0.5681340615438814, -0.3607907198975232, -0.35651943379495604, -0.3159582797951493, -0.3768379983306709, -0.27108022232530143]"
"[-0.8286680256853542, -0.15460753886867837, -1.117978452055095, 1.4245836264255316, 1.2327375111209644, -1.0905690127785743, -1.2874702077076374, -1.4130450383719728, 0.3161923429515424, 1.4351514475347227, -0.23760472320228743, 0.8928866498182971, 0.367424424843689, 0.930676156740763, -0.9176943416564868, 0.9149753072496039]","[-0.32092644081475813, -0.6634256647667347, 1.2180885414908842, 0.17349936046308057, -0.7255553422439818, -1.279773736052839, 0.6400530254099152, 0.5543720803562713, -0.20698258674394407, 2.185682251023594, 0.1803727150906839, 0.204643382473902, 0.2379173106257825, -0.3528226437637764, 0.26447703543525775, 0.832795805432537]"
"[3.7690116545148222, 1.8224313682127167, -0.7619054652086215, 1.1998281270057518, 0.9116218348861121, 2.2779793387075538, -0.8582748270423052, 0.5740040762478342, -0.5016593858298289, -0.66401666721114, 0.4249512609737121, 0.13960955240587244, 0.1557563655987434, 0.6218062478653341, -1.195979292180717, -1.0716706707388137]","[0.3026964784603225, 2.7181707586460755, 1.1670364533445718, 0.8534689157617362, -1.281391908993219, 0.7450843949680573, 0.5157114332999384, 0.6489982126464973, 0.740563665152711, -0.4610132012394173, -0.04353488293882963, -0.3178577451245167, 0.5223636918934363, -0.1083491022826658, 1.073908900164677, 0.04842659577430401]"
"[-0.4007744720581649, -2.348181840265749, 0.005503653478945991, 1.680405817651904, 0.3690100253025953, -0.17166937287420633, -0.7132667633614513, 0.26954302697778537, -0.6002120480641258, -0.7637665572019995, -0.668619311900565, -0.19778446840526565, 1.1582060207788423, 1.7381122646477314, 0.6621609457074616, -2.893729004802827]","[-0.1392688808039527, -1.18495699772973, 1.8291326515604667, -0.3661326714463756, 1.658906966367083, 0.46997703891529335, 0.6947368461538485, -0.025418616114359895, -0.1110712525941647, -0.8503558849814673, -0.043907820918825786, -0.5000969301640074, 0.4252675163185287, 0.10077929856188085, 0.04536425842734735, 0.2948397390321053]"
"[-1.1020792901412007, 0.9375091224015972, -0.62622769555672, 0.6067611403087275, 1.5293865699769342, -1.2857265611371207, -3.507961776000246, 1.1676745318096724, 1.1641621613158724, -0.2927776098522619, 0.15280523612974933, 0.43379217993509506, 0.41482531794165045, 0.5083997571833575, 0.1094765466929884, 0.8799421580931648]","[-1.4470251229207363, 0.6585343447116674, -0.3732255012102124, -0.5948377470784093, 0.20094733111328436, -0.45838724508517004, 0.46023040658204567, -0.34473761315994617, -0.5169152901314589, 0.37139248011518144, 1.140628539346846, -0.6768584702806716, -0.126186448233749, 0.26166464825767277, -0.2252811840324421, 0.523250796971343]"
"[1.6512188208125942, -2.007173705253336, -1.239198854840763, 0.255088751361892, -1.4810265142904422, 0.10885246984328678, -0.1568348155515207, 0.4979878743363809, 0.6433525890444414, 2.4205748887327134, -1.3586617518390744, -0.5313500998412717, 1.964626714397258, -0.19228540378427778, 0.24084214281776922, -0.17192342405640793]","[-1.47810969777087, -0.3664466027375472, -0.8828673282223347, -0.015168669094458699, 0.1660471887580198, 0.09582454413812506, 0.4963485546965437, -0.0324263216436537, -0.39409955233010935, -0.2486931895378558, -0.015540882118679785, -0.6710287410776665, -1.4049309294208954, 0.4548735700926228, -0.27432262984132394, -0.983591939253814]"
"[3.7300291895885365, 2.010522965062108, -0.812125126881804, 1.22236154326196, -0.06172210046643617, 2.2780165828209187, -1.2430711334609679, 0.4898028029982237, 0.15039602271623012, -1.3704900647493083, 0.008477003422951927, -0.056413375712662986, 0.5085598762252815, 0.4333315499772447, -0.19213787770110097, 0.07972230025102658]","[-1.469568631382538, 2.8562202076411967, 0.2472898279067691, 0.5141863800032195, -0.7622046824825722, 1.020858613396749, -0.18064697108480612, 0.9190494294112557, -0.05606706757651674, -0.48621763133815477, 0.23249014085919073, -0.522900413106468, 0.2226162739582119, 0.36047547050791867, 1.3833106257773722, 1.1893754399691685]"
"[2.6600673223754554, 2.8962927563766407, -1.5696961237514473, 0.7253315046420531, 0.8193445032773864, 2.114672746997645, -0.15919912905898978, 0.1355567242855121, -0.246871055155523, -0.9929224005312706, 0.08867070844089286, 0.7713844541247666, -0.4960168281570413, 0.5810930051338327, 0.08122784381474499, -1.344772473102041]","[1.1282710876780409, 2.61241335451657, 1.5460312677982957, 0.5272637334275543, -1.3124494348368596, 0.7608207654525844, 0.9170194856978646, 0.7839992092365774, 0.4642921123793742, 0.16994363068666973, -0.17516799017723883, -0.33691710426740873, 0.39058242506409724, 0.908406720408666, 1.3592236317541457, 0.8727924639779038]"
"[-2.6253279127316196, -0.5517471202068821, -0.8205722966058576, 0.7945696349621871, 1.51496768931394, 0.547305396362081, -2.4404332447418366, 1.3032561835623935, 1.2926079983065724, 0.08587005367899016, 0.9296387876948132, 0.15643609780359302, 1.1377757828839863, -0.1711254565566729, -0.46750730147027986, 0.012380356431249238]","[1.2417709719670866, -0.9597477825443983, 0.5919720688562151, 0.25633644109985454, 0.8688064840763539, 0.2891420062728318, 0.9966528380874213, -0.711360644893425, 0.4125330300339967, 0.2805683471435594, -0.666261919986227, -0.03791103510993809, 1.075983714756497, -0.646230924298957, 0.2802955234316574, -0.051757066243703305]"
"[1.5446230375435048, -0.31963024196959205, -0.6277293632208155, 0.10824508433572937, 0.013985538476652952, 0.3227082511216996, -0.17117073283156256, -1.790801398586068, -0.9929157061002066, 1.4437572011022093, 2.123737591042889, 0.2765641709340193, 1.2311574285522893, -0.13095992572027082, 0.9530703004068561, -0.47536534047243667]","[-1.892422934588223, 0.7876724501723966, -0.08208101574553052, 1.3581787073881184, 1.0484567869451655, -0.6232423225232852, 0.5546344213407628, -0.09664711336630659, 0.43424090255645675, -0.28513239641850024, 0.5962952185349895, -1.424293487724392, 0.6363545562950804, -0.021047426928928664, 0.6981380909200449, 1.3746111177935212]"
"[2.315488662702739, 2.3054899322176716, -1.5421763582475445, 0.348298588606968, 0.6124012543982023, 0.9750608346856359, -1.9136322593713166, 0.3459175072421791, -2.2378572075273593, -1.2361114775743967, 1.607510135658325, -0.5028516264613695, 1.0292407332807707, -0.37502255758225805, -1.3213096895024543, 0.420603083216091]","[-0.9200182797110908, 2.8434546252951907, 0.792764830808766, 0.04943651394447069, -0.681281808018716, 1.0352292643905157, 0.04329057380477934, 1.3000667982110503, 0.3719115689636608, 0.7238678681126756, 0.38723906472939257, -0.5868920435718165, -0.17456843020164506, -0.28329928603739735, -0.21375463950471502, -0.20209171894933425]"
"[2.2298448839319702, -0.24605223585112718, -0.481241037674608, -0.1472832455110734, -1.85794809616981, -1.5815571949830256, -0.4062828705412699, 0.7554367412273784, 0.988894411300515, 0.6302702058511904, 0.6391956082354439, 1.198305666947479, 0.12403764258192375, -0.38829111001862743, -0.3844368989267964, 0.7144105733243936]","[0.7617519969608222, 1.5736428918557686, -0.9091765632480633, 0.39682385065991044, 0.7019180249216737, -0.11098068591122102, 0.48185671457410234, -1.1861430387249958, -1.2886520519725169, 0.10384956493130046, 0.4890079657739693, 0.07610914978823073, 0.1507289694576113, 0.6812905532631683, -0.5422087003946917, -0.6691018216736039]"
"[3.4404837381063613, 2.105781285601678, -1.5445971308025577, 0.7938274746467385, -0.00690946699885447, 2.8018911712712438, -1.7598367226947595, -0.3261445014302942, -0.6436583511400187, -0.6853466865159512, -0.3498586908789843, 0.04320934367056875, 0.32812599538473214, -1.1840322082101908, -0.25360192974042095, -0.8087046273834563]","[0.35222957212305855, 0.36421827466065854, 0.5109744568991171, 0.21080505619612355, -1.1201379860875524, 0.33272002053443156, 0.31210268330733054, 0.27151474836182155, -0.30625357377702594, 0.413103532835788, -0.5809508095174999, -0.10099653635233694, 0.3323020079201647, 0.2537355032199055, 0.46137052040127724, 0.16371385022064153]"
"[-1.2174596762299714, -0.07729232600716993, -0.1615264582305347, -0.07385228080830646, -2.4654138000924237, -0.10046753809752582, -0.3972224249793074, -1.6809353344131825, 1.1005189575541907, -1.959382599265445, 1.116154232390978, -0.4901626819550391, -0.016248471449516626, -0.6933076616769362, -1.0089697725852034, -0.5874576260544986]","[2.4415780689338, -0.09320873711852792, -1.4011288702459566, 1.7408127678008007, -0.5450751613802317, -0.0569104021461946, -0.03734580693052909, 0.0843602797982979, 0.7717873087637559, -0.34392493225449156, -0.5383517473046091, -0.7207855426915317, -0.025677740634986446, -0.9420982019641626, -0.31029513223061594, 0.6029568381130862]"
"[-0.09846206846911341, -1.3734213202937786, 2.216050781073045, 1.0113844245969514, 1.0267778362544717, 0.06818872998438162, 0.9975531283153737, 0.40925621883397395, -0.34622015238227216, -1.0684335278381474, 0.2998847478616637, -0.4720671945089206, -1.5630109105632475, 0.36722402938459947, -0.47201525721564597, -1.7740667960268635]","[1.1847536438424204, -0.228758165502581, 0.718827408485934, 0.7170440164549993, 0.9726084893530226, -0.20732340445839129, -1.4616421851122452, -0.2485810605315156, 0.5441047284138206, 0.4758034921301072, -0.32060604105424206, 0.21134277604850757, 0.874655959621794, -0.4266979359547012, -0.010900551091504486, -0.999056763328656]"
"[2.6977515172548308, -2.1767481095959385, -1.2023564111079592, 0.9089627846717594, -1.409084865798694, -0.0642075732038988, 1.867297571075816, -1.5065334179101326, 0.38982417300931227, 1.8614913538146909, 0.21908851653519096, -0.24596536826336787, -0.19755927224776912, 1.0093298348471138, -0.39896856447380363, -0.3538774115040784]","[2.101601277805511, 1.0764261334020653, -0.5403073229155967, 1.4681649555702476, 0.13550590411158941, -1.7643918647009893, -0.5410741815747183, 0.09269440005957223, -0.8656613033664434, 0.031885762535280436, -0.3644025614901598, 0.47904309151255936, -0.4925663742287106, 1.3730546158835384, -0.07490490827975765, -1.033058743281804]"
"[0.28894584059396244, -2.2886657179484278, 0.07598179943872396, 1.1365549098018222, 0.23776487912757985, 0.3659641883235054, 1.6828779439680517, -1.712788898884484, -1.245511547405463, 0.35989397834626474, -0.30188097215298226, 0.22893276452065045, -0.4957068970736032, 1.1968358151070801, -0.7844923128586457, -0.4209792070651223]","[0.5665674787757002, 0.0442163719765466, -0.647626791677029, 0.38894006390416025, -0.5327505437805345, -1.1337881780233334, 0.585933807442439, 0.3841124676761724, -0.6181697065737468, -0.4451520396373235, 0.23194768496677015, 1.2009412120625687, -0.4853112013865292, 1.2075508691602983, 0.004090319789563361, -0.43806847010852745]"
"[-1.1873884382288968, -0.24203985951147242, 1.6089319488603717, -0.9585502494448764, -1.916558824554065, 1.0038495217219727, 0.1446203529384243, -2.5819020868667732, 1.5320542775839525, -0.01694908652959757, 1.6010811161700285, 1.2084730241803636, -0.9745337585052827, 0.5259236428029411, 0.28768183422619925, 0.4866456092719548]","[-0.6863212511716335, -0.4395276609099739, -1.5555580615173656, -0.1714875300596854, -0.7670964282772182, -0.1157533912741665, -0.16110870446864137, -0.1200704519283435, 0.13725548524685777, -0.8932715490240932, -0.037735304398373144, 0.4939927043323288, -0.2960698498269134, -0.3991713860164283, -0.6991313457661203, 0.425431999023733]"
"[-1.2140686082229963, -0.03576347196874643, 0.7084361506632533, 2.112850930007962, -0.08527155035158988, -0.2881393159150545, 0.03860374375281931, 0.17135853713864158, -1.9434815862944292, 0.5517920053887436, -0.7803092321216922, 0.309169917940085, -0.7799868698067497, 0.06708370799562301, 0.6648902141520705, -1.0286764321528237]","[0.1387426806563648, 0.15536365429611723, -0.43489981677125944, -0.6134211869338054, -0.7307438085310717, 0.16126250902695133, -1.1664504407081582, -1.1964237601007308, 0.2293321145394741, 0.4845958462549985, 1.2746720114467254, 0.8891688164895757, -0.34300370731035185, 0.2628070516896502, 0.5036051388555626, 0.3600082503462268]"
"[-1.5283242161879296, -1.8749493420896894, 0.2421485534159857, 0.05236163301264786, -1.0836470077896219, 0.07680462543335302, 0.6292039410498071, -0.3311118053883856, -1.7845561802576062, -0.49720284565754963, -1.2262561178826432, 2.2336669649536867, -0.5704677328017254, -0.14279177387183045, -1.1239394292172238, -0.49953888407931124]","[1.6193787211071737, -0.7079646391427148, -0.16331420869504143, -1.1731114118694985, 0.9566334875088693, 0.8571334242465356, -0.5709011177633313, -0.11322882825631482, -0.012023638223223542, 0.048847342533479304, -0.5000558325041677, -0.5664346898091749, 0.08273998275576623, 0.5552681959295309, 0.08586547543702984, 0.14149381738052616]"
"[-1.8728318254572027, 1.6131216736850105, -0.9830889596007435, -2.602209444885118, -0.6941921397075085, 0.6434606624760979, 0.7750770252954864, -0.1778734383797268, 1.5238703965300084, -1.1217794556533982, 0.6995195685029768, -0.28242984805266935, -0.6653372219621999, 0.4317111402298998, 0.6462929850869066, 1.1942413528205447]","[1.8230872896339432, -0.2433235817388802, -1.5630815074135007, 0.8545134343380836, -0.6858292937352269, -0.6236634927206545, -0.015454148316039959, 0.19860153005783115, -0.8018194196551856, 0.5128785111961351, -1.0789560104379636, -0.075531323529195, -0.1399861416268435, -0.3576101058749113, -0.4201430307241333, 0.08118931196797054]"
"[1.5094638425583016, -2.193542600594501, -0.18635107742073412, -2.6923319928254825, -1.5022749498390569, -0.7488008590318783, -1.3432357633043426, 0.36001599328137973, 0.9184675881015864, 0.7671852964919286, -0.5667611193949856, -0.9660616786059656, 0.060599211489377684, -0.3253809629896125, -1.3846793434644498, 0.25114438586633875]","[-0.2136844613112884, -0.7285960793148673, 0.9420543257316378, 1.9456112052891956, 0.7678903829463609, -0.22965696702279023, 0.8104586787125425, -0.7781784085915261, 0.1412449878680487, -0.3112004278573936, 0.03455171331890717, 0.4264353364429319, -0.6658000286105686, -0.43563925533529835, 0.2055588246007568, 0.07965095795963702]"
"[-1.7835447138990042, 0.20149157250305727, -0.011347283026329945, 0.9907163775801134, -0.5437543185972608, -1.7052926861534599, -2.5326607815555855, 1.3457249656344301, -0.3812260011067283, 0.430997105587133, -0.16951724330402212, -0.475623229323823, -0.7446524703401837, 0.14071085926957608, 0.04259240951431199, 0.3270978603376346]","[0.7801537706261922, -1.1662825529031604, 0.5645378476479357, -0.9588741603478247, 1.2080384531105506, 0.5428011278346748, -0.04912396034963013, 0.6397314937044593, -0.5478918395703294, 0.28603310376723073, 0.08412025767913875, -0.3529882973141635, 0.4789540325657449, -0.21502412205614102, 0.2161412226317122, -0.019193232868263292]"
"[0.9163086273183093, 2.1318048447720512, 1.8697896270009182, -0.7534065190770601, 2.021872179201104, -1.736391372066457, -0.7737300438709322, -1.8029757595506037, -0.6700434878334584, 1.4621988575041736, -1.132387395817002, -0.9070618017744387, 0.29641636052157594, -0.07444603876189454, -0.5589816719719172, -1.5726828797128356]","[1.382941553557601, 0.37898560716142965, 0.43252335391189284, 0.062419458510586834, -0.4613789742790288, -1.1839083130399046, -1.4528308307171587, 0.14382845630427765, 1.8526925113887946, 0.9126237178828603, -0.3603488912733883, 0.21992152754686073, -0.4748531343297987, -0.6248126682383102, -0.9787592357601312, -0.7825597927378019]"
"[-2.0139387412364127, 0.17055694239940378, -0.6142512974193491, 0.9854243589665865, -0.059732823235731286, -0.3663147206499156, -2.8156705024617885, 1.2811825328761346, 0.7266683532788614, -0.15779451978410597, 0.9191537360315581, -0.579615854356975, 0.8675172743165992, 0.5476124031374807, -0.9327982153106001, 0.28891657450468733]","[2.4842439533070957, -0.29063919090392354, -0.7673386193034981, 0.15274378382516363, 1.2139712976701342, 0.9059209368534784, 0.2381768832286927, 0.16443115235885988, 0.20519358185229683, 0.772727460504079, -0.2780812479588113, -0.6451817212182177, 0.12705700239610132, 0.5948620065261061, 0.11865164479953495, -0.8586088902120191]"
"[-0.6544756921416731, 0.4661864668680648, 1.3174550995903063, -1.831766015979649, -1.4205405547479169, 1.8479924099351033, 1.288412248669903, -1.6946883183095738, 0.1877175643506697, -0.7636781190165868, 1.850223938777244, 0.3980412379767937, 0.08819246306582856, -0.15551037211694724, 1.5877780549217009, 0.6893562120051296]","[0.07509529057014795, 0.02406054911236606, -0.1160969659847567, 0.970192839517586, 0.20822957258759056, 0.6905032980781676, -0.13254557507259354, -0.34391656871619114, 0.7821126215830337, -0.4610097718215808, -0.6209766276855938, 0.3109205793709933, 0.007143943807667312, -0.5546594655661711, 0.10315302536750959, 0.978630758085124]"
"[-0.1893647741222125, -1.755336873695605, -0.8564918248201272, -0.4427529243004736, -1.3511372604760936, -0.2986588977066883, -0.46158116087760664, 1.9313775365432961, -0.38649313049340595, 1.5884137331425272, 0.2771518790263887, 0.10257982564069887, -0.943521153026146, -0.9784271446696265, -0.049703652875701984, 0.5394501350332451]","[0.44784022379721894, 0.5024694774542761, -0.6798970422264995, 0.006474153375318138, 1.439822200494735, 0.7121006528435172, 1.187412021947949, -1.460217404790351, -0.605128750914608, 0.717446560090521, -0.15461144792672302, -0.6042673223162514, 0.09750826319855664, 0.5835554653066498, -0.2056727337741107, -0.7703029758614638]"
"[-0.19444249234491126, -0.8668607882462149, 0.6066314633660812, 2.101902288409558, 0.29241081774433253, -0.7275701925382276, 1.2648158419046198, 2.012361285419883, -1.466617680873009, -1.5235617821939464, -0.18247383323913044, -1.0052521028055363, -0.18403436406080853, -1.8313093891413488, 0.11616747277925903, -0.7168373180567515]","[1.5469184694096996, -0.26592385447472655, 0.2675178148676527, -0.2668366097613693, 2.157462823525787, 0.27287740552193984, -0.4179741794145177, 0.19167097539396036, -0.09565298990158182, -0.3460244173143904, -0.3446990686905627, 0.065423909605896, -0.010709405521566363, 0.08791649348368029, 0.9082641542650604, -0.7100064699649111]"
"[-0.8686160093458646, -0.8577266421379992, 1.3653926642235725, -0.013785517134246585, 0.15994580311906326, 1.5880403069473923, 0.9393264911127569, -0.06697189555868784, -0.12963658143828302, -1.2957614270611348, -1.0920560474330552, 1.0083987831356518, 1.4304937332947538, -0.6583927642622801, -0.0025017796620933554, 1.1560860994343014]","[0.3005392834951119, -0.518674877792563, -1.9254048478718107, -0.05303466677651282, -0.4500467821560758, 0.5301446048248026, 0.2418587431003784, 0.08064019559128771, -0.7051709474081973, 0.3389176933273091, 0.043959561296980657, 0.2179149655496835, -0.09482827972193829, 0.41635454126419386, 0.17238584109804223, 0.4571671328073765]"
"[-0.19802924753374362, -0.6197659110607149, -1.024984438529313, 0.9304117495747063, -0.4165128979760611, -0.23247581460992062, 1.0960969563548313, -1.684309088842036, 0.30664781959457954, -0.6042169701022119, -1.097033910613275, 0.10097547609319159, -0.2880032360191674, 0.8777353226519516, -0.12303948709590345, 0.4185469506626816]","[-0.7861651158030352, 0.10891133434315543, -0.7809155286762494, 0.09621654044770236, 0.44201551569647307, 0.18556298407013078, -0.14344120089230697, -0.9135211446417167, -0.7746284326122295, -0.4058074673974257, 0.49739061662439354, -0.16877091504057062, -0.05051222749360816, -0.15302646252289542, 0.22243265110430704, -0.5756848861428335]"
"[2.1473375428857295, -3.8558491024042207, 1.1751793468041567, -0.3978771135061804, -0.08625225723684558, 1.1551300527588768, 0.17845845817126105, -1.8616502575821476, -0.4581211068144194, 2.2746059675260404, -0.7993846414416523, -0.49068025805757043, -0.4802656288002497, -0.08856771743068874, 0.8710868521457839, -0.8568919393472268]","[-2.2055183493419754, -0.784367310127819, 0.8909100489596045, 1.1100320411719984, -0.7148509025401547, -0.2524443816379444, -1.4559090089949818, 0.39151382099564874, -0.32649187143138236, 0.37589630567700466, -0.33420203142574406, 0.6082397165320986, -0.6457493390913566, 0.2591350147206378, 0.12564597892673376, -0.2963792450152496]"
"[0.3170941480198631, -3.2567462367162547, 0.39879718571552836, 0.825046815849884, 0.4726892671561721, 0.7103558539186362, 0.08596926008707384, -0.4820263877800431, -1.7230869990649997, -0.8821916966092448, -0.5084192764188141, -1.2301954704794666, 1.3294856452385102, 0.6330519049453794, 0.18137792100607714, -0.9072951276448477]","[-1.2114253907125778, -1.345224684681484, 0.3356745554278582, 0.4097469522952109, -0.05922975362342969, 0.6057776798515351, 1.1250648421280094, 0.4005928408578637, 0.030506955648115296, -0.2558319761824495, 0.33310789848705713, 0.9212372912279382, -0.5235796602456217, -0.036969529253325153, 0.5479685335490802, 0.6678169372368932]"
"[-1.0743930378705975, -2.2746668987455596, 1.2103142737910717, 0.7888071717254553, 0.8719287415209415, 0.5500124873022268, 0.07673034114123851, 0.036687481067195195, -1.229873986513841, -1.394339369240276, 0.24871349415207608, -0.9911832389084623, 0.9937351761007044, 1.592834679215232, -0.713642672831833, -1.0077887447196228]","[0.14434982203033056, -1.462346650950262, -0.7058048245593741, -0.14573644599096566, 0.7457630787619585, 0.7017700081858878, -0.06324064770925025, 1.6783073399888648, -0.4316366503367273, -0.5226636049072764, 1.082841507973223, 0.5495174324032033, 0.042212534074783814, 0.2665473920146567, -0.0844480356652345, -0.26729249149714357]"
"[0.5128804904353681, -3.1054865645263057, 0.5021166264752815, 0.21870505219017114, 1.1051824587962478, 0.08964072434981639, 0.10969728116346059, -0.5853084147874957, -1.366195715435371, -1.5168527934885092, -0.2368774636489439, -0.26384723616790495, 1.2506578683547602, -0.485869820326054, 1.015624411995753, -0.22599368090505265]","[1.1512668350928204, -1.1315868572090928, 1.1884556621031572, 0.9899041887390042, -0.44876820812357576, 0.040513323698744955, 0.9149633997904486, 0.22881209610190842, -0.3406067669300973, 0.79497191870282, -0.20058412160192632, 1.380860735481483, -1.1216992809239652, -0.011773552909128647, 0.5060566416183777, 0.039152804347411134]"
"[1.2562727839393406, 1.411837363165676, 0.04082632698900893, -1.034954555568037, 0.4267504053393893, -1.5815161042051895, -1.6907132647496026, 1.9486483103945478, 2.495852180327755, 1.0324737566100433, -1.1264819624999727, 0.2641734155941584, -0.0649143916314034, 1.2209585180562688, -0.29299919264639224, 0.09447299155382302]","[0.5172316295738081, 1.0015636410096014, 0.9872540630416442, -0.8524242492491257, 0.746867664033161, 0.16570312152922767, 1.3753467746944503, -1.6623996134964831, -0.3831873065786232, 0.20214088114605358, 0.07057845726594511, -0.17135438792221488, 0.44784435727686234, 0.09756113637762964, -0.6701049854575888, -0.44332537938066086]"
"[0.40015723029963324, 0.7434997380540074, -0.3358008871860935, -1.035364155329979, 0.8301141370562043, -1.0615064867847128, -0.6313256703436286, -2.1596764185447257, -0.14623265065526056, 0.1883428943016297, 1.0813003591916055, 0.8172215506269515, -0.6077835705732408, 0.34569106213209233, 0.8208256143267321, 0.4680647077903728]","[-0.6486402739071048, 0.10683510500594032, 0.5405771734495862, -1.4848349472584086, -0.01596313005515196, -0.5707866004637787, 1.4101356844175517, -0.02985985054562094, 0.4005916912533535, 0.4112463370814935, -1.0431539780726862, 0.9513578176938183, 0.41202641320991745, 0.5568991747200539, 0.2728857985858919, 0.6690035634949472]"
"[-2.061608002322286, 1.7412337836786584, -2.0231098894584343, -1.620209523131084, 1.0913672085420993, 0.10785495761434626, 1.4016795945154497, 0.35537870389301107, 0.2980838735560779, -0.021261718046906086, 0.5867910921928936, -0.5947502172381774, 0.27493879991037823, 0.30972941118279307, 1.692740298633774, -0.8718903872553185]","[-0.07261027985186079, -0.6172617033982317, 0.6275307981082265, -0.7062519245407871, 0.9677735931537138, -0.26382266179389086, -0.5343907258870223, -0.3352228838088669, -0.3677243892396491, -0.21835997757596462, -0.1562768528329074, -0.48246904513455524, -0.3355917319045022, 0.12975078812450258, 0.4280394209596825, 0.2791995193108013]"
