image_embedding,reference_embedding
"[-0.12052765964061651, 0.6564012834497265, 0.5291712838814562, -0.8849012058525066, -2.8159355792169105, -0.14835213980125125, 0.7388574539199212, 0.05030420894938774, -0.2724902561513587, -1.1740438903893207, 0.7074830715925948, 0.36413431744952407, -1.28354240317422, -0.823938537074863, 0.8150144031342577, 0.26493223185466913, -1.0415536715009117, -0.8404485556916741, 0.2593853836221866, -0.1714124210280858, -0.5477479062783955, 0.18205320786187332, 0.2610943751066269, 0.7930622909457764, 1.1011808581258318, 0.2648822136705394, -0.3465909682335412, -0.03169458060144475, -0.07924906438317833, -2.2119412489485564, -0.22261691312103937, -0.7715056961739943]","[-0.15888409830622394, -0.8710381246954447, -0.33897617887119474, 0.3938915646506905, 0.6164503058105192, -0.6562364255955343, 0.9595470816056532, -0.03926705471223603, 0.4716121582843075, -0.39318196196192173, -1.4107856300650066, 1.1190496331287783, -0.5610237411618707, -0.10305993284901709, -0.14728751339935311, 0.7497658975904695, -0.053229836732114115, -0.4545079668771394, 0.07738148091714839, -0.6813807302476567, 0.2573552388530214, -0.46222233753125086, -0.4323059726059052, 0.23892853314935372, 0.12373737126250835, -0.31057117659924527, 0.12496119715745053, 0.250434465869168, 0.19958296022557137, 0.2846361736107331, 0.3876376438852104, -0.31956451381506445]"
"[-1.1142061438699553, 1.869105834088317, 0.6751298689362366, 0.020090229796821162, -0.8454995768818704, 0.21172012960782002, 1.8041055200401381, -0.21662582540717829, -2.0384900224595266, -0.9736753751177251, 0.25417400546078517, 1.972226558312468, 0.8810291442317719, -0.6583520364467051, 0.22996610115890556, 0.31448561330666164, 0.02266152279128559, -0.699032143937148, 1.9800205950760983, -0.13105724068844343, -0.3151366228161127, -0.2309083272994483, -0.8828253278770951, 0.4855011362082546, 0.1637584162963991, 0.43544647045727924, 0.1323162595311948, 0.08860240279991496, -0.6360976528673384, -0.0946106783892903, -0.4099160642034025, 0.43033709910686846]","[1.4418423998602128, -0.513931006707024, -0.3968554489847251, -1.2562924150895778, -0.3989707493569185, -1.2187128837142653, 0.11043642224002054, 0.5363470143598951, -0.20220236940229694, -0.6049119224906466, -1.1609936442590374, 0.052097816624204, 0.2655619694836529, -0.3572377605390337, -0.25212010420357656, 0.4496174996904364, 0.08092535760279998, -0.46514403228224127, 0.3625907500165286, 0.30438375081397595, 0.09278811914619875, -0.2965694718038649, -0.5535989027111031, 0.2879950899684879, 0.13174135319907315, 0.34969185401831093, 0.27998653581074245, 0.15138689225009447, -0.20459844459136636, -0.011917104526459854, -0.11054535787065134, 0.2100058681375935]"
"[-0.6637206504361918, 1.5212305066940623, -0.227034684587467, -2.9701957492177327, -0.16396156765674616, -0.1174117932736189, 1.0356952897068072, -1.376767712728443, -1.3255286095905143, -1.9785369835277098, 0.23412298541156248, 1.3665444360958061, 0.38760593589000547, -0.027378699667782246, 0.3776048931855058, 0.4415831727578333, -0.26260089459432967, 0.23093856853164196, 0.6214185662768515, 1.0997899313027701, 0.19775810709788696, -0.009760874617857988, 0.19578201089290717, 0.5999928118161857, 0.08817902418521952, 0.6054049811608606, 0.3461611454804942, -0.1650106256630739, -0.5661437480460304, -0.010303708099980243, -0.4029666661546503, 0.12390864256727145]","[0.5580570233620652, -0.6344642478403991, -0.1921440233958374, 1.2247953168182575, -1.0734907987888764, -0.7365305365285358, 1.0247519746457971, -1.0517282886260446, -0.4924874727089953, -0.33778041587784363, 0.13442308987039037, -0.14672426027271834, -0.3595569649859712, -0.34979362352895105, -0.6063384263173369, 0.11579058593108452, -0.3101624671937459, -0.18779464958921427, -0.0013968671296428045, -0.07599026472443539, 0.023162672725052725, -0.6251615269930496, -0.5857412278819655, 0.284131697360946, 0.5921268213518911, -0.1350836543084119, 0.2012463235012132, -0.1125998136090341, 0.48073805227209093, 0.13596031510984008, 0.1310858404095898, 0.39239912563566454]"
"[-0.728394174094365, -1.3648635907179203, 1.5757988674945755, -1.61311783778705, -0.12183182728113011, 0.7292296641008754, 0.6578842566274292, -0.4649823161395408, -2.0038990301436215, -1.1425453582307954, -1.6653918830944818, 0.8014097302816839, -0.12613618079742928, 1.6957056256719514, -0.19819814126449542, -1.6494028776697032, 0.8750677138977722, 0.4106248199652277, -0.8660357055244723, -0.12679572475352902, -0.5240813030104483, -0.7911730894662764, -0.32838682266635233, 0.7647038734570173, -0.10080781793683587, -0.08029355741742049, 0.13863412675160564, 0.7684094334477368, 0.41275378478433206, -0.36478440216965746, 0.4751876129494732, 0.10017947851029184]","[0.3713075402464544, -1.360290899507991, 1.5614597464436208, -0.19518743415132622, -0.25982494733905553, 0.032627733763289, -0.8880716943083318, 0.913917542286754, -0.4447010029822122, -1.0072720089859168, 0.7035570640293242, -0.2991815659480999, 0.5981747917165137, 0.7426933900499985, -0.3874316187812463, -0.5045584506315999, -0.22086179414446025, -0.15428846313236624, -0.07362397879200687, 1.065965568248947, -0.6808537500976003, 0.006137245159068961, 0.40971640547170507, 0.7782617734526796, -0.20382743813696466, 0.25538962790393166, 0.08048830065475637, -0.3837242950252551, 0.1529445701673453, 0.43115855339993947, 0.17831439379519468, 0.05363206419198176]"
"[0.32359364444653244, 0.3814262699448884, 1.1388027678026789, -1.32242465674006, -1.6509331702269263, -0.22673329233315315, 0.7320694955177627, -1.0544469083085404, -0.9517520301311763, -1.9245060145809256, -0.8382419266954704, 1.2643618184387249, 0.5048519641474074, 0.5242222162012667, 0.7556020858450662, 1.09996732840326, 0.20660257706186574, 0.16999351803609722, 0.7485137534494875, 0.3666064167448885, -0.5401383274583237, 0.9801571750865091, 0.2746202683666875, 0.01613644073585465, -0.2219123691499338, 0.920746512504996, -0.24564823549307951, 1.0718085983734849, -0.957456832838635, -0.2328135091837654, -0.061326695809638246, 0.06293031511859945]","[-1.090339046666807, 0.004271706933700132, -0.7474374304844846, 0.8996593328116013, -0.5346989139001679, -0.7619975155936184, 0.15195105268271705, -0.4169858763834413, -0.08731392027798428, -0.5717145516581924, 0.09863451099024985, -0.6467157449934817, -0.06806517159578465, -0.7937283721954207, -0.7587483930855992, -0.05607967197969806, 0.022217063961806307, -0.35992919418663366, 0.6485976962735017, 0.8120396234435155, 0.4958637844859511, 0.3782171073319987, 0.15787226684963382, -0.7398950889064383, 0.8036211989114773, 0.03582555968371376, 0.5074970783159114, -0.5485220314821044, 0.4374916197880735, -0.0936863489067934, -0.03410525217851437, -0.08902583342245095]"
"[-1.9849010127608178, -1.8882828412473218, -0.21243910344987518, 0.9461369535435081, 0.09520668565752695, -0.014283924149725846, -1.2386350369797128, 0.7178867643716369, -1.6325674225102789, -0.45389877326767747, -0.36501825810870087, 0.35866220963974477, -0.14228654579066313, 0.6096120654880839, -0.10802154175492529, 0.36628890184976115, -0.0232470546244669, 0.1713026774885784, 1.2211354772616585, 0.6749483386772467, 0.2700873119104496, -0.4936428740614413, 0.16824005852118942, -0.26781882442896915, -1.2466416682453711, 0.6608788528710489, -0.09423719415825997, -0.899633599083302, 0.3633133179861363, 0.599402753472418, 0.1366972933569489, 0.4516396563484467]","[-0.12324681784254138, -1.7128461573684635, 1.0375365555306542, 0.03927187506507789, -0.0072553461071017825, 0.028287439006940245, -1.2235233452194803, 0.6981289522561123, -1.4714040907115462, 0.8266078366176725, 0.7027154716110061, 0.1730090414447202, 1.0422754051904592, -0.2848517591223204, -0.0674539325295308, 0.2723936606865754, -0.5015836745304355, 0.23157393160575193, -0.07638402789893525, 0.05954281216048324, -0.14983878072086865, -0.3307961456115474, 0.11327683549547429, 0.33731542233295336, -0.027374180552105075, 0.13449447991019398, 0.5169782586481618, 0.734650835967019, 0.5703937480216821, 0.4176641129528343, -0.13556847615716444, -0.02822100641079775]"
"[0.03903759623235127, 0.48255027097546194, -0.22370389389157097, -2.488026999291152, -1.018888305333336, -0.6766293514115557, 1.5882842663930163, 0.6433357286560611, -0.35878701924711676, -0.8908564004250312, -2.251838912077826, 1.642228373430024, -1.2046521304800624, -0.4260647765035625, 0.20135775673191975, 0.5822173470509715, -0.18585515386937912, -0.35359990325127905, 0.018524692451720018, -1.3972306953204268, 0.7225010494448195, -0.06654685817398995, 0.918045176643114, -0.5834089061867109, 1.4275043759093882, 0.43211917997361143, -0.26745451974885, -0.837900693629123, 0.9271196176584562, 0.23410225263659426, 0.6278543503644307, -0.5848143164347674]","[1.0858611025708347, -0.687983811082882, 0.6063468797198341, -0.1923730267886033, -0.8287054450574628, 0.3861409932755112, 1.3791003909996216, -0.04445564021371906, -0.8667873121324697, -0.25353908214083715, 0.34398986370690743, 0.6902745286456237, -0.47259802906951165, -0.14817770151313106, -0.5668107248033195, 0.24620454633413522, 0.04755523540095425, 0.6315208000214112, -0.22806429689867314, 0.08409022141168633, 0.27259177085017183, -0.15922108841198, -0.015725605943635455, 0.060512593736055977, -0.27649081411218396, -0.1717647525441985, 0.12616379808253977, -0.7458338259460632, -0.09679934630085159, 0.1452139632938354, 0.4175959223338251, 0.30032354528097666]"
"[1.142232217588275, -1.0803196738670455, -0.9358843971965085, 2.667578195124309, 0.4744492546213873, -0.48194089823932373, 1.4596759087735864, -2.2659781859169814, 0.7294079997291565, 0.45671738642836107, 0.5526383464506571, 0.4862800495545512, -0.7991959088095536, 1.6713948687591367, -0.1263283820220963, 0.1301300119393341, 0.7366623009466425, 0.771919303544671, 0.25377429881833236, 0.3782427255121921, -0.705565422312942, -0.6322679108605542, 0.4432053881487961, -0.576346682549807, 1.0858966932560452, -0.6878913308712368, 0.18975715402407467, 0.9853640183113132, -0.34283198258076175, -1.0568494699509097, -0.6818237501948843, -0.6688255001645413]","[0.3860561486734712, 0.5185547065411391, -1.1387671478408012, -0.4292766987181893, 0.05904794770840833, -0.6376570005870046, -0.7343514658801447, -0.15288224238296907, 0.040955758551319985, 0.1981277494753509, -0.4218566570418332, 1.2983823574312314, 1.5569710522033602, 0.7574452080469524, -0.5300798474149965, -0.5770993149166229, -0.7049270254502676, -0.2131625276926564, 0.03828527958014668, -0.11713273804557969, 0.30739103505541937, -0.16986851402624398, -0.1416450670300589, 0.017685384778754254, 0.6120548766165183, -0.575440384828371, -0.18876975012138814, -0.19117428592760263, 0.2737910798848926, -0.43282001872758624, 0.661569429490733, -0.5544790958238924]"
"[-0.9022546658076954, 0.9560602484025177, 0.31951478859706367, 0.20421915583460337, -0.18371149375476342, -1.244471618855303, -0.5386004720824332, 0.2491465072004709, -1.1978841839670173, 1.9081201741461282, -0.19881155754456728, 0.3985685711105058, -1.041942887613775, -0.5072449927114745, -0.9053310792365449, 0.6526391381719024, 0.13294688507509, -0.93335257744098, -1.2184986758790664, -1.249517781934495, -0.7527465979081636, -0.44593981115001946, 0.6118274247534644, -1.991373622311195, 0.7307012551335522, 0.7254290978838107, 0.11625666942398066, 1.6367011423081932, 0.07227001664622462, -0.2905161641725218, 0.3211480608002486, -0.11721749337572385]","[-0.4719284224895286, -0.05289489734933981, -1.1132706419775387, -1.277937424577019, 0.19342986183728067, -0.3489766749557331, 0.6984813030501067, 0.20598866827687837, -0.133196389749581, 0.9451775152338331, -0.38103606294423875, -0.3003263183535864, 0.5608561069583983, -0.20516603935140265, 0.11194017655087454, 0.7765489137023468, 0.6185066595556438, 0.26846760619708504, -0.5384290870512931, 0.7184297193934032, 1.109374854686671, 0.72328918474917, 0.08628000325617573, -0.26907816529421325, -0.28999889750476693, -0.09749974947307523, 0.5121374628796339, 0.26595619083134237, 0.9963906471392384, 0.11014627129312637, -0.34167964463852785, -0.670731177342466]"
"[-1.7883212295996138, 1.4584885327440076, -2.4354842594185278, -3.2522185540831474, 0.36911906108513004, -0.09115485098619519, 1.7289017573434813, 0.41960327113150514, 1.5352154933513766, -0.5767603778639306, -1.350844570532772, -0.0974246103156518, 0.057699888985617086, -0.6067642477871085, -0.05247360779697905, -1.0405705090238175, 0.26717840781382896, -0.7362090367090943, -0.35679654287532864, -1.7699269694486335, 0.20905751264836622, 0.6475921959142694, 1.435794310752623, 1.075756671740496, -0.18556334178432884, 0.4070613087471566, 0.35802531117233366, -0.38382809870088375, 0.13725352269702198, 0.6882331332743253, 0.31335034998249534, -1.3916533083248126]","[0.5667800076971433, -0.9070924463719909, 1.8611807388992911, 0.13012447298433585, 0.20808399677968137, -0.21282207554255497, -1.1127784479551577, 0.5462989870982484, -0.22463733312084597, 0.4831054952423134, 0.08915265623890019, -0.4968464137523621, 0.023784553571534747, -0.6533656165023916, -0.4584848748961903, -0.02282629393036987, 0.19540104815395923, -0.27205531870268057, 0.0541585894959392, -0.24353209282338864, 0.06832261430795737, -0.05721715661930088, -0.0018856532168097543, 0.03417057451119408, 0.6586077375584172, 0.5923786984117345, 0.0691189501157321, 0.08044575775795942, -0.05687472657464436, -0.2086271343336471, -0.5200952278661017, -0.46548927473797563]"
"[0.5411524469384164, -0.54390003833264, -1.916087482449707, 0.8387446569227288, 0.6443023534745758, 0.7265549172653576, 2.651722775417043, -0.4264091429442036, 2.3875431583459177, -0.43421481739287543, -0.9426313804198547, 0.8821638141605351, -0.06695839212488273, 1.1879671890126347, 0.8865504982426865, 0.939405120005183, 0.6723499509253561, 0.9086416927587625, 0.09280403826874084, -0.9181007332226356, -0.21463340198379402, -0.35335292878671737, 0.4001880097532327, -0.42732541887260145, 0.22366380181290252, 0.25324542740338907, -0.6798091464633924, 0.03899283648579146, 0.4479754109574816, 0.974772196845558, 0.5982463901884119, -1.6382502480647254]","[-0.5422507221714005, 1.5010703729852657, -0.5419645475334609, 0.6090597063956867, 0.2705331989318445, -0.27163612777686763, -0.13716491651204912, -0.717221364943679, -1.1786288590555523, -0.9669140098468681, 0.5692889831950171, 0.3563901934047551, -0.02094079549694097, -0.23103136030909874, -0.4939313746354034, -0.30830085484632824, -0.3640539456794254, 0.5287823301474344, -0.2731844201562298, 0.14413958892091483, -0.25870587955890467, 0.09905002706021607, 0.04991377477914334, -0.6181029136829849, 0.2544903332159293, 0.29217835069389286, -0.10975436444141518, 0.37596471434960876, -0.3069104332969614, 0.25287022023215405, 0.5412442058436884, 0.037360234636943594]"
"[-1.8880693926615122, 0.8664209468071034, 0.8281643462152944, 1.4956843723029574, -0.2136234372734713, -2.0768032354780077, -1.8072469030692246, 1.716394769804018, -0.6027044149773414, 0.8194311515229077, -1.041109052269104, -1.2380444115771736, -1.3212152780536377, 0.6756381182307335, -0.2597606659997013, 0.026406934659217386, -0.4773519425711476, -0.8203707351818085, -0.7436815352522457, 1.4199164792950005, 0.40864363707872625, -1.5467496625156958, -0.20603928299590604, 0.4877856499034965, -0.10012205122768612, -0.9127148081612472, 0.9949191030397582, 1.3774573935750183, -0.1718028417417312, 0.38249839030075533, -0.43115725169503893, -0.4086146451488593]","[2.6301920359791824, -0.5820684490025358, 0.4030357784866372, -0.9752211054625803, 0.9330737141503102, 0.7706469959288901, -1.0947764947057392, -1.1229549447759757, 0.31630134864146825, 0.7517623433297437, 0.8879971840374163, 0.12506094783351715, 0.21716661273074947, -0.4419999941444032, 0.8198275800517636, 0.28098836623550844, -0.5561789967168103, -0.8653547229348227, -0.5389930642616395, 0.29172061864666365, -0.19635651213598201, -0.07197081560298864, -0.009449242594910161, -0.19886787795689917, -0.08929290439253931, 0.2424560721800382, -0.1724354729042924, -0.45447207131458656, -0.09586057374008661, 0.34544895950700344, -0.1934445933761732, 0.022570164504759217]"
"[-2.3059578535385334, 1.4190134450194913, -0.900340817117108, 0.7526475091934278, -3.7040961472164673, -0.7903537635616404, 0.10112311473227335, -1.4647236786113198, -0.018955819988912187, -1.2598785920890947, 0.20201438075418499, 0.1518026322739188, -1.0877129224065512, 0.2650299633261512, -0.14034403041824875, -1.2789322282474869, 0.007818338549352339, 0.14047595926362644, 0.42591493684108145, -0.7245552706908495, -0.2709995464005042, -0.06496681193382446, -0.5224463304008021, 0.11688089957086926, 2.008374128393866, -0.2568444405260579, 0.09020157257143815, -0.26257923942665556, 0.6808423705084887, 0.6241183515321166, -0.7896318673557411, 0.2635514941573712]","[-0.3404069823372158, -0.57346748732484, -2.1562557360321497, -1.1673816384059268, -0.7580731915895688, -0.8088395181022896, 0.19968811609204556, 0.06399011322407835, 0.29273983297853273, 0.4989985536416679, -1.1656598861598697, -0.5164358663449699, 0.13421400949253537, -0.7805788831800198, 0.5860047552849224, 0.21367667538193483, 0.4117258610876837, -0.5596608946876321, -0.6095385398068969, 0.43111323631117804, 0.02104507706104445, 0.1447654674135709, -0.06878078404407882, 0.6727225808590721, 0.00029581790172667486, 0.8443510131919781, 0.1363768796535001, 0.16102774093545988, -0.5206080655475218, -0.13019832407968657, 0.027244014144530888, 0.6266401483553358]"
"[2.699632150423226, -1.9818856976302863, -1.494347572449216, -0.9864611058052843, -1.6451754934879503, 0.1695763275486952, 0.2333932985977366, 0.08729644273518863, 0.9784103872091588, 0.29980231881095376, -0.63898904820274, -1.3159565085953067, 0.7527899086714348, -1.507105282526264, -0.5918907225907006, -0.07577298933414256, 0.6301364321566065, -0.6730368398716571, -0.5834586509883826, 0.2218937514563716, 0.2018631110930388, -0.10500476847318338, -0.8264136894886389, 0.11954027512796524, 0.05126664094974841, 0.22488922743572634, 1.1301693963541, -0.34960013468689055, -0.5039834507181659, -0.5157099068434499, -0.6363402169704188, 0.2956091203975845]","[-0.33743825546362594, 0.1580114801379006, 0.0658979976771027, 1.5355848613831478, 0.22631193568921254, -0.20875105024668478, -0.13099200695316054, -0.43070213167778393, -0.4163738660066834, -0.6209878064553098, -0.15522599114870342, -0.4012616048971658, -1.4889640473050252, 0.7775325909381922, 0.6593988036863923, -0.6518429516344415, 0.445427689721715, 0.48021429265133353, 0.16527579035450535, 0.37366687225294637, -0.5091865016461697, 0.35169773390720593, -1.13077909452789, 0.41602574528761976, -0.006477767764399513, -0.19415669658566956, 0.22033735279408537, 0.2700525523946569, -0.5145242104575025, -0.015040811888174167, 0.5614032856590837, -0.14378789841283418]"
"[-0.3457369498504282, 1.6914890043335489, 0.48458884480432185, 0.7276421497605315, 0.8634264632398526, 1.634215708458651, -1.2935211475508972, 1.102894728871921, 0.17883812645266067, 0.2808511707635205, -0.5469951186883848, 0.09776341909749352, 1.0983455833998117, 0.6531306060608789, 2.6405569693403113, 0.5040451895764844, 0.6986041615067488, -1.3275493423122129, 0.6082505519866707, 0.4109022921397551, -0.4672477597810661, -0.9969638277373506, -0.7178431873427731, -1.3092980754529266, -0.962132849933408, -0.14568068796800282, -0.8995469327012758, -0.48016342796794914, 0.3840941126898092, 0.4359204733144755, 1.5500124490290683, 0.0852314893778478]","[-0.2727241834876563, 0.827310282794475, 0.14791918576409854, -1.1540346700532207, -0.7992115433243933, 0.9234332208524211, -0.021019859495529387, -1.0257553120461813, -0.12320932296975316, 0.045584181466446834, 0.3925495480219285, 0.38711069506569956, 0.028020546483341187, 0.6588506132638401, 0.16998572152989394, 0.43027025013252845, 0.643976513821053, -0.5384465232058017, 0.6240633785721692, -0.6734784465337005, 0.3954386151507581, -0.2871940798789496, -0.859298193006189, 0.2688659046447077, -0.09255983176506945, -0.013060081572692237, 0.08551406754758441, 0.10226343846700116, 0.5914713278296081, 0.6721227727495727, -0.10394941048434032, -0.15596917848264666]"
"[-1.8102934996278863, 0.7297010184584294, 0.2945140268280215, 2.343993502820336, -3.2730156230051723, -0.6802846314590888, -0.6559499599445042, -1.7948746787181211, 0.4627813335941076, -0.8815647887601649, 0.9720678365381314, 0.5694712241569563, -0.4333213339472113, 0.16992123745474302, -0.1956783218044654, -0.3912655201528587, 0.04867824060726387, -0.11051799435105372, -0.1855448794597317, -0.01537949019792879, -0.22909871798035422, 0.5870361355650835, 0.6956528749204843, 0.35885228268837666, 1.2202255571623757, 0.03196627684180982, 0.479479758799623, -0.0818093061974383, 0.42363046668469856, 1.3901308129414136, -0.6070806248048864, 0.4480508000399203]","[-1.2891081092490837, -0.5671814872600669, -1.385250313287735, -1.1168883341496814, -0.8925401809308364, -0.8346553778978777, 0.20930097107081247, 0.39455474234213644, -0.6607472103579021, 0.4968881209640903, -0.6654176091211997, -0.14434558183896978, 0.18868548057586929, 0.05587523182140564, 0.7060323622855752, -0.05662817319992627, 0.45260239683132003, -0.343881844283128, -0.4452091086926236, -0.13587194129959307, -0.2142404036256029, -0.46767098194487056, -0.4415780081370116, 0.7446014333618884, -0.7561123555519123, 0.021762553672009903, -0.028038539894257652, -0.14621536901706048, -0.08045000371333873, -0.5459443158690234, -0.03844639076569444, 0.2931049081633601]"
"[1.6915019654480634, -0.449575910552894, -0.9450266059257266, 0.6201072062468495, -0.14215308387475833, -2.06685083196991, -1.074098628365643, -1.0939461052083612, 0.46527977778319396, -0.12067850888609219, 1.4181764729235737, 0.674917798599827, -0.9395896003643246, 0.4850505209559731, 0.37771434643497576, 0.6241713933520829, 0.2099726821779459, -0.6861732053524563, -0.274256773778585, -0.2395405104880785, -0.17502140070437092, 0.9417666168560898, 0.21464085871047686, -0.36032440952768513, 0.27800200501294803, 0.17732061907037477, -0.568781973117151, 0.52054767892744, -0.9508059028696122, -1.109178493404801, -0.9335495729897456, -0.028374961766154]","[-2.299848591897266, 0.34920685356045855, 0.21099887537697187, -0.3959327399393715, 1.0976567483474076, -1.0774722690434122, -0.4330582219433301, -0.27485099132924556, -0.16736658776019056, 0.05175004108366687, -0.7274095535521264, 0.6638305818892777, 0.781637354693434, -0.37352375867147103, 0.17909552738578166, -0.07358064317803124, 0.7943598966076214, 1.0825867922371217, -0.423040279065404, -0.15591926412164958, -0.036173979234577235, -0.2520931699559739, -0.1549177660231535, 0.7412153911434667, -0.31083366053569333, 0.5490334325378257, 0.0377478688689092, 0.8234442273177883, -0.287670336816909, 0.11708684177840459, -0.7782285978490908, 0.5605337287540854]"
"[0.859743432098011, -0.9190745520452903, 0.39802322021836206, 3.1011829985509944, 0.7349596106195336, -0.813245604688072, 1.2213950571429124, -1.689216153326961, 1.1902807900490069, 0.7415547364058769, -0.08335586674258932, 0.11317115086131438, -0.8568809115753774, 1.304232549382325, 0.1399011486118888, 0.7275552082686082, 0.21981541187777373, 1.5722489876548786, 0.002357774798426439, 1.576415177090462, -0.11282277764570481, 0.46005213619193763, -0.2789414387092213, -0.3640167860597513, 0.46293088809433325, -0.5897151755916313, -0.7454899696301032, 0.9459392124536149, 0.014720123712161318, -1.1433199367072058, 0.09491464449201156, -0.4397609582679552]","[-0.44867668548942674, 0.579057342501048, -1.1849758177125775, -0.41381540836465586, 0.06587155127023506, -0.5634156282128088, -0.8786518825664569, -0.5077290426181, 0.14138086686578877, -0.203454313394925, 0.054126636586199865, 0.6124336614280749, 1.4093655837982604, 0.2768575478368351, -0.18075994683744806, -1.0660828635071273, -0.44735961586680195, 0.2090907512686891, -0.08048000501226975, 0.18992649198733688, 0.6913831307062089, -0.6216629974711919, 0.4673002347426161, -0.2124500774787956, 0.5541711042016112, -1.1587650746497407, 0.07385538947374895, -0.18354303143719916, 0.048664721105967784, 0.02295535520073208, 0.7488216587236968, -0.42588992816875854]"
"[-0.059459732217660904, 2.2410216261339997, 1.1073704828078088, -0.9421434952325486, -1.9370775888194032, 0.21027838139440436, 1.2192730141576713, 0.8865315536983871, -1.2581885876006524, -2.0196018215147173, 0.3064777238094309, 0.6042988848758668, -0.18965421765067664, 1.266172067028166, -0.6872962029149846, 0.10249237399296553, -0.03624246655891312, 0.550706900987602, -0.8301668224131503, -1.6112973977515825, 0.2392361050100251, -0.32071733838827676, 0.016610694525982097, -1.1165787820639768, -0.662669293337431, 0.02362398342687499, -0.6656789783774231, -0.01349248433380525, -0.6641932173017442, -0.3341590410086384, -1.0072765584404453, -0.6083864040157678]","[0.9955051143496012, 0.5383896461730351, -0.47494971543333575, -0.07451063642528728, -0.11615325868066323, -0.8718436182033539, 0.18206788800449075, -0.38626770760974516, -0.416232103104208, -1.4675279829561216, 0.2734214016052823, 0.25509309175626543, 0.5943613710938453, -0.9231372175861025, 0.13625885006031918, 0.11509800683583082, 0.23762920037263288, 0.6851110264527941, -0.8267268942248481, 0.27343257286536093, -0.10674745154121984, -0.2748451231371252, 0.10822808042723932, -0.17694673268822822, -0.13006771989237612, 0.9846834361929113, -1.2888651371211801, 0.30658958317183604, 0.34410756151280747, 0.45245261077562915, -0.10806768505537016, 0.0382253038761893]"
"[0.10927938561732334, -0.5846724523885073, 1.1872324910227035, -0.9013060071476199, -1.6715838763311328, 0.5584214322947723, -0.5799816649906697, 0.8492772082537697, -1.8534905105968662, -1.3114637934858395, 1.5592193159343923, -0.9144367003133077, 0.531789878970278, 1.527045343645064, 1.2249609476404826, 1.3177085672419822, -0.327017723909854, 1.6236423897543266, -0.23341653670193852, 0.21590490020957495, 0.14029014505694434, -0.7043567179631754, -0.5793534448754617, -0.34434791032631334, -0.2566599775692714, 0.09150432294619854, 0.380253227944641, 0.39186046637971084, -0.8274745113400611, -0.1686139794878052, 0.7528040322194122, -0.9880445397976655]","[0.5465201320398194, -0.8904534952672055, -0.9584435145628402, 1.086248538707664, -1.1343289740404734, 0.22658352455638395, -0.21072781012413136, -0.23680054537538173, -0.12881743920622576, -0.2035956260030433, 0.01848563747237238, -0.7514428920855237, 0.8882026645527967, 0.14834913105031922, -0.654353507590265, 0.13097906762772898, 1.314229423864031, -0.1751297214632363, -0.17666742521081608, -0.6152433264582023, -0.518521073411467, -0.26786514289910035, -0.05684338605918148, -0.5253412132403529, -0.3936832817968603, 0.26098163148679093, -0.08450477480122615, 0.4756955880522586, 0.29361008322348264, -0.6946543688737794, -0.7063498720874783, -0.20047885538866336]"
"[0.23924442232544751, 0.6190903190145174, 2.461645549085786, 2.1104210745476597, 0.030764974847497097, -1.0399128342298236, 0.6263619710772019, 0.7771432981935505, 0.10927977105799067, -0.8439339006485415, -1.3157582437491766, -1.580101517744477, -1.2944516618322197, 0.4974110838141776, -0.4878920082481737, 0.5233501649255101, -1.2607452780714181, -0.588626412825537, -0.10174640549551413, 1.3493663015282173, -0.5261202181923882, -1.1702000332935063, 0.9103688376370587, -0.5046379447272274, -0.3337802783179922, -1.1260891234390518, 0.7217519384442519, 1.0504259446480773, -0.6441524917434849, 0.616838400748882, 0.564542795945452, 0.35721661905363933]","[-0.3509579941665688, 0.7559615318970562, -0.41549489339251106, -1.1780226204951045, 0.2856439794747836, 0.9581799861888175, -0.006126637107814145, -1.4289917628815156, 0.33448862339048074, 0.2745339628050755, 1.1085066547954918, 1.717716515760532, 0.15303132998360938, 0.5549927436905, 0.041734703914581436, 0.37906899928237253, -0.17408803491746702, -0.31250980298597447, 0.2077844439412529, 0.6997436847317028, -0.8439647254574945, -0.10449681625976996, 0.013998763698656389, 0.24373231416709618, -0.24568748658757814, 0.08456267480112176, 0.06686483122863773, -0.038505032521948014, 0.10306071306261087, 0.08789523799644461, -0.2991536172899107, 0.2634099665796514]"
