image_embedding,reference_embedding
"[2.6600674119284413, 2.8962916683300315, -1.5697000772414333, 0.725329514053886, 0.8193268284652702, 2.114647272886704, -0.158975338190956, 0.13571197302640436, -0.2466220973115538, -0.9924344776108878, 0.08871113023021927, 0.7717091822368277, -0.4954087428416394, 0.5766311852448872, 0.07787918946435461, -1.3318836825258784, -0.032331061909524755, -0.27137016284581583, -0.0014795709830710381, -0.006870614974393708, 0.07022412115040029, 0.9707829917500681, -1.0006129648206732, -0.474482613956571, -0.1636125781028501]","[1.1282710383737684, 2.6124132904146395, 1.5460323043745634, 0.5272641797982619, -1.312461391278458, 0.760823535474085, 0.9170450403377081, 0.7837740018339358, 0.4644711784668734, 0.17001534798675985, -0.17519811653901005, -0.3379519553187426, 0.39008307860423785, 0.9107705599216765, 1.3464945722435433, 0.8775873713154313, -0.5081699735597558, -0.27103604258949454, 0.33286943327739904, 0.7282402765544188, 0.007338869156818455, 0.055348737287462785, -0.05566873652711139, -0.08286292643612471, 0.23164658283426745]"
"[-2.625327960485455, -0.5517465432976172, -0.8205687737190083, 0.7945702804775374, 1.514983514386097, 0.5472869442823671, -2.440635276607744, 1.3029326434100565, 1.292069035119243, 0.08584033433138955, 0.9317252189366624, 0.15285624297130895, 1.1340540701970814, -0.1690963234838666, -0.46503544275329894, -0.006750279282651991, 0.6292888832584566, 0.6516068970535791, 1.2716582707606712, 0.5856926317355472, -0.9388916787642999, 0.40374316080000444, 1.1860265164980806, 0.24669873926049726, -0.8251594396498555]","[1.2417709257868734, -0.9597479012489449, 0.5919734711555275, 0.25633641418852066, 0.8687863728105792, 0.2891215571616171, 0.9966803262260618, -0.7117015619302065, 0.4128587686269533, 0.2808841519021615, -0.6664271993944659, -0.03915741013286282, 1.0730146314049676, -0.6519645855401986, 0.2806266864310285, -0.04453051187354201, -0.5783425469816914, -0.09057628670982601, -0.15730742696917716, -0.6549800198822117, 0.1710452571289526, -0.3316647356222027, -0.39326809328275397, -0.46947923524668655, -0.46318003161762894]"
"[1.544623311268559, -0.3196313312331637, -0.6277320968802569, 0.10824481810763963, 0.013990568682005029, 0.3227401970728422, -0.17098148838274105, -1.7907045143010705, -0.992638089586506, 1.444575393617413, 2.124385665853485, 0.2763010254863292, 1.2303874785246895, -0.13488012683851439, 0.9555714807796922, -0.4593842662811055, -1.761644756147644, -0.24860501701396184, -0.7081344987444536, -0.3213255725387584, 1.7129720639182109, -0.009376278175102273, -1.1485397475256476, -0.42897860657533343, -1.074837836927652]","[-1.8924228401822396, 0.78767222371453, -0.0820811928369161, 1.358176150795224, 1.0484480214065082, -0.6232723823650403, 0.5546193866416166, -0.09645319182930007, 0.4342225053391126, -0.28525137535619655, 0.5964663137049316, -1.423594016398605, 0.6358581599739339, -0.0076820507251161504, 0.7030567574705285, 1.3792367363817106, -1.0099041558798079, 0.2814892134405313, -0.3052503739045071, 0.24713802159223625, -0.8188295254419854, 0.09804533681855492, -0.08216027476043604, -0.3452293080679193, -0.76638346015787]"
"[2.3154886644897363, 2.305488967332949, -1.5421736565491422, 0.3483012461399159, 0.6124211800245206, 0.9751542878617295, -1.913697347120844, 0.34593825649347015, -2.2377212338929513, -1.2361009916345016, 1.6080586965647286, -0.5022047250239396, 1.0301328686532771, -0.3725921202312669, -1.3253461866610772, 0.4159232655629157, -0.2663864519271489, -0.2859658299613512, -0.8782610470264431, -0.7139911251969032, -0.2280693663124801, -0.3975260283506303, 1.2701700020229723, -0.04521386427315349, -0.10136209235672675]","[-0.9200183024052917, 2.8434545022598976, 0.7927651646310256, 0.04943837210477087, -0.681289139786155, 1.035233521479403, 0.043319488922789716, 1.2999283221829598, 0.37202514013766186, 0.724072641438891, 0.3873033357041005, -0.5871761976559279, -0.17544501894157782, -0.2885120615607689, -0.21688996412604838, -0.20027118863643445, 0.424392278264022, -0.6348344341223858, 0.22548534913670706, -0.08151939986497203, 0.3613899591846839, 0.45281294656111737, 0.1337337924074111, 0.1458602465512062, -0.07494605250846989]"
"[2.229844767227479, -0.24605139496373266, -0.4812406240674931, -0.14728927692913063, -1.8579494539839128, -1.5816021694786693, -0.40632229298406924, 0.7553048261408083, 0.9886522715565979, 0.629970202416734, 0.6393738942584775, 1.1986276019361901, 0.12272303419738037, -0.3866337087303866, -0.38302818278478745, 0.7099971887387749, 0.701949468888601, 0.6599516115963887, -0.15044816289809348, 1.6307661427209454, 0.9680630963931953, -0.9797887917586929, -0.19670086763733796, 0.7265943398336051, 0.6097858962053242]","[0.7617520668573449, 1.573642871904855, -0.9091775658172664, 0.39682162391896064, 0.7019238703756968, -0.1109885691978304, 0.48183212687853455, -1.1859300982055798, -1.288861839796102, 0.10361125781559495, 0.4893661055140591, 0.07654315602560703, 0.15176463162992168, 0.681391022205826, -0.5439231750879701, -0.6694402910891415, 0.48343587364570617, 0.3649459944929682, 0.4796296821485429, 0.5460114180448551, -0.3393185187631983, -0.025214133975236523, -0.056452909735513736, 0.29751870773094125, -0.1274718123409689]"
"[3.440483685865265, 2.105782891933754, -1.544596097198831, 0.7938281197091696, -0.006915708286561343, 2.801920584175222, -1.759916185691477, -0.3262218058310662, -0.6436116152744886, -0.6855887219958425, -0.3507561768844942, 0.04263998028801521, 0.3262699171711061, -1.183519554443709, -0.2515366652635546, -0.8063579474567517, -0.9580917332738444, 0.659253197849244, -0.6088272721198384, -0.2307783107067367, 0.2345324307053855, -0.05157500638690972, -0.4957364117506157, -0.3993916299713267, 0.2588384065823812]","[0.352229624499585, 0.36421830475695266, 0.5109734111418641, 0.21080427173953428, -1.1201290026637403, 0.3327183039531367, 0.31208205175784015, 0.2717080478330534, -0.3064257145105749, 0.4129071071338017, -0.5807711314960866, -0.1005426909727483, 0.3336871501473745, 0.2649423979611734, 0.4670374172985027, 0.1611485650476828, -0.7619626216590681, -0.24692524075547015, -0.3664719910408609, 0.23792225948621085, 0.15662883758255128, -0.06092299438090239, 0.18752435092017544, -0.11869020244118454, -0.14363551389642065]"
"[-1.2174594778532954, -0.07729406128058489, -0.16152563810939272, -0.07385234923438563, -2.465389209851037, -0.1004983578896578, -0.397040091182076, -1.6809198666868295, 1.100745420702226, -1.9582543279931575, 1.116834461651518, -0.490003771129974, -0.015287631201811416, -0.6979035806459265, -1.0030430549598204, -0.5701928229766916, -0.6245418661194355, 0.6760400690143153, -1.0698038936017404, -0.12736143761108867, 0.04124094430791421, 1.397955040420009, -0.0586869029180348, -0.03759898534762926, -0.6759821915836799]","[2.4415780606628275, -0.09320877176801615, -1.4011286596977288, 1.740813207521978, -0.545076060476242, -0.05690613434482431, -0.03734240790815923, 0.08434381302629741, 0.7718449249064666, -0.34396189408582073, -0.5383391448382062, -0.7208268468848118, -0.026026298278718243, -0.9445902180741843, -0.30235264573691356, 0.6024017630852055, 0.18143922925983427, -0.03736124361502508, 0.4468256091564694, 0.2848250325857864, 0.05186791767292774, 0.19280989847932672, -0.22670247524904788, 0.22606677344844472, 0.25139893977944383]"
"[-0.09846183936615649, -1.373420114285632, 2.2160587857593126, 1.0113894236181087, 1.026786172194452, 0.0682026977015669, 0.9975096933223655, 0.4091696737659036, -0.34632527546406366, -1.0687398702562396, 0.30035225598281434, -0.47457837426082705, -1.5659481729660072, 0.3667793032666606, -0.4736576584224898, -1.7788013641324847, -1.034730186263682, -0.9577336664148267, -0.9148164218788543, 0.4739255749115602, 0.6577918192346592, -0.9765234391619815, 1.0368269137259338, 0.02966493490770286, -1.317773891243261]","[1.1847534986129211, -0.2287581125262157, 0.7188293552058872, 0.7170444879233455, 0.9725856545343846, -0.20729201504931377, -1.4616392727572873, -0.2490022568526238, 0.5440667344163521, 0.47592677688258256, -0.3199639295493618, 0.21039343765691224, 0.8762629636738162, -0.4312880289529613, -0.009375872949344876, -0.9827402675243745, -0.7982591797475032, -0.20459869013088738, -0.2784538778052189, 0.43390932394421367, 0.6540630950460212, -0.009413570368194525, -0.11070449808088265, 0.5476158904532487, 0.5025762687748362]"
"[2.6977516454763775, -2.17674718863601, -1.2023549721321256, 0.9089691372362401, -1.4090877446743744, -0.06424402359529968, 1.867245676602618, -1.5065139450907832, 0.38985057426832403, 1.8623667406984945, 0.21894557581157734, -0.24571115154386144, -0.1982062713415439, 1.0074711227288902, -0.3906657902891484, -0.35311636458719736, 1.578315685740882, -0.3101251094720117, 1.4477235137505737, -1.193097536400821, -1.1950767967188798, -1.1584244131479606, -0.30318984121734327, 0.1210632842675691, -0.511608305836119]","[2.1016013277583947, 1.0764263089058819, -0.5403077584228619, 1.4681631472014327, 0.13551925364647802, -1.7644023523655967, -0.5410802392555528, 0.09278789787047251, -0.8656980697939894, 0.03162285229255626, -0.3643438485854378, 0.47937061586408025, -0.4908558371474667, 1.372257615944409, -0.08164282203972265, -1.0347084435103797, 0.6055848186243293, 0.2834920024000811, 0.5930457215496084, -0.21587538947136234, 0.2725246601576243, 0.09143965073812096, -0.4675271872524649, -0.1269722506256066, 0.1663329270842559]"
"[0.2889458676780137, -2.288665452330567, 0.07597674715930439, 1.1365564295906594, 0.23774974045172736, 0.3659453236047792, 1.6828444512829879, -1.712805164401843, -1.2455500768178118, 0.36131199454258844, -0.30031290982365955, 0.22795764425407955, -0.4961353892369169, 1.1940123445988742, -0.7759330715106338, -0.4223393206155355, 1.2926017245800823, -1.3989993483158576, 1.4998929827482474, -1.6735232727310594, -1.8796576413667414, 0.029716466104878103, 0.5595169334682126, 0.12961551470372057, -0.44599435852548247]","[0.5665675385928162, 0.044216752336692325, -0.6476283513899226, 0.38893912222593646, -0.5327203914922187, -1.133785632439136, 0.5858963874791328, 0.3844605904738893, -0.6184611824952316, -0.4455317176160497, 0.23190275596133508, 1.2027537284920213, -0.4812309743114672, 1.2173062244057875, 0.007719647942413422, -0.4472541553693976, 0.13435952458909123, 0.03159120838911775, 0.5905299765070744, -0.3844029234985527, 0.4561956404746831, 0.38334949652139055, -0.21250157184809917, -0.2066042785318593, 0.3665567551773092]"
"[-1.1873884787168367, -0.24203884570961823, 1.6089381895935306, -0.9585448957179076, -1.9165388052471612, 1.0038816691900536, 0.1444684158196562, -2.5819854144199033, 1.5321385922625916, -0.01706500676045723, 1.60055435427927, 1.2074681751212684, -0.9761794129445751, 0.5287123484432514, 0.28575949740656886, 0.4794195624420525, -0.18434146464342008, -0.26244252546818053, -0.9792649643815301, 1.0254720315639159, -1.0881247725395817, 0.09233633767258682, 0.6938470538322465, 0.10983960362355251, -0.29337925989445746]","[-0.6863214807244288, -0.4395281053241939, -1.555553743095031, -0.17148348390599494, -0.7671390618019828, -0.11574249553528743, -0.16099829205509555, -0.12087005688447353, 0.13810060440129637, -0.8926061957751897, -0.03860443555849834, 0.49026254755578436, -0.3044191979026699, -0.4351755216505874, -0.7251998351287481, 0.4300064876240609, -0.09733066154100453, 0.16966532726675224, 0.2782390106025423, -0.1386548907988872, 0.761528081333509, -0.6335210349804944, 0.3729939029460107, 0.04435940280571193, 0.31486896581257245]"
"[-1.2140685085954115, -0.03576562898014911, 0.7084358890179848, 2.1128574678485452, -0.08523493058147288, -0.2880809312318299, 0.03882556676542948, 0.17147107719927074, -1.9428540842883302, 0.5515182149662758, -0.7828070845326915, 0.31070807371617526, -0.7787385180526089, 0.06666675536997403, 0.6532548270009509, -1.001746654886666, 1.070890151158187, 0.23797409263569613, -1.163434037073064, 1.037607517648582, 0.035629729183971226, -1.5444754681304091, -0.6236044472261663, -0.33581607578117323, 0.863237942520392]","[0.13874268421380048, 0.15536341654605407, -0.4348994021861305, -0.6134220590298823, -0.7307625029866205, 0.16126014236201397, -1.1664427001367845, -1.1964865918600642, 0.22927288081086275, 0.48466397150033474, 1.2751064074690066, 0.8885890074801029, -0.34344877997094686, 0.2658849515886783, 0.4960656137456097, 0.37102803185675837, 0.024252928951803133, -0.5944787798017032, -0.10522775547949555, -0.2745471309396693, -0.045515231928123, -0.573007952657313, 0.33549145727618235, 0.2977050793195144, -0.4271570997500202]"
"[-1.5283244681693364, -1.8749526556236902, 0.24213819928545552, 0.052367567337826076, -1.083630238986498, 0.07694983779090232, 0.6291441828026789, -0.33105643118084377, -1.7842166632591312, -0.49654142928532724, -1.2263764962705526, 2.232972435493697, -0.5688593251297318, -0.14026236315902385, -1.133063746787142, -0.5029158869815546, 0.8362580945190171, -0.006913003114806147, -1.0880468719631469, 0.7072752509742649, -0.19063151218672536, -0.5268936883709011, -0.5120495040726555, -0.7933234504644714, -0.3550005278497472]","[1.619378628944175, -0.7079647159953669, -0.16331297056135471, -1.1731105353460172, 0.9566120364872885, 0.8571538052063005, -0.5708700181216952, -0.11353867031251774, -0.011958521254208291, 0.048892587328087364, -0.4997376774758007, -0.5680617195298457, 0.08300383139506072, 0.5484423081982596, 0.07436480270642168, 0.15487108775445424, -0.7046578576798808, -0.13159216980923977, -0.030229831578097624, 0.37490132417643085, -0.006023058649986276, -0.11572740439058965, 0.6352827873945427, -0.26307634471510327, 0.19724599701911125]"
"[-1.8728319570294292, 1.6131233482433756, -0.9830838442928751, -2.6022113493463928, -0.6942037196929213, 0.6433539873094029, 0.7749430239289316, -0.1780176781063695, 1.523483606127774, -1.1227382448294456, 0.6988479841839186, -0.2819999363806338, -0.6665162929813837, 0.4330977134902752, 0.6519591079781754, 1.184704838634788, -0.3139116144885477, 1.5143877769732454, 0.2692753730815, -0.07752016318648497, 1.3409943133972224, 0.5401732187809364, -0.48243556613196514, 0.39175282559241814, 0.7739209291955071]","[1.8230872019134798, -0.243323741655883, -1.5630798168212479, 0.8545149748518807, -0.6858479267577432, -0.6236618386089364, -0.015428725664364772, 0.19832662188366287, -0.8015575679922835, 0.5130978820067339, -1.079328912291486, -0.07695873808365042, -0.14253586799022094, -0.36973306418132706, -0.42663721333888943, 0.08448196059156779, 0.2152759197865209, -0.3855322383429277, 0.8853107765390906, 0.32308170237388983, -0.6258574852964459, -0.734891054260386, -0.36908078402408484, 0.02678272806905778, 0.20770823527875243]"
"[1.50946391512473, -2.1935461221936845, -0.18635557680120826, -2.6923281151515766, -1.5022881615581916, -0.7487857614566029, -1.3428628567213459, 0.36048836367534504, 0.9189284734087834, 0.7673714492383072, -0.5678303629895112, -0.9619130632159331, 0.06656941871601456, -0.32780092603693356, -1.4022031853548234, 0.2582216497105531, -0.5001789037766515, -0.8169720325961325, -0.2227660835013087, 0.1886402126881215, -0.8532289691867682, -0.030063609609611432, -0.44122424608117844, -0.38770334291944164, 0.774333854529776]","[-0.21368449841209758, -0.7285960701542383, 0.9420542764333689, 1.9456145684579504, 0.7679030713239119, -0.229649789064892, 0.8104749126789134, -0.7781328875079201, 0.14139202304136086, -0.3110231830109017, 0.03389825694324308, 0.42729503909158956, -0.6668316040991378, -0.43226603877061354, 0.21451229082301415, 0.06349059191887374, -0.6645198089466899, -0.4458106595758319, 0.019070193908921743, 0.19616917848792823, -0.0932059613235065, 0.14727764474615596, 0.7023702807399669, -0.33980983906640244, 0.07092763806381974]"
"[-1.783544833759051, 0.20149508592578222, -0.011343736276201716, 0.9907136727804655, -0.5437649848938301, -1.705331122706737, -2.532969643084431, 1.345417977456125, -0.3817614971882006, 0.4308458354724602, -0.16885121168725664, -0.47852936131989987, -0.7478668193382327, 0.1430929072104989, 0.04901009973833601, 0.31246948407167335, 0.3958531683909114, -0.9747190720715408, -1.2791265400233498, -0.41917732375718636, -0.10190984636010858, 0.5406962836017356, 0.38816252015534153, 0.31903317650069823, -0.10448002214716287]","[0.7801536822120383, -1.1662825730752755, 0.5645377070004559, -0.9588705828842456, 1.2080353375877717, 0.5428079353452717, -0.0491179944353154, 0.6396701937101188, -0.5478606318886602, 0.28607998782840266, 0.08393161244102285, -0.35351105864474475, 0.4787029571817873, -0.2184338642436813, 0.2166706124739111, -0.020943164154526905, -0.041112094719401304, 0.2084697979613385, -0.2798569503301592, -0.017393788666307253, 0.7878016883012622, 0.3907164106616063, 0.26434176062575915, -0.01769223160012837, 0.26735789614915817]"
"[0.9163086175487508, 2.131805237739776, 1.8697889833769799, -0.7534074924275566, 2.021875635348223, -1.7364143038760764, -0.7737667136444162, -1.8029967659576496, -0.6700448871487548, 1.462177459038253, -1.132935796345751, -0.9068432704428862, 0.29688522828666664, -0.07414273873539824, -0.5514583702698862, -1.5731284509227366, -0.22685130241107943, 1.6588552488856365, 0.5329817989920896, 0.7871757903851321, -0.03188843720908999, 0.24885932256885035, 1.169990524616425, -0.3854184843139208, 0.16331173304619767]","[1.3829414987518331, 0.3789856435915817, 0.4325239053846968, 0.06241919596852961, -0.46138355396635183, -1.1838935584138692, -1.4528392898883766, 0.1436763335348578, 1.852650671953869, 0.9126481972230637, -0.36013000028189135, 0.2192631193766232, -0.47470254665322675, -0.6305235669245801, -0.969629676741065, -0.7805258101285185, -1.1320626185882778, 0.8695180472143251, -1.083270770390812, 0.054475679691190874, 0.1378516487132142, -0.1844637149583701, -0.4938974133195842, 0.22659385937069215, 0.27451398804894106]"
"[-2.013938906245315, 0.17055532301073598, -0.6142516068126567, 0.9854303335367528, -0.05970560369266319, -0.3661557913623707, -2.815862470873776, 1.281036520117235, 0.726699916286311, -0.15722525850071234, 0.9212987977121657, -0.5827050187640317, 0.8677532097838706, 0.5512367719649146, -0.9425554973396507, 0.27384248745644024, 1.5256541745503378, -0.5079439349007181, 0.7190669844891654, -0.05261376588142379, -0.12502343161242094, 0.13354737524334742, -0.18406276408341687, -0.08000723137350578, -1.2888300842128435]","[2.484243856450864, -0.290638934478939, -0.7673370643713063, 0.15274334955531843, 1.2139607525467135, 0.9059212666561394, 0.23821290269628528, 0.16400796437622164, 0.20553613365785164, 0.7728368193081098, -0.27804569848492205, -0.6464822563817656, 0.1267564238245879, 0.5810925617005043, 0.10790555697097215, -0.8466733712764071, 0.15376714970013838, 0.649786851444123, -0.02020778997463161, -0.34334744205180956, -0.2853741868427838, 0.5090614083020737, 0.9392377566171566, -0.17396708834836033, 0.3078145623709226]"
"[-0.6544757898387911, 0.46618712364169773, 1.3174514958999868, -1.8317683432295673, -1.4205463125029318, 1.8479655746153987, 1.288428056230245, -1.6949578251520716, 0.1876284262262105, -0.7629820818018838, 1.8509450858200363, 0.3956422211577804, 0.08500738049597366, -0.1585560314186382, 1.5827897452144797, 0.6816644035404087, -0.7410684484002715, -0.18817335812455263, -0.3236311776465091, 0.9480811227079762, 0.674419315689058, -0.46324724421753477, -0.25714296002955617, 0.5775049969278716, -0.018196043973938956]","[0.07509526197593076, 0.024060725400360583, -0.11609809767272211, 0.9701928655998304, 0.2082360859619118, 0.6905002258838473, -0.13254694637785985, -0.34395497988111023, 0.7820541913692123, -0.4609344724522104, -0.6205117784822306, 0.3109279862022552, 0.008267497483531668, -0.5565184805665536, 0.11010908283657406, 0.9768410839498718, 0.8977723417635217, -0.6876033552950156, 0.8839313414931629, 0.04534132908581973, 0.1494599625609714, 0.06460727818246022, -0.040253316593773604, 0.49072908268730003, 0.3830750920809081]"
"[-0.18936490124760963, -1.7553339979701268, -0.8564923003163712, -0.4427589074355772, -1.3511375242205166, -0.2986218495753461, -0.4618125685163614, 1.9309296526194102, -0.38698404365812233, 1.5888637079233388, 0.2798988751485212, 0.09641984607511582, -0.9491661004408906, -0.9770545715918926, -0.044041622975737785, 0.5232978468877836, 0.7153149695767748, 0.40015355509706385, 0.17400912119867354, 1.4535248804069174, -1.2929921080171887, -0.48581612540038527, 2.2424536454064348, -0.10571184312006206, -0.40273347017203587]","[0.44784017245713664, 0.502469704057799, -0.6798969544960854, 0.006473864096073446, 1.439826179060359, 0.7121128239034872, 1.1874150790062572, -1.460336879769194, -0.6051180189722152, 0.7175044236525164, -0.15440333510947452, -0.6041976836333287, 0.09847975645636046, 0.5783308037088596, -0.20914914175616067, -0.7700665860140931, -0.09890478399817272, 0.33043952883780636, 0.32470703376221016, 0.01282428174140303, -0.042310294059580436, 0.3205697388524463, 0.2767294009077864, -0.11968825627472301, 0.23791942314481482]"
"[-0.19444238615622442, -0.8668613001746, 0.6066363713301346, 2.101904107060813, 0.29242579809099434, -0.7276016826852096, 1.2647604927605918, 2.0123368186653288, -1.4666105402253584, -1.5233434306635463, -0.18228008760725567, -1.0044673930297392, -0.18312972166553385, -1.8316733485500483, 0.11842789630504766, -0.7170207591214781, 0.6815588968088601, -0.8858416506033223, 1.3037478295882416, -1.238167096915996, -0.09227219839143967, 0.652171912883377, 0.39321215887807803, 0.3006874102568032, -0.3601932315569663]","[1.5469185125383824, -0.2659243045691638, 0.2675181895036812, -0.2668374098970684, 2.1574411585504767, 0.272852358409719, -0.41794966657065896, 0.1916352586082388, -0.09546668910782403, -0.345830533755571, -0.34481064960204666, 0.06434767670736785, -0.014779345630840362, 0.0903693491809494, 0.897034824354397, -0.7052815240193931, -0.22013584354108606, 0.06313889181554211, 0.039384566033886875, -0.1344357237192728, -0.01903654603714845, -0.8698045889781969, -0.6459702475419656, -0.4242231067467097, -0.7771079117260494]"
"[-0.8686160993829027, -0.8577269527461451, 1.3653894152807724, -0.013790849554097222, 0.15995148470973397, 1.5879211854334487, 0.9392570530510392, -0.06716886508123489, -0.12998579870311347, -1.2959184737845788, -1.0920029470297612, 1.0092530682274001, 1.4302894356374454, -0.6586955702502563, 0.006409533613823229, 1.1626409155745283, 0.46362492843730896, -1.4641288085399438, -1.5605087275952252, 1.165658539085712, -0.3048803083646618, 0.3980628752774058, -0.11504358586014185, 0.4268230561043342, 1.4035129006101943]","[0.30053943951653894, -0.5186747816605338, -1.9254075309804581, -0.05303901333623741, -0.4500234752632306, 0.53014357250887, 0.24180731073372314, 0.08123502472620214, -0.7057114927682991, 0.33818862457610843, 0.044768246319028655, 0.21947799302428062, -0.0903086156525716, 0.43676188698066787, 0.1861641108832439, 0.4552707797883565, -0.23004067744477813, -0.05839042422633726, 0.6948977608647579, -0.011160095184343062, 0.10724620483699922, 0.583970606044843, -1.090220805292224, -0.04187583499702688, -0.032192500499766824]"
"[-0.19802923659062927, -0.6197622828371734, -1.0249852977094218, 0.9304011154224242, -0.41651186273299223, -0.23261725161114624, 1.0959949774812199, -1.6847462183010675, 0.30607334382249596, -0.6038781942175663, -1.0958349028651606, 0.09741700268718737, -0.29328842727834387, 0.8748621723359158, -0.10102474114102405, 0.42472559749201205, 0.1648198913070033, -1.3223203494803537, -1.4286710882096827, 0.790905850233897, -0.4653013498500912, 0.7826754913246301, 0.4686118120725029, 0.8349890872889653, -0.3746352365996447]","[-0.7861650654974293, 0.10891126736549875, -0.7809158681144585, 0.09621484219485346, 0.44202345419950584, 0.1855702379211023, -0.14345295165583755, -0.9133186663564593, -0.774786928977646, -0.406136016441284, 0.4976394880657494, -0.16832626510833015, -0.04954587315766856, -0.14407918406598655, 0.2297917734898098, -0.5792359679023924, -0.46098003998527143, -0.05338744832868839, 0.22287001515748275, -0.12957881783612013, -0.0736598675259077, 0.6956370661826206, -0.9177693970285953, -1.053544045271749, -0.13189449399762698]"
"[2.14733741368042, -3.8558491313392667, 1.1751791106865765, -0.3978789586825641, -0.08627007763881235, 1.1552500231741787, 0.1784607881993973, -1.8616457833226239, -0.4581893702367214, 2.2742664307464833, -0.7980289549016956, -0.4921867509195649, -0.48047526784863376, -0.08719918804571256, 0.853380677257962, -0.8739568323765176, -0.6709189216868345, -1.0161850374018047, 0.34770143979070667, -1.5508179940387794, -0.21878204332269255, 0.10283774383424323, 0.06421865846981983, 0.4356637916170677, -0.678367076888594]","[-2.205518409992966, -0.784367542664224, 0.890911586936651, 1.1100322789355266, -0.714875287798828, -0.2524650801869622, -1.45586900374977, 0.3911859062299406, -0.3261247007190706, 0.3763354914722244, -0.3345362957737299, 0.6066212634000733, -0.6498434531068089, 0.24824279822624584, 0.11097214366893038, -0.29033261275059646, 0.08356982003890069, 0.31780247254511584, 0.0822100923661599, 0.2846167531375396, 0.07033582950135657, -0.007501947992475396, 0.36982135828180185, 0.4620970272951555, -0.28300014250041433]"
"[0.31709390316614333, -3.256743434593662, 0.3987941762181917, 0.8250445556722298, 0.4726545803745299, 0.710456673315102, 0.0859685825254217, -0.4821549420878054, -1.7230482773461993, -0.8830482283932183, -0.5088485523431855, -1.230701042251236, 1.3268678757990937, 0.6356879872581545, 0.16194277833493093, -0.9172512533859272, 0.8064356417556234, -0.33966392002137985, 0.11827322715966464, -0.8443845892111806, 1.3859720352309604, 1.202095083944796, -0.23262018559521455, -0.4838742596313271, 0.46375627679027587]","[-1.2114252579872924, -1.345224753535876, 0.33567329043216626, 0.40974347588828314, -0.05921821306766411, 0.6057629516587691, 1.1250356300284543, 0.4009878448610294, 0.030295385043493404, -0.25620846476210846, 0.33357692509261044, 0.9228081892508071, -0.5218355606795847, -0.01789111827976879, 0.563103261924249, 0.6663736450791083, -0.5415252600781633, -0.02594428679158578, 0.4242009181951461, -0.41436387944947145, -1.4678729887278033, 0.15283379280324438, 0.0018299376812846288, 0.24998063341566695, -0.029954837356430737]"
"[-1.074393139529877, -2.2746693432024765, 1.2103118950350125, 0.7888252474888283, 0.8719372984812189, 0.5503070028948697, 0.07682862523065222, 0.03713556899949473, -1.2289173000321643, -1.3939305733852205, 0.2473932097919061, -0.9882875927796222, 0.9989466039689244, 1.5984049536000329, -0.7405077876229842, -1.0093146719023167, 1.49540664235359, 0.3349648684114979, 0.1361136734906449, 0.6143798317822896, -0.08337668608947153, -0.5642643106945352, -0.9770830058889516, -1.4349948611844359, 0.07551287999795687]","[0.1443497683599911, -1.4623467247234834, -0.7058038400567974, -0.14573549618605364, 0.7457527827391113, 0.7017685434835249, -0.06321349041443645, 1.6781623550802258, -0.4314324795868698, -0.5225055851776131, 1.082714055476016, 0.5492628125828525, 0.04112441591903127, 0.2621998890455892, -0.08843059224103228, -0.26428903115078867, -0.3746447987982619, -0.6222503448414791, -0.23689383091814195, -0.47618508601312975, -0.1821874457939282, 0.47124954584982015, 0.08565985965347052, -0.1547458931856097, 0.3226143174424617]"
"[0.5128803648453226, -3.105486858340964, 0.5021108627585176, 0.2187060273917558, 1.10515810107308, 0.0896607543582093, 0.10998953324248134, -0.5850633698807454, -1.36566506653079, -1.5170781501930581, -0.23923079278314774, -0.2599898539925753, 1.253003306371179, -0.48643087158118187, 0.9956222162468267, -0.22176210916458872, 0.34853350281841267, -0.8000965121177811, -0.027906859074921502, 0.3165529665093713, 0.41235439479712305, 0.6597688659083366, -0.35785148345565854, -0.5922615258169031, 1.1299445828592145]","[1.151266837086364, -1.131587027742021, 1.1884554015707716, 0.9899039248507348, -0.4487788004800301, 0.04051095562278216, 0.9149635173945172, 0.22884789318525406, -0.34069816438099226, 0.7949397203355648, -0.20037255583041277, 1.380077906295733, -1.1215165087839916, -0.005215463036515467, 0.5053369913469749, 0.04475357851587786, -0.5547728125203271, 0.13878498125431954, -0.32416620196483265, -0.14100120536888083, -0.15342580897995636, -0.3358606689376814, -0.059450639262995354, 0.35217782796841074, 0.07592507209452408]"
"[1.256272749398258, 1.41183500515008, 0.04082759224849267, -1.0349503861393181, 0.4267707325688332, -1.5814971792144241, -1.6907156420400173, 1.9487374285104413, 2.4960451555924457, 1.032833276751219, -1.1263765036361577, 0.2651630825349164, -0.06224088070539813, 1.222584119641732, -0.2992087288764129, 0.08930179622731453, 0.4549568210597429, 0.006856377424529635, 0.7247809750346171, 0.1494086039812237, 0.9850223565787256, 0.0999497328068509, 0.17088083840042748, -0.615443097253679, 0.12667784244257446]","[0.5172315132725317, 1.0015637347721846, 0.9872544352816811, -0.8524191006691988, 0.7468730603273864, 0.16572170091805108, 1.375378387556559, -1.6625382135639424, -0.38300058938128145, 0.2024177086217398, 0.06999407889766747, -0.17118539982383116, 0.4469096279975463, 0.08387346025398867, -0.6776532758164872, -0.4551124011686381, 0.09650149793169469, 0.5655511430759896, 0.1252652831877596, 0.13009829658654473, -0.13053381442721268, 0.5258051884211844, 0.180608260400626, -0.3131482350951341, 0.6517734182599542]"
