image_embedding,reference_embedding
"[1.7219348543544901, 1.428498350647127, 1.0316748878165245, -1.1062349008728989, 1.1274498172101195, -0.4829446822153348, -0.781750935191175, -1.3429987969070087]","[-2.3872075406225375, 0.9159227285639829, 0.7730221988528713, -0.714873534250844, -0.15895641513789296, 0.2046708671744081, 0.06411824553152898, 0.32633021812417]"
"[0.6770794616554915, 1.8095503260649997, 1.1678767490849402, -0.17851128041614503, -0.10690585454628693, 0.7060565355906977, -1.3454987705491797, 0.9634230070440867]","[0.6077003952348278, 0.5856357354873387, 1.198791420248927, -0.6442123471941382, -0.4168855530083948, 0.7797643891256086, -0.46366070106024687, -0.45750652302644285]"
"[1.0759282304232454, 0.8596149718612991, 1.187498782202129, -0.7151717436573044, 0.7903374137142628, -1.067788462073632, -2.3480094133095557, -0.3078568044313396]","[-1.3898526426844728, 0.5087601544852127, 0.41794556495727786, -0.4142351463449939, 0.9778920155515508, 0.3763059777397912, -0.7902329111802697, -1.5546533857207814]"
"[-0.3861347915534135, 2.5048788809204154, 1.3443688388703048, -0.6207005392757343, 0.20125814203004336, 0.0289607262096177, 0.7191562579927638, -1.9865310038741169]","[-0.057321929013631555, 0.6685085832121465, -0.8972760463106986, -0.8097132413803222, 0.2802815476471527, -1.7544726825191443, -0.32748666728647813, 0.5514147032315865]"
"[-0.20610797204610923, 2.372205313706811, 0.8404511145718347, -1.4004546602721322, 1.2553019289895964, -1.2740643334096973, 0.39604225542307053, -1.253772074279537]","[0.48138571980822975, -0.15994622426252256, 1.164504891947667, -0.7094283485164423, -0.10686456422752698, -0.7385224170242618, -0.5958156054399194, 0.9953079204483497]"
"[-0.6096898254557919, 3.0829332139902994, 0.27742369058638267, -1.4227986239492008, 2.5419227854580697, -0.4179312662927043, 0.6226610192696818, -1.8442980659504091]","[0.9061486577490854, -0.30991974848357484, 2.0436105776197855, -0.9000872550318451, 0.22621739764929769, -0.35048229482549254, -1.114324900469751, 0.8302419601795114]"
"[-0.46525837543366405, 0.018764376445254957, 1.251397386783392, -1.9126761317431482, -0.5956063133311349, -1.0057580935237744, -0.18470312636190714, 1.3302539835400415]","[-2.4721019012014964, -0.5098686689864104, -0.0855367611215567, -0.7499292413561329, 0.8526937461911263, 0.7130418142124796, 1.1233384273601552, -0.2648556188165638]"
"[0.8999162216876239, -3.9734328423918117, 2.2138852327176393, -0.2134975354392307, 0.52336860943684, 0.8869154714513346, 1.4813078954557393, -0.7268095032446469]","[1.187154421993907, -0.592572764827301, 0.3704228178625806, 1.2702234306834022, 0.5720619287840696, -0.5061858545614151, -0.0797551480217579, 0.1901731439410051]"
"[0.46336478416655497, -1.5368498202816874, -0.48748172016806346, -1.380567206749498, -1.1492066770071625, -1.055349680707674, 0.8867010978676315, 1.4903803859767515]","[1.7125393237124478, 0.006530023613663131, 0.001089005047254484, 0.4873523023683995, 1.4972053988945273, -1.3466680639428759, -0.4924564057732088, 0.7814423240882525]"
"[1.570222224163048, 1.3502146275773086, 0.4316629291763943, 1.2335296325579894, 0.9100144313380567, -0.9495629887802012, -0.8846725881751443, -1.8271150032888597]","[0.6895188450495334, 1.751251938414404, -0.42106911567806116, 0.013693301602631295, -0.522133712002703, -0.3944537335765389, -0.2946349461241667, 1.2243101192795218]"
"[-2.228065901612865, 0.046879401512812585, -1.2076638846932317, -2.375450548797888, -0.8766756390522241, 0.4760593433658428, 1.1194234659981037, -0.32221090599046925]","[-1.1214443541904604, -0.9187830267256031, -0.2561354730738088, 1.2979251804416083, -0.13671716716532395, 0.6741851667450419, -0.7296502131607102, -0.06143676926482171]"
"[-1.8565317873058842, -0.5173366840895334, -2.5183528249654783, 1.9892999252701333, -0.10004731804950681, -0.5454330982388746, 0.3555908593555947, 0.3931178384293432]","[-0.33081012430190854, -0.4532658013111799, 0.2603278568197091, 0.018928627204274857, 1.1710280834583968, 0.5313569079598444, 0.21637409995416182, -0.2598712723368583]"
"[-0.8438888905562911, -0.9598159402871926, -1.0607789492194133, -1.774987062678381, 0.05603927096407962, -0.1899341878718042, -0.5990450598061556, 0.9256261725314915]","[-1.9933307935771751, -0.9518551578154759, -0.30278091749601976, 0.5828088937914594, 1.0269697408840026, 1.1685794817748119, 0.270015064540312, -0.08859398231602003]"
"[-1.202523785027764, 0.30465020574711965, 0.3576981254532207, -2.975193972517214, -0.9633938131452635, 1.319683187370114, -0.4604624344758541, -0.6474493314807822]","[-0.8232722626347185, -1.069769490610902, 0.4210662387309007, 1.3887836727857474, -0.29161466766072397, -0.06766381302650898, -1.0487170045573022, -0.11666586645346301]"
"[1.934239177891827, -1.0160045774993864, -2.0788764201566505, 0.4699343980826238, -2.383617627642717, -1.3391825053240038, -0.44762840080266497, -0.6774678733608565]","[-0.8874073147609027, 0.27030543192916373, -0.13426442873654018, 1.0717815310585599, -0.10664123587685381, -0.7637481638288199, -0.40564054543621775, -1.095195941869172]"
"[1.0832924275690625, -0.7311472548529475, -1.5562727732859298, 1.3372300377742745, -0.8096664769234644, -0.50704352266536, 0.3575734927422505, 0.8228059370790488]","[0.1597499279742428, 1.551367533440702, -0.7186458775158406, 1.0183360761431552, 0.2626192993796203, -1.6988730196566366, 0.3783375908298599, -0.34128378336815596]"
"[2.6214308046652133, 0.89269450349949, -0.4122428268436469, 1.1351509762326684, -0.33901363293475134, 2.9862910434936674, -0.5345912329279527, 0.2851799502089204]","[0.5737755934288966, 2.1766131114181713, 0.07949073869000571, 0.29053173741616445, -0.20401036537529227, 1.0896674081884732, -0.5268359111247197, 0.10922399606874615]"
"[3.634238429055309, 0.6994416912604059, -1.773177092775666, 0.7781571071381825, 1.4836676995491562, 3.049876115879947, 0.044003843479194, 0.11344640983603797]","[1.772871025199697, 2.7906069082200795, 1.0664930275956095, 0.5421283725259209, -0.8623531775392319, 1.525728705665511, 0.3846390943131821, 0.002776286764718807]"
"[0.3088994569912076, -0.5071316092505872, 3.1844882401344443, -1.9585563579665854, 0.33383712299268664, 0.28829335978670695, 0.07273993461924119, 0.4131484529107938]","[1.0318975046844132, -0.5598879668571368, 0.9095965022719262, 0.21871915552019064, -1.6267440062399576, -0.2415377999448782, 1.1809224903895652, -0.2824324586322757]"
"[3.586712536546191, 0.8242007147702349, -1.0238261463076457, 0.18781705089141995, 0.04883861865067367, -2.0760757722470466, -0.06094066411605057, 0.3803831288628352]","[-0.9738971172007687, 2.014694587541349, -0.06166439838419569, 0.4383855405364234, 1.5268390122204913, -1.4289525039975144, 0.6029512656586692, 1.0212671093720962]"
"[3.558073966293128, -0.6056289220478264, -0.5764360226167721, 0.4521031611535735, 0.39392972173604973, -2.4643354192808093, 0.9367365069242387, 0.010247797039516261]","[-1.4925395331463402, 1.0816642189302759, -0.14197369267612617, -0.18153510321980318, 1.319590597167874, -1.0240174331195206, 0.9870012981326016, 0.22908777027027924]"
"[-1.1832362697189855, 0.3336756575910279, -2.57520749882196, -0.8987421330463338, -1.3513817473236454, -0.5751888192876429, 1.4136059082785746, 0.130566139463266]","[-3.109988289530575, -1.557517893266025, -0.6125689897953633, -1.0711924095043626, -0.29743493494882656, 0.055873388462465624, 0.1963020074174713, 0.6810533766984137]"
"[2.3732927420670262, 0.789349432253892, -0.8989192392518127, 0.6475748865120318, -0.7490317404158998, 3.2597012341657083, -1.1339072175076077, 0.2619887493781253]","[-0.9872006977654991, 2.133458806843303, -0.02810141645410025, 0.7162113375919179, -0.8843677509745458, 0.7663539009828932, -0.2826029453738836, 1.0276050387908238]"
"[3.484390030014611, 0.261480637934946, -1.5885285894032668, -0.5887165148920701, -1.1362668595771461, -1.9954533044670952, -0.4210196681218869, -0.02297696854414841]","[-0.22303647765762086, 0.6394811294382077, -0.28663272131062373, 1.2738108242455164, -0.23344151320707587, -1.1630224237183637, -0.3756899745287695, -0.2843591156066879]"
"[1.9943541529570439, -0.6769688295276491, -0.2136668637687502, -0.5860215194922067, -1.8320319254197923, -2.0868606833213286, -0.07245744400100394, 0.9093486128167217]","[0.17152708675925782, 0.7265792190236108, -0.8866711892442228, 0.5055594567632264, 1.4888672160653753, -1.4393237690657086, 0.24836782628677068, 0.21558393853593483]"
"[1.9559332473164543, 1.5441830942397206, -0.6417976218928059, -0.16454481011343888, -0.22562276443094956, -2.5499381217093875, -0.6408419539481728, -2.415670420721669]","[-1.0289096316005517, 0.9557662418813532, -0.6298842039641092, -0.4642158546674572, 0.40359911155267125, -1.88071424296682, 0.679678693310046, 0.2921375234279998]"
"[-0.6596509844687388, -3.3410080576179193, 1.7354318474622674, -2.2524988689072156, 1.0236366036817037, 0.8448834779983395, -1.4314805569271518, -0.4451358602007808]","[0.32019384624576747, -1.5225217671177134, 0.5654992420525757, 0.9737192363012626, -0.4953481067336292, 0.7768940041564892, 0.8547437306952351, 0.17628593818766017]"
"[1.875631638188467, 1.8499531851501676, 2.377696602229922, 1.1141333652466547, 1.3532385575768788, 0.02494513723163232, 0.9561547066785073, -0.9743917781714548]","[1.507511828100194, 1.087456406290484, -0.38715750972297175, -0.1939410081881361, -0.20907765603480344, -0.669480680220353, -1.6354546530137035, -0.05130213621989623]"
"[0.643870163882495, 3.560116483749667, 2.7557502915631975, -0.21809784008774244, 1.2367612021094851, -0.7293648390063989, 0.5739980183300405, -0.6957000622947277]","[1.2453793092429908, -0.03441398462260804, 1.3004715890541754, -0.8694432216400021, -0.6274256374010975, -0.22702005487408675, -1.8172089083029461, -0.6522652985402163]"
"[-1.3799836072476648, 0.9731330304265491, 1.6276150885197755, 1.6341528887169148, -2.58090999612448, 0.46863123572163023, -0.01792797060537373, 0.027484538289803816]","[0.5546879177342066, 0.023686662691331444, -0.65065313305964, -1.3584897147934807, -1.8943086359727168, -0.9875084900562733, 0.43483380970050706, -0.1893175856248826]"
"[-1.634159752757478, 1.2180081799611628, 0.9650583937779432, -0.45879785603163475, -3.3924215565896843, -0.0011984310283258074, 0.2079543303285095, -1.2307733834036623]","[-0.7879679439354473, -1.1122753764246858, -0.6282641775985964, 0.4908685644267581, -0.7063300923463994, -0.31408353488097795, -0.7943779824738791, 0.32002323312569125]"
"[-3.1302096257005694, 1.001385778748061, -0.8324672652759469, 0.2684069447600047, 0.843586647870555, -0.3652747189346572, -1.2656201217396807, -0.1984295382388493]","[0.014034501483282424, 0.14984446987428074, -0.8340617065334883, -0.6326131778117965, 1.1331844378241485, 0.6789420672420684, 0.6957875855477924, -0.41109412484398944]"
"[2.9840718771891726, -1.9138005502872624, -1.0831026100876404, -0.3761174757707115, -1.521848701334785, -0.959390203152468, 0.3993892608899322, 1.5693756157061913]","[-1.591838761903885, 0.8191868993604625, 0.12092770899397293, 1.3797079937695147, 1.3233237800496656, 0.04278088428895227, 0.3715964606426231, -0.8842864843858722]"
"[0.8568335526817364, 2.6928761934307324, 2.2396801650468587, -0.7972358215721376, -0.20662238226928784, 0.15937459011277108, 1.0486293409628724, 0.18363898445677715]","[1.8630644308909543, 0.33246792264490804, 1.8188515535468903, -0.7226732730814389, -0.182406982489587, -0.10418151602978538, -1.2849235190198962, -1.24697732167277]"
"[2.250759570632519, 1.6434732305737274, 2.1070037680619826, 0.48999625169567795, 0.1438407659206051, 0.10498668267501597, 1.7553386371785955, -0.7856973528214146]","[0.5711169176332141, 1.276588516345456, 0.07054416045030758, -0.6337759385096222, -0.22782223844289923, -0.6262066763016239, -1.7776177439606755, -0.7966691930438685]"
"[0.9149879468361707, 2.389099274955665, 2.4602911532746035, -0.271247825351329, -0.2813622054828726, 0.3768329252127253, 1.5933849397575188, -0.03399081237221744]","[0.2726288462817141, 0.8191230442436815, -0.10192251148835733, -0.7961756251246297, -0.06786203962639963, -0.2873880852396004, -1.381427598825329, -0.3428948395764045]"
"[0.8878583828916999, -1.1854314001614297, -3.3309287049698844, -0.11969770082615751, 1.7762163450106887, -1.1476488904102717, 0.5405045612054815, -1.2886263657824177]","[-0.919212961381174, 0.5070529935340149, 0.5277610657688966, 1.1649722636640525, 0.42517720552691307, -0.15774620962817576, 0.06092373388189843, 0.7993397847401223]"
"[-0.5462407778015523, 0.1716374602186612, 0.7395736523211001, -1.898703207977102, -1.3188074916371315, 1.2477999213756268, -0.07376891640282439, -1.0543395844118948]","[0.9753812277078956, -0.2973759886382336, -1.120023295114094, 1.2741096746641352, -0.690422505443709, 0.11014262905165693, -0.37129636562854035, 0.1464523251094703]"
"[-2.101601682229698, 0.5534389449424876, -3.085392805736327, -2.142417732057591, -0.00340022865351049, -0.26564209847516823, 1.7317561473531877, 0.5987497391723821]","[-0.5228152239569342, 0.5749424242605299, 0.27142994131212617, -0.21154529485157775, 0.6067717242721246, -1.1355617751014468, 0.0985480104176509, -0.39279708392708906]"
"[0.9463996622446942, -1.6684483114787354, -0.3909587231255677, -2.1846207512638642, 1.753907512604285, -0.9066776211538938, -1.471433052888404, -0.7548340350118052]","[-1.3339166382159506, 0.12450848901140318, 1.6565651025203987, -0.45706180658725704, 0.3529917846818713, 0.4377791853352422, 1.0120279307358282, -0.5701155646738189]"
"[-1.675010291432805, 2.026657695388326, -0.11282716230601224, 1.0661511286556358, 1.0821940603054783, 0.19519364168570075, -0.5175527982071615, 0.12742658681579766]","[0.86894860204156, -0.4310045853027194, 0.2206069748038753, -1.0816931575158504, -0.8343891777758891, -0.7292126978901138, 0.9543773458539285, 0.36059797656794346]"
"[-2.1709213985577085, -0.5344962728104554, -3.2192592269060345, -0.3830514726842183, 0.26237418362082904, 0.1318064320628445, 0.04287179186860579, -1.0141574583178623]","[-1.5811782157894168, -1.0643475410826992, 0.1655253558023734, 0.42826459584679943, -0.9829309744695948, 0.003841997610277842, -1.0281172494337705, -0.14522546683958146]"
"[-0.11166628497013241, -2.266611118638681, 0.547918426326842, 2.3445012294427654, 1.1286203251363345, 0.22131060333008043, 1.5684210494928186, -1.8699675315330593]","[1.1658182995042135, -0.4888136949687292, -1.4851547319066085, 0.6699205421539352, 0.6508209507808262, 0.2412860057950661, -0.09947555813584916, 1.2149858581439092]"
"[0.5808396627578735, 1.2029206804616102, -0.9100590490866995, -1.2410311818708013, 1.5035803835698176, 0.7300485310527147, 0.9677133128390005, -0.7238761692641357]","[-0.2197411003464858, -0.33990577085551965, 1.8200092110195512, -1.4347520776476885, -0.8152244214207732, -0.6287176363731996, -0.40817186534226035, -0.09366672773069584]"
"[-3.087840500898308, 0.9445734299794826, -2.6780474039971836, 0.11548045060660121, 0.43188975918268635, 0.771488101237903, 1.8339513471116584, 0.3676667637845458]","[-0.804779600699044, -0.8274827831131684, -0.9468804715763888, 0.04868585735151002, -1.2546910148074295, 0.07652557382238225, -0.8527607448795653, -0.46030669101505833]"
"[2.204148416009494, -2.214856937497697, -0.09717632272947581, -1.0103590201523436, -1.3497517356311468, -1.40111750189655, 0.6090609487681117, 0.3538417139763463]","[-0.11723800020073291, -0.6062662549727736, 0.620555645247954, 0.3508413448175353, 0.3949552125334822, 0.08199933570253552, 0.6155905858568028, -0.3256125355172856]"
"[-2.4554700163573697, -0.5167981314156833, -2.4349175612191494, -0.0970706382695623, 1.7474692074738865, 0.41384770822304595, 0.5057767941805589, 0.652519097360034]","[-1.332877932068236, -1.293488549020051, -0.11441195005956595, 0.6833257701527663, 0.7995719760513469, 0.9431032551153911, -0.007959752951317811, -0.05404267258253263]"
"[-1.8281277605738873, 0.39883006139363414, 0.5068451971082264, 0.30498942935845913, 2.3701105766853674, -0.18481523532422706, -0.9911726280759497, 1.6281490551026478]","[1.9392594127653766, -0.5340190522819537, -0.1379849795696649, -0.22126955969513942, 1.18089657372746, -0.011793516505940332, -0.5158668114519737, 0.9825706233812053]"
"[2.555647429765132, -2.64555050088038, -0.6622645457254613, -0.025451348811066463, -2.1640391924502747, 0.5052667697010093, -0.04534063463929609, -0.5832044126207107]","[0.6526224467981283, 0.24549252914005418, -0.4680496904478215, 1.7662021687701224, 0.03164389959359267, -0.8522120151752287, -0.21711407121421675, -0.46871897706313875]"
"[1.7890421475554306, -0.2647527556480715, 0.36271646877239044, -0.3748827271830458, 1.0492916967892683, -0.31702136496816835, -0.2748088893141196, -0.5446367405022864]","[0.37721804165456424, 0.36743302244380294, 1.541796491182361, 0.3391496876181934, -0.6014995343068946, -0.3497414261055152, 1.326481043558517, 0.36443676716043394]"
"[2.5894682616308633, -0.5301229792237732, 0.9339786011193837, 0.6111985403676845, -0.9670400412323408, -0.5369519580236145, 1.8258988470159931, 3.2913144933021505]","[-0.5070394303109915, 1.4559149201525239, -1.1082508291129922, 0.13023054080970156, 0.45447680320134487, 0.08000059819872933, 0.45719106424539646, -1.0146478630256743]"
"[-1.6509244091610198, -2.130200926977938, -0.4262249322384426, -0.4025294920910314, 0.06779761895681631, -0.42593140341723945, -1.4397951290792697, -1.2621297666132238]","[1.4653693943580146, -0.8161376704228089, -0.5167290997078566, 1.7407827427651341, 0.2980382622407394, 0.5956386608546707, 0.747945491487386, -0.4495073615300965]"
"[-2.8423395451705926, -0.8864443192213259, -2.8401204652086434, -0.32834213441074933, 1.0536758486486781, -0.395185557682997, -0.39405338367434484, -0.7194145401153085]","[0.2784724634493302, -1.46694755108159, 1.0291657592951222, 1.1522915248798833, -0.28658750659165444, -0.10577225589639253, -1.0656058537818682, 0.613963583205305]"
"[-1.8798516787803794, -0.5909733899213906, -0.6225485327290712, 1.7672277865469137, -0.41382686700545934, -0.3708689580245352, 0.3450105350708251, 0.3618664587439637]","[2.22026051362851, -0.029856226196234258, -0.14166830778123868, -0.3616225922583242, 1.3613312124787025, 0.06351116369233192, -0.7666939137686084, 0.7456752959621308]"
"[0.014304493403911484, -0.34067492807813227, -1.8737879006273228, -2.654469146655715, -0.7480208549871004, -0.7664752424526097, 1.220245964316232, 0.7600090256865669]","[0.31979685854061884, -0.26109870375789945, -0.6475691294577882, 1.616628723886782, 0.6064954568080656, -0.3053497195777496, 0.4194209060907137, -0.23668140721916087]"
"[-0.11479508813660763, 2.389437929475639, 0.47381695080937364, 0.5969986720477319, 0.8316892023828777, -1.7855342419331475, -0.5849568766099712, -0.9939833651213236]","[0.6385490399226922, 0.926722662346679, -0.5498380503859457, -1.1010664750673178, 0.0030927411351626094, 0.32943724162677973, -1.3634036601247017, -1.3105365990585227]"
"[3.568517993297785, -0.4340575180180747, -1.531266917204262, -0.3225190396240184, -1.2475957075249988, -2.1089174554645944, -0.6071324798447572, 1.0017707867420713]","[-0.6203741035050581, 1.6900378143706856, 0.06447550791422399, 0.4315275073889101, 1.0709108614234053, -0.15194392081872027, -0.1467331691813703, -1.319744619482316]"
"[-1.2034578212527038, -0.3148982034404362, 1.1463325616318347, -1.5509331634930386, -2.2612302111260627, 0.2968987482109214, -0.1646385052922426, -1.195257537205962]","[0.33032706253531974, -0.8286507755115636, -1.152483871783815, 0.4666757451407335, -0.37653426806647317, 0.550740527498065, 0.15380729223928466, 0.8834909393850332]"
"[-0.5386803687142575, -1.8285835073399181, -2.1825008476120633, 1.6357869086036638, -1.1960387015244436, -1.0083214988786529, -2.0123940192695278, -1.338599661059233]","[-0.49284814036480584, -1.0924998684346372, 0.4632630482839342, -0.9963122115950775, -0.1207214739203183, 0.1520418799345231, 0.19820978462375857, -0.22429053179001412]"
"[0.001342430639975294, 0.39816743018462464, 1.4917643793246647, 1.825098865965653, 1.310826770894494, 1.3234083985637228, 1.4123695428679641, 0.3551331339897743]","[-0.9503931617885854, 0.15116284601716548, 0.08120440416557911, -0.9270035563375815, 0.6791224679348437, -0.22934713769169643, -0.7750546102105532, 0.7154983684658526]"
"[-2.28982809983712, 2.289089544133787, -1.032569198854337, -2.566951379890746, -0.33182327510631704, 0.2005923032513607, 1.0223299034564106, -1.044392009992781]","[1.3652682392137114, -0.1912058950257277, 0.5746166969950545, -0.8913630807889561, -1.0096870350918123, -0.3451145180569246, -0.2109057504691432, -0.261455336616076]"
"[-0.363619254564529, -2.3534639037915577, 1.3693161309028081, -0.7850858246095799, 2.8093952313551007, -0.5192618387105019, -1.1252486284235144, 0.4376166082436268]","[-1.6779863911697899, -1.1919798958245604, 2.4664404948812515, -0.44558666653733797, 0.6784672542985882, -0.01718750871682917, -1.3708197378344933, 0.15670174709630053]"
"[-1.7902898733886659, -0.8096199649730541, 0.49539378612676993, 1.66135494025021, -0.7583232571988322, -0.29350353718851185, -0.5639050070214676, 1.10438582612296]","[0.510936112438037, -0.6059177715917855, -0.952142901334198, 0.5683000605262994, 1.6479193157188665, 1.100850928502012, 0.5014335755534076, -0.15049424102340794]"
"[-1.3496354558518067, -1.057075911565333, 0.6176461019971773, -1.5809861131755427, -0.13258102577130454, -0.4847310499159825, -2.6068433456548754, 0.5203145699063281]","[-0.244311447812061, -1.421647723936512, -0.6317637016943497, 0.3884462941451379, 1.239076362538609, 1.166867341998861, 0.3398883187017188, 0.7838241428328725]"
"[-2.2471034858379286, -1.4135210118569468, -0.6860142179714761, -0.2659786215889995, 0.4883674493664644, 1.0944957183146822, 0.3125656679248462, 1.0120163876962676]","[0.3883912104150129, -1.0207826261196673, -1.289559853917753, -0.5588162919047607, 0.2845789648749129, 1.1505708137192496, 0.2711130753451118, 0.28765653032544314]"
"[3.720677829399547, 1.0940852772374576, -0.8476313996218869, 0.838919130837794, -0.021931498804190402, 3.342505027822777, -0.5077842624108486, 0.4873492042781972]","[-0.23973169155224017, 2.6447154567460487, -0.08267901884612372, 0.5238660277278523, -0.47713246561057204, 1.2682822129281597, -0.5831543763355961, 0.36454486928293367]"
"[2.0358650271295677, -0.9535934393506157, -0.8474003066330812, 0.05057536577764825, -1.9430066436303512, -0.7780983816831777, 1.3583413468898062, 0.6743428663354057]","[0.5581060835792515, 0.03407776708605188, -0.6818753070306693, 1.9634379614587223, 1.40701551203827, -0.021961472264759238, 0.15243212722403882, -0.794737191858455]"
"[-0.5925061072105872, -1.257995782856433, 0.6381266879605862, 0.7487383373844309, 0.9127201174234523, -1.1032416646876495, -0.4136858272459628, 0.06450692431468845]","[-1.1133663854949454, -0.6619900985905829, -0.39432213140456, 0.22213816049447652, 0.6215154330536783, 0.3466889431799786, -0.5127931272217667, 0.21286965557234053]"
"[-0.8934487669561971, -1.6730987535553035, -0.26575077813643705, -0.021983847380282025, 1.2757271862154007, -0.2669462470361476, -0.47855983784711514, -0.07541671822345519]","[-2.518140046734639, -1.3805905196378976, 0.3404947636243659, 0.8593681859974086, 0.09599572736044666, -0.02571343407448196, -0.7370842063078314, 0.23546431099170478]"
"[-0.886981061830393, -2.4164711677483144, 1.1058284213470089, 1.1239552024558412, 2.3679991988384335, 0.8693670177285618, 0.3606598551130696, -0.8011447735844284]","[0.09375182207175642, -0.517699820967639, -1.3468042177959008, 0.5155037785989125, -0.16254580794729692, 0.25957268773189257, -0.9187395596117587, 0.4926040201530479]"
"[-0.30742543524506305, 0.6445349490916971, 2.8898206096456476, 1.535906882506143, 1.4148688474044597, 0.705510373066796, 1.527615141460106, 0.6613996411103513]","[0.9202370694515201, -0.09583389988234846, -1.134749220019619, 0.26775204233845956, -0.20283596984786129, 0.013687946721568171, -0.218599321909132, 0.336002780460809]"
"[-0.03163305482311821, 1.9290851592853122, -1.0892549851650841, -0.36678856553413897, 2.7174009936782, -0.38613641201000337, -0.26553795808221575, 0.21182118797987745]","[-0.21201542219499447, 1.4783193765853762, 0.881972434206653, -0.6475561688238044, 0.05145854441493967, 0.1347548544335409, 2.74055935366928, -0.4003909266431921]"
"[-1.9936354105768745, -1.37053566886331, -0.7322906384568441, 0.5089023360791298, -0.720321805971638, 0.8878957420467206, -0.6812609946770741, 0.1357098766417938]","[-1.3976268199284017, -1.5045436113263466, -0.6528772866907253, -0.06436541687571738, -0.6488615521918523, 0.6078532507765219, -0.36193250217009854, 0.11376590163664638]"
"[1.5901364735182093, 1.0991592431023438, -1.5868932085447724, 2.3439719014634, 1.381308100251611, 2.1925359524568995, 0.9648624467825127, 1.0501330830755655]","[-0.5929978746468613, 2.0478227871945918, 0.19706176042893794, 0.2487381083148741, -0.022089260467524297, 1.213942524560238, -0.9053789389855819, 0.8542501260100939]"
"[-0.48849852027666363, -0.3960998941829574, 0.9012374395016224, 1.7043700958311674, -0.2097643119655676, -0.33141656952981485, 0.6776963811126265, 1.6383881724469789]","[-0.14139769289341975, -0.09169550320170594, 0.013096947440628687, -1.0575994491320366, -1.0678833688136518, -0.15593310218451978, 0.7826087841954367, -0.4826953490103223]"
"[-0.08525320806408697, -1.4251061970268388, 0.8751577702929232, 1.9235543729389488, 0.30711258465751057, -0.9367497026558264, 0.19284688040456946, 0.4772890729542638]","[0.9194835645320157, -0.707128825069716, 0.016131735562139007, -0.08270238176528778, 0.24263119799891616, 0.040035192575861134, 0.7817286145951011, 0.0595421024759231]"
"[0.5967698328899406, 1.152193721778173, -2.668674651620481, -1.7511536065188458, -0.2230349081295947, -1.081619069232772, 1.7953730507536279, 1.0736684862327135]","[0.1914207467658398, 0.6836377440657118, 0.8827592464957502, -0.27989529940185276, 0.1801489850210317, -0.21076002423131346, 1.6752785324561812, -1.1704162442243493]"
"[2.4881067977273656, 0.6567594345584846, -0.1513547609868397, -1.4931483603185984, -0.2887766952529111, -1.116951253999772, -0.737273902302414, 1.140348928978419]","[-1.1851443149084666, 0.84729014169981, 0.5183286933138509, 0.9927465054588639, -0.32526196587240597, -1.4776902963332434, -0.2299197242719187, -0.17847420102901818]"
"[0.7637344226629075, -1.5563415841588617, -1.3832874036140062, -1.8859154626568833, -0.9135115255073544, -0.5582609436017301, 0.9098883164066742, 0.9747675142193357]","[-0.6429360321164592, -0.8390724991142654, 0.2059074122094675, 1.0672600503107403, -0.06501059566035726, -0.014446301128648819, 0.589108889048379, -0.6396155708201017]"
"[-2.9314461056810703, -0.04029885231363687, -2.5080073301092916, -0.31895422680957974, 0.46769313436789633, 0.8810848256962441, 1.7174224484815708, 0.6234112365468977]","[1.224805340254989, -0.9515890744306041, -0.7540842328068333, -0.2973554677510651, 0.1801823567334676, -0.015124352804298712, -0.08833183488411232, 0.27426614212945455]"
"[1.807078483396554, 0.8991512468635645, 0.5808316032053875, -2.1971550002135554, -0.5217162331766921, -0.5466806097678104, 0.3999949017161787, 1.00091366510133]","[-0.666518473512658, 0.9007039660001016, 0.6429137591535609, 0.19385461217958613, -0.9532104558215231, -0.6500897105449982, 1.540990502076134, -0.16061221050996355]"
"[3.34077853730752, 0.5244894794023768, -0.47271919475208685, -0.6121854240552906, -1.149735590865284, -2.2938289749349945, 0.11768681090202596, 0.029708882538234005]","[-1.096724162110623, 1.124771046748258, 0.10250612121016002, 0.8148952515981641, 0.2510423655503536, -0.9191368445116254, 0.3163926159856118, 0.1461223010231233]"
"[-3.4029555347422535, 1.1548480454955303, -2.1638571884330053, 0.1650561623809561, 1.8105223983923628, 0.19965476606650873, 0.6137437456996174, 1.5945438373490473]","[0.6643365888392196, -0.514020533364529, 0.9096461178249002, -1.7107595343759465, -0.011846966432271107, 0.5178376698786864, -1.2689729323686147, -1.4812876766592482]"
"[-0.2690682939657331, -1.7231363595098543, 1.7905916959551325, -2.117320985219111, 1.041177903346562, 0.5111701521429071, -0.7168727263046044, -0.11979808010692068]","[0.4853450983982934, -1.6332788716797726, 1.5407744737213591, 0.8075292233510017, -0.15624708589848824, 0.3313744986213858, -0.7343908996227021, 0.6905034908958888]"
"[-0.3409136255390106, -1.084934845077973, 1.4058880066076174, -1.6289280148507062, 1.0317284219203264, -0.5926542220165473, -1.3691138701543017, 0.13175314541209945]","[2.358824287394164, -0.7645138241310474, 0.2952423914716878, 0.7274654689309878, 0.7963230026154593, 0.20848221211666568, -0.427278781508923, 0.8614586943980508]"
