image_embedding,reference_embedding
"[0.1776462101253567, -0.8408857027735104, -0.07510883312367517, 0.11134269992292456, 1.8881909196955242, -1.4749830885128605, 1.3016020420107812, -1.2362353432404707, 1.506818894597434, -0.3276535213605768, 1.804995627643379, -0.158645753813522, -2.3480952174377716, -0.8599741354340942, -0.5986063289079573, -0.34571386784123614, 0.20842085389082246, -0.8060498368249716, 0.22036311989295518, 0.08867660496943858, -0.9650850828445913, 0.05604306206733003, -0.2241556065119278, -0.6224306747028224, -0.3223184765646166, -1.2596002273419749, -0.35242007556890576, -0.29053635550631524, -0.015305492458109301, -0.02827220405834981, 0.4272240642228096, -0.44806695586671036, -0.07012730004153823, 0.37390314728452256, -0.11031989827524044, -0.07610282331231734, 0.16187521261990384, -0.06925663446987373, 1.6737019553652355, -0.3909812948051235]","[0.710885713403498, 0.7288975027831464, 0.5883235557985551, -0.10767095071136253, 1.5637804210985817, -0.5725950606550436, -0.7639404353415782, 0.9653088094349028, 0.5909937999842771, -1.0307031343195636, -0.6559253128650037, 0.2847860235833158, 1.1479972925106037, 0.5680289382036314, -0.27155996367195007, -0.7381978788064714, -0.12779186789448518, 0.13538169139210082, 0.48709688798811795, 0.4898148447420532, 0.34506821153355055, 0.45334616374959236, 0.4816898892146037, 0.32832130582104546, -0.9788436997204588, -0.14634640873407406, -0.07582022273959484, -0.14346618894254684, -0.6497656744635241, -0.01072033650173822, -0.391454670282723, 0.37479280824918204, 0.5234827438561782, 0.5026623147889169, 0.11896667665760577, 0.4077184280215259, -0.5139082144251166, -0.3932486355346521, 0.24743845873187573, -0.5440128858562344]"
"[-0.20126975936929906, -0.6303418249554567, 1.018119460053889, 0.8891236701419073, 0.9524116376925192, -1.1727727700381545, -0.9619081016857148, -0.3843346128841734, 2.0219845414413062, -1.086571936245135, -0.6673638597636196, 0.9487797727904436, 0.1060515353903082, 2.0354317378911833, -1.1007231552201624, -1.0727263621925989, 0.7601428279285357, -0.8017200060773908, 1.849116301362832, -0.6947909978164686, 0.583900320582035, -0.795884708274701, 0.11189110812464219, 0.46901348431516204, 1.067929381745828, 0.4530935339586421, 0.2253904355427127, 0.5330580708456825, 0.9052599386686082, -0.7670194322542363, 0.9038318238287932, 0.6718634665806841, 0.1347114792560675, -0.7690189854548423, -1.3645510050778424, 0.18320768510109145, -0.9747171470830877, 0.5382054904715976, -0.08396654614841667, -0.5442240875931345]","[0.8778674418766658, -0.3298537515310949, 0.4856470868815719, -1.5645314556465995, 0.41137247154576806, -1.829793623122525, -0.7735247788516438, 0.7550101634093174, -0.9305002857394064, -0.6595399319804287, -1.2731628002678241, 0.3894564622209654, 0.7006895497872904, 1.609077427505039, -0.378879764664858, -0.32743082920414146, 0.05651540574249754, -0.6615588399565057, 0.4504804164363846, 0.5743512174371882, -0.24706395533824768, -0.25391365927481035, -0.3649549988795628, 0.03767709635158063, -0.6716319163690068, -0.32737981437012087, -0.23015214637577042, 0.659993179110921, 0.22197080370860733, 0.3046747351463606, 0.5619317747540004, 0.032009098512230535, -0.1671953859801038, -0.026678370965434337, 0.22831461649096696, -0.4442426906734598, 0.27317572683147473, -0.3583524594606674, -0.21289149122105308, 0.14186346884171155]"
"[2.621288625763717, 1.0156693729908144, -1.1161470810759297, 0.9215232461766601, 0.12650491944397102, 3.5314651028414974, -1.380251135396, 0.3029959056185545, -0.8594779455179506, 0.07116592722290972, -1.6636277096974925, -0.000603590847585952, -1.9656845167874069, -0.023607492598585557, 0.014880986331944578, -0.6249712527367255, 0.21857954782986622, -0.550261070908178, 0.7670433439485227, 0.9255385057417447, 0.2678667543565554, -0.3889168476592208, 0.08409662973542441, 0.032065093457684817, -0.4192514492603991, -0.9124238773903414, -0.6172008374330789, 0.04947711651975378, -0.5676676113997021, 0.37135121603952986, 0.48988090356933905, -0.14594169527643408, 0.15582226175960717, 0.3923713806906563, 1.0313719096293323, -0.42458750535224815, 0.6830186154322178, -0.1720575836259555, 0.3337935598316871, -0.28815248095453333]","[1.3854823774066087, 1.6940079450484222, 0.8796082794021153, 0.3169502995461371, -0.9038364218070997, 1.9229818426741732, 0.40423008146575573, -0.1793000087809285, -0.3308694742145388, 0.3863145294241094, -0.9912757631830891, 0.2499149853933338, 0.22882470845933697, 0.18256352203718143, 0.71633513815893, -0.34339485278852067, -0.8137483473533077, -0.5687074423276295, 0.06393785726049699, 0.14107394508560564, -0.013233715985163659, 0.13031024944903466, 0.11673207969614588, -0.16426726141043654, 0.032998926144283014, 0.08587595096728608, 0.006278003887679851, -0.15785806970691665, 0.0949996671116056, -0.3742383868164013, 0.3306108925845888, -0.1545261000401812, -0.4691932739930659, -0.7097060977099594, 0.13858083445206013, 0.1368314870007365, -0.07714473661236466, 0.01557457091721887, 0.21235973873759728, 0.16220973103969738]"
"[-0.6604433802731626, 1.6905582562004975, 0.7643888157868496, 1.3774048098120875, -1.6596619490574822, 1.1164842994085815, -0.09877589285815498, 0.9995995928530282, 1.53262133869596, 0.7172116602078358, -1.5594394333011805, -1.2674679848071793, 1.1552896638956733, 2.194861965585114, 1.7202086381498398, 0.796703196989417, 0.7150344838305591, -0.9174517423863479, -0.46851975749018054, -0.5207950766220529, -0.008799204496271475, 0.061846454944403516, -0.4338929070090879, 0.8103804806573798, 0.3796475115791184, -0.2037264551992629, -1.510633945738823, -0.5463992090644023, -0.632351324589388, -0.1882328750020516, -0.006504392653981005, 1.0120140881632136, -0.5236629265757189, 0.817129575968617, 0.06678842592073972, -0.059101166043773086, -0.24184978340692026, -0.6252001994661758, 0.5545330655700851, -0.17148468055151808]","[-0.4373956509281113, -0.2538365606615223, -0.464421990971021, -0.8026123767157664, -0.673668401517203, 0.9030581251202842, -1.067070561486874, -1.4013420670843864, 0.22601830934126899, 0.24756041509186383, 0.4590416909694649, -0.19186578580563013, -0.5349335597246225, 0.33379651164532065, 0.8621616418644037, 0.20852521730222334, 1.1852741379965954, 0.0275342891184064, 0.1077470446334524, 0.011079319160962007, 0.5595061285110394, 0.6168447370325043, -0.02305702606217443, 1.1020060357093497, 0.16716984457640083, -0.5771093195376188, 0.5226356691596302, 0.04221053205024489, -0.2420116485405463, -0.5160071994316824, 0.09043050527778279, -0.7476936861814804, 0.09132012739791237, 0.25741315418980143, -0.3460393772798881, 0.3829279724076514, 0.014939759208188309, 0.298907896941132, -0.4287460666175265, 1.0373365880731444]"
"[-3.068529854100958, -1.2894532330109212, -2.0982246429265503, 1.5173104861491915, -0.7686453328775537, -1.294461876228649, -2.2419289798025033, -0.18570681479914047, 0.037864471892316176, -0.16701002248350946, -1.3708201478919808, -0.4076227566822992, -0.5552415307558751, -0.8349468986324549, -1.1497407341907868, -0.6835942098418198, -0.09140195535968702, 0.6401924148296566, 0.06663484076232687, -0.5412993420742603, 0.5108930894212602, 0.48299892913028664, 0.49680136706230177, 0.1914643745268504, 0.21031639464189417, -0.3770471022969575, -0.5895038726118812, 0.2618507926871039, 0.6125720473484715, -0.4890683402359618, 0.27884961976602823, 0.6609771589462632, 0.6968783970423622, -0.48261184177087074, -0.06804062301714359, 0.12447946916455431, 0.576178152469663, -0.7916548916611996, -0.5929310673584048, -0.2645331436944873]","[1.3799112776941242, -0.9582229896086869, 0.28067517715181023, -0.76155624047093, 2.0981100122406446, 0.6897619275394095, 0.4276435050477771, 0.14190074251657153, -0.3265801543596025, 0.8648481450596571, -0.6507355833245588, -0.7034247961364354, -0.02402630526160881, -0.04022640182282447, 0.12833574699640649, 0.2661885745976873, 0.011445227911854098, -0.20867870513380404, 0.05796351706075797, -0.4889284320794218, 0.4324556847488218, -0.43179683227399246, 0.6297291375107077, 0.3621595751402866, -0.3957916298491412, 0.17304191370968502, -0.1873347953975562, 0.1832370850937656, -0.31002990216370924, -0.03995490469900455, 0.562684066978151, -0.3162275599283627, 0.5504525124341966, -0.13656261936630232, 0.08870028981127497, 0.107751446277726, -0.39979793450361667, 0.03181425077351612, 0.02932525548853629, -0.19860290764784083]"
"[0.6799729779429087, -1.913486530735366, 2.013245159401493, -3.294841105289325, -1.2417253482637591, 0.8344978608867475, -1.3865545378587494, -0.1669223111377277, 0.9971261227040858, 0.11434725112806121, 1.5855933813843501, -2.1351190233592705, -0.7768651282034965, -0.28764479986589114, 0.6669869124724574, 0.5144100789493006, -0.9853463116649365, 0.3595426105468113, -0.06131343309721523, -1.155169295944299, -0.7891334900115708, -0.5918892119233911, 0.610714159533085, -0.037932292853253606, 0.7674118792441832, -0.49866179873657085, -0.20465851131806387, 0.9591742934529481, -1.2811310296078087, 0.3402985542570898, -0.12827668278637339, 0.49484616769452483, 0.6150159469933795, 0.5146511782976945, -0.14545407739493285, -0.16009821977632896, 0.4296881358859457, 0.09179858921632764, -1.3967004295484013, 0.7264618132773261]","[-0.9840444595588398, -0.4576524107056332, -0.4056819575569874, 1.1135708623752776, 0.6151664048894739, 0.7254484201992201, 0.33360586889554084, 0.7802262431035167, 1.4897414065211938, -0.7271679519187393, -0.39634823990075957, -0.31042728187176116, 0.011491223225299213, 0.2915665211726862, -0.9507517650203909, 0.6464610914092465, 0.13901207617404296, -0.525132859603046, -0.09467830499565313, -0.3344921562606287, -0.5451422706888883, -0.453443929609682, 0.435373343579017, 0.3009592952010686, 0.07925035006391971, -0.4284113575116404, 0.23660896523898756, 0.005749727646693165, 0.5394031845717109, 0.26030949593909003, -0.7817622678278205, -0.4540447798456839, -0.23790275465263883, -0.288230751690259, 0.3064548874484216, 0.008175424109089374, 0.08685296086617963, 0.3289382721368997, -0.43122526109618087, 0.313662747307719]"
"[1.604814600976992, -1.2631846082429738, -1.4568263357380968, -0.8289924972895705, -1.7644021942606445, -1.2295673481784288, -1.2534728611833155, 0.5542366846362711, 0.5999107662558897, -0.9198689108537971, 0.8810527072366213, 0.7652157127707873, 0.23399905131226792, -0.4675779076826064, 0.5382890003140779, -1.2466934256616997, 1.1702583847386687, 0.871933995565875, -0.8457954551038153, -0.3518911075239336, 0.10782939861148141, 0.6064720182086973, 0.36341647245578856, -0.7987923729444318, -0.07409865372690923, -0.5498213862282318, 0.44821769295491853, -0.26162301810262545, -1.5576800054102231, -0.40688346028239974, -0.8763094627517316, -1.1335258993277024, 0.4551638117567469, -0.288870511381745, 0.7007609420761146, -0.013650137498698674, 0.774608813872612, -0.33408885065997257, -0.6641198925561774, 0.4541407277966476]","[-2.065898865335139, 0.06956534911244709, 0.5666107035604249, 1.069687990799445, 0.5262996862626446, -0.2768873212082646, -0.23228982034643028, -0.6665943265372521, -0.22368595715829478, 0.19798209333042993, -0.7404061587591314, -1.0479029821918606, -0.2804378466331583, -0.6508375406550068, -0.750006384520789, 0.4104822061207346, 0.00287108559552656, 0.3309792179867463, -0.04445131615515704, -0.20293778170718943, -0.13997171130597322, -0.2430423997065065, -0.2797901907180807, 0.3599732041666683, -0.28124901129714985, -0.6484793870984804, 0.5037141035611981, -0.9556315132041655, 0.04480566261122334, -0.29965672185877507, -0.4647782042506167, 0.7430646463022393, -0.23086369841951834, 0.11920339254151863, -0.4390730595036932, 0.3527584112445994, 0.4896980422483556, -0.11338749593968013, 0.19934466680369445, -0.07084062237411878]"
"[1.5644811479500318, -0.6201985261344609, -0.7631650276447987, 1.1465169480488975, -0.7539400748913967, 0.4196193954245238, -2.0502366074672405, -0.48917190009349637, -2.3341431048017056, -0.4138708880351782, 0.050617252064660834, 0.5464254315735739, -0.4568497785070563, 0.9864753682681134, 0.7439484636812006, 0.7362309165515256, -0.08515501800114157, 0.2120125825029196, -0.24905655284110997, 0.11120645715157626, -0.28839620060303384, 0.4722320314151568, -0.7372097959514016, -0.25084068058464376, -1.1361379593501393, 0.37832183676210074, 1.9633184619582165, -0.5573062020906676, 1.5197912143694299, 0.3645822351395349, -0.45893077936289506, 0.12021866367153804, -0.2817671586283788, -0.2987744694884175, -0.06318147881395882, 1.153676545678083, -0.6178953955075646, 0.37264047056061667, 1.2164446255756165, 0.15295891324983]","[-1.725309115454936, 0.1950110682807466, 1.0499106640708618, 0.0726738264943145, -2.1917838455108645, 0.38655329151945095, -1.0395857158531066, -0.008214878414689262, -1.1504663517893277, 1.1013568588707932, -0.7680297190504156, 0.2836420016722007, 1.2420155195503546, -0.3173498344862034, 0.374859451099788, -0.3145420204359836, -0.5109225464615753, 0.11131514734211784, -0.05485828931241937, -0.35935675046730464, 0.08635617071223801, -0.08768292791832952, -0.1873910555537574, -0.06752519182503201, -0.24816337241493244, 0.624275991115474, 0.03775944228417414, -0.061281191232578386, 0.23613167914624097, -0.2426065848024645, -0.5476188493541446, -0.3718190965375148, -0.4087586278045446, 0.17483163509415256, -0.6476197277643656, -0.3239677070475847, 0.12188296111333727, 0.004517796442345829, 0.17660652941239263, -0.3873121827793719]"
"[-0.6094333257260182, -1.4961828345905464, 0.9767410811760195, -3.2074492349050794, -0.10042872743115284, -0.2508647220053641, -1.1274207617540208, 0.6376163719485131, -0.8757484726724206, -0.5929950834753503, -0.33269374802021884, 0.12780022189659174, -1.8058365383163817, -0.29746704952261416, -0.7154172534650854, -0.6302846694078701, -0.5953805841615069, -0.08470725719446945, -0.7818041084943415, -1.5456912773254898, -1.673246248661039, -1.1999643845413488, -0.22791993365900826, -0.9130258755646052, -0.6628462225304783, -0.6520307387150663, 0.7520339686937064, 0.04656744750604455, 0.10466762049137382, 0.03498842681477047, 0.2916414886267181, -0.7780662167739502, 0.7003228897794473, -0.2884334172129931, -0.26040581309664584, 0.7789181373691269, 0.3708945515749194, -0.7051591615357352, -0.27467287935868784, -0.4421736898968486]","[1.1101352748108193, -1.3263934170997558, 1.109666462615607, 0.44426993803669607, 0.5289927536890188, -0.04063972901296509, -1.6261348938680555, 1.2411762230722676, -0.0015807247038451537, -0.7235783593266871, 0.4321959671485368, 0.015202366476884112, 0.3069932059577864, -0.34300701587975535, -0.2615389087592349, 0.5450701498429229, -0.3410133550899245, 0.2947228598463399, 0.48808777337707726, -0.11265681693457143, 0.061112714611555256, 0.12264723307056738, -0.9706940237491346, 0.08161429677748805, 0.1757778464076804, 0.0814068723248212, -0.12466573022893436, -0.23175967708674058, -0.0432687381522068, 0.6188644437730472, 0.2177081186066755, 0.031334325491439344, 0.3390397184500083, -0.09586063112924846, 0.4583597472889742, 0.4511813345168487, -0.04836258657485966, -0.1219530468594979, 0.2418856046676528, 0.18489460294353605]"
"[-0.09021657475734543, -1.5885366563105614, 2.0360968127475347, -1.9619361173724785, 1.0831186564086794, -0.8023263613064929, -0.7392157034612249, 0.9341727202958959, 0.4578669535328619, -1.8177049923552502, 0.6558588967021741, 0.640037836044584, -1.6684999596752144, -1.1710963754215302, -0.3170588326579619, -0.7540537951246722, -0.2571772395103949, -0.5047138763478671, -0.6112887936701191, -1.4872927535072968, -1.8820120743005608, 0.028865956776696258, 0.019864638530188914, -0.9558179795180306, -0.9273149888308253, -0.8135446485469053, 0.6311889129531367, 0.0025859174843826604, 0.26498113386234917, 0.43559191357992155, 1.1802003930581306, -0.32279004142924117, -0.5496918514671507, 1.7714796074321042, -0.5109681102857949, 0.6777382260672586, -0.1195526033794951, -1.7318928184783364, 0.8666846715818601, -0.4387041489317153]","[0.5418840635107839, -0.9945605176100456, 1.1053973083068462, 0.5556969597184428, 0.7662159760343759, 0.1968532154718636, -0.993638745993796, 0.6848211208331686, 0.607045344275774, -1.0251370190106284, -0.45436821840528174, -0.07068055221491844, 0.5162453107775705, -0.46070373375125634, -0.398770211393815, 0.82375061631889, -0.11954810140465413, 0.37030343691676476, 0.8729199073508813, 0.4864325504392206, 0.32700086021141306, 0.14806140009278282, -0.9450809458322192, 0.10766884621266753, -1.084285021991074, -0.0274855482567862, -0.5660177969205333, 0.19171888471991533, -0.2749826409315593, 0.4567731775809796, 0.686095180835956, 0.023730293250668458, 0.2723567105059888, -0.547983175309941, 0.4124514559778876, 0.28023897097265643, 0.10790235418007015, -0.05215733691690277, 0.1776182668969747, 0.36598577979072106]"
"[-1.5471455680172779, 2.24136260434294, 0.2728642036372609, 0.08408570102953586, -0.899461582961618, 0.7500976593667666, 1.1273454283181141, -0.8402809718573017, -1.485099737070612, 2.462717525063384, -0.03317996651028524, 0.917114836953017, 0.013106016822067726, -0.6382597275157065, -0.3021760575823756, -1.123870514336125, 0.22195476415432475, -1.8306579385759008, -0.40672750992715445, -0.24743875035499052, -0.9590811932259261, -0.08382308066084761, -0.6729544842094677, 0.31496191255703215, 0.4785603530745626, -0.1937375202713382, -0.466881945575008, 2.2869473128345126, 0.3750325250009145, -0.28278305824636635, -1.4336297032202723, -0.5239418482368805, -0.09934558932285088, -0.012630668234744073, 0.33188869137204974, -0.18985760163667062, -0.33210294965264575, 0.14160649627541874, -0.7088537516778646, -0.27031363179119755]","[-0.1666127507131701, -0.30966649464870766, -1.4037244509070843, -1.1330204586663295, -0.04437507564008212, -0.32988979330669804, 0.536445729521854, 0.8616286136783399, -0.4675455275464847, 0.963804658025039, -0.12911578688300357, 0.15338142652465217, -0.01716837897639869, 0.2291196130334795, -0.21433838206596845, 0.17134201302421384, 0.05115644444838173, -0.0777534037905001, -0.02924599005577035, 0.5692896969664045, 0.44452551401925744, 0.1954754476879694, 0.39333714480166065, -0.007978145890649302, 0.5704857461902223, 0.6474778761907642, 0.42411477542270165, 0.034533805990631154, -0.256100717150349, 0.08651500169231774, -0.24371010777875698, -0.39999179210933616, -0.38465020628828434, -0.5442433003768427, 0.22135833575708827, 0.4079453509765929, 0.1255852957688627, 0.18939849254795393, -0.2514451534713125, -0.04962606111429479]"
"[-2.5836801043460302, -1.425644536158247, -1.803834535045941, 1.8217722970984855, 0.19065036803560215, -0.48701346693877373, -0.30813732653440407, -0.33031172994946073, -0.518987242642396, -0.895400057900263, -1.0709267973010745, 0.13899916698316175, 0.11061658469189017, 0.09116411346419381, -0.5355666447423136, 0.9829346648582136, 0.3579309824273034, 0.894910022548824, 0.3726617928122314, 0.20918285798186978, 0.9742635149633886, -0.44973369157613835, 1.229063733404892, -0.6308178105669263, 0.09116327038005387, 0.3399698929152291, 0.4711601058091392, 0.13487084639990254, 0.5898639420735027, -0.7458469377248607, 0.7361014253402849, 0.4537284676393389, 0.21381333019276008, 0.6894992600399327, -0.040563178389297884, -1.8380456930492601, -0.6061604768676574, -0.5023656018177949, -0.016442410951316485, 0.016353650577046866]","[1.9664518143428185, -0.7897424274667957, -0.5442377930344351, -0.9584080781886202, 1.6569392150569924, 0.911537184646168, 0.23330175996488647, 0.5705388365419608, -0.7726084027142929, 0.5898285780992792, 0.3058503032657584, -0.5029892520158572, 0.09970733659892607, -0.12185155073664644, 0.5333218903094272, -0.0870876089110839, -0.48360620060593346, -0.06186669470150948, -0.1928606350081694, -0.7359473802570008, -0.008298363730834354, 0.40499270539810445, -0.2243086878967914, -0.09565310169050731, 0.1466302455195885, -0.04727292149981337, 0.15337400579559787, 0.09530566693912207, 0.21807152447342631, 0.20696011433749312, -0.2778745529329746, -0.5441495964300331, 0.38230168363248634, 0.06356161512884279, -0.1159311775546567, -0.46373854728936004, 0.4128450254274162, -0.2058818975299048, -0.07616355403178654, -0.21020716470976375]"
"[-0.7192949195814372, -1.7611952138764218, 0.04073789361508754, 0.8209962554762009, -0.7759069764314594, 0.6301764179164413, 0.5238557947834699, -1.9711933100384564, -0.4645527866036381, -0.12801220529396323, 0.8346283707642184, -0.8248020879655567, -0.1435912622093682, -0.13793042829268656, -0.31875998342446993, -0.08908921723055685, 0.22537184626128648, 0.2882814589616963, -0.3725014218130469, 0.4287620340394783, 0.8806354856694092, 1.1925579748260549, -1.2170233311275291, -0.44583113016517684, 0.2775251890602729, 0.09962474204302586, -0.13018286820430422, -1.5338398382960186, 0.20355632992697772, -0.45821963316383285, 1.922378810679255, -0.40159571810915073, 0.8770596266274246, 0.07420803970635068, -0.19736048135031448, -0.041506366680068574, -0.6450719309391766, 1.3507605560351086, 0.6849242009196014, 0.8939170065032307]","[1.8164953010131257, -0.5718844685833672, -0.47660484134831044, 1.1059722239622072, -0.9917882092682264, -0.180333089986595, -0.09456227468321612, -0.08256862654415117, 0.09721663158009933, -0.34481232555355296, -0.03553891057192499, 0.37355223947044686, -0.2126386379195859, 0.07593904854093679, -0.4072358409771685, 0.34293678995895455, -0.15633615360537634, -0.052618110275437696, 0.6090485014769532, -0.7818489188369391, -0.15552067531388244, 0.31663773762051645, -0.44605109621187283, -0.14792179706938424, -0.5052541970389541, -0.48564332466961907, -0.040566148924268214, -0.03006682584698636, 0.549222953537926, -0.5284208897957663, -0.5825779388947174, 0.785361007577711, -1.2952712911266382, 0.18523101834349953, -0.4316487902247154, -0.447895753492026, -0.14417568081511853, 0.39851303272727806, -0.09676142423404806, -0.17726939739404607]"
"[-0.23306362797529706, 0.8368601770470017, -2.2448672034898394, -0.8722050522994981, -0.06915176003252703, -1.0322102226260743, 1.0461121443440484, 1.7568711440225722, 0.09151972615418699, 0.6127108068420867, 0.049247266809248534, 1.0936097781987468, -1.5252456022936511, 0.9732652148433245, -1.0620349344599231, 0.04579849107693644, -0.9503780978903267, 0.3337365617814742, 0.2891059228948001, 0.24813714917287108, 0.08705070493023738, 1.2482473131600424, 0.7513166219551853, 0.9434370089002183, -0.8351653973106856, -0.1227654392541888, -0.6378380333289265, 0.2675257244565168, -0.021268249210846527, 1.0221319368429609, -0.7528681776976548, -0.23322414456934473, 0.13405746129671023, 0.47286323870835467, 0.5964980409808922, 0.8135622031383617, -0.24061712747236183, -0.09304982700330049, 0.5198579902733692, 0.5256456659202802]","[-0.4904328138182046, 0.13420196823366395, 1.5570008403491373, 0.12584435416339532, -0.3463985874968764, -1.3092326733345252, -0.0005383181112727331, -1.1698722619810866, 0.038905164707040654, -0.010049167226640418, -0.1430611734446827, 0.30751269993139235, 1.1637706031013537, -0.2749249486692941, -0.22628813592958802, -0.6590360429788372, -0.28170421215834607, 0.06599451832051975, -0.10667424386676216, -0.13270583458993868, 0.9090433814121246, 0.035390865940011604, -0.42646662346179204, 0.306019784825151, 0.7082646388366763, 0.14011485421512473, -0.0012609875391403735, -0.06364773684697445, 0.44344316046397475, 0.11578754325565457, -0.032705016643925826, 0.1270136245199543, -0.11478437172860913, -0.11747498325405621, -0.04790916871180966, 0.008681507894729875, -0.03691059830252812, 0.33639511674094236, 0.11242982667117864, 0.4433551975046699]"
"[-2.5140954980310335, 1.0648581904077925, 0.43315618926907407, 1.9255923789793403, -2.707922998764675, -0.33982106253421024, -0.7546886724375893, 0.56247146923903, -0.7161461436649212, 0.9873304762800753, 0.25366811973097225, -0.40448665540897677, -0.8029935580169492, -0.6160427989096723, -0.250200041626161, 0.28258084361616015, 0.09287115070548017, -0.2431092317983528, 0.5122057019469507, 0.13411819912725695, 0.8433267110400654, 0.04621649996434338, 1.018291261236011, -0.9539145618525579, -0.6913436244568318, -0.758629987944516, -0.22515729899057796, 0.3596677543151835, -0.7944710127297154, -0.09383330093310455, 0.87167552481394, -0.01200806134207575, -0.43276348896352435, 0.023637882392923887, -0.2284178138026353, -0.16634683519712384, 1.6577209968081272, 0.1676761570688829, -0.5504621961302801, -0.16970411784209827]","[-3.0711523075359426, -0.9086787241588785, -1.3444335757797805, -2.3987722851566824, -0.5461280490252463, 0.9518988551482305, 0.23141119118079093, -0.4263411804163611, 0.02276012401060276, -0.976929591054243, 0.19466500464084943, -0.3941663907738306, -0.47198418521874025, -0.17826728920742374, 1.1807562739681798, -0.8492161215715966, -0.18669170374799826, 0.3053330774618243, 0.02558438909857987, 0.41455348077708926, -0.2676126858895832, -1.0373262571036366, -0.4323814720032095, 0.5327143244552258, 0.5285654792081028, -0.0017542749587739432, 0.574084928188325, -0.3126707133126756, -0.7010314093162135, -0.5537435185508279, -0.40512535188789867, -0.2783867629620067, -0.2390449862032658, -0.45783747201056557, 0.8788977190914276, 0.1163638851614894, 0.16663113833665755, -0.26802831281779393, 0.2573294230372825, 0.9140943574231927]"
"[-0.12650761416802497, -1.887169843595757, 1.7064231347269372, 0.02526570121808508, -0.02797051115947506, 0.6270902617929016, 0.19698622260097345, -1.2136604835658527, 1.1864328757904423, -1.2125658423408734, -0.6932719923288475, -0.10620753638805105, 1.3069956958186975, 0.6703983353917363, -0.18664002462495213, 0.0359730662974222, -0.010330340713108921, 0.14809004709548398, -1.2600593995891407, -0.09019548785399469, 0.6624237641698782, -1.0947248455034966, 1.0648157431353655, 1.1274686610431814, 0.003375590719518868, 0.26988535778076506, 0.7280166746763431, 0.14058841982997888, 0.02945116094215655, -0.37197474270861436, -0.4429381149035833, 0.8267814809109462, -1.6490801582737373, 0.10947202730541447, -0.5649252653207106, -0.4039133406486022, 0.8740189310015292, -0.7082095066988595, -0.613337580308116, 0.7017460463204779]","[-0.2433547440120183, -0.8736941928696407, -0.831592108165339, 0.0362895640942476, -0.6145093066951721, 0.37603581964912375, -0.16535783236729049, 0.3882414856524427, 0.02094002535876106, -0.3238381585088949, 0.5151834041595258, 0.096119112666734, -1.490438766782868, 0.20288187999387905, 0.593825592495214, -0.3020475234611959, -0.04489781811147773, -0.10142103755994812, -0.4957203555102849, 0.9903133911049831, -0.5640727797062652, -1.0175291080951017, -0.17309991266021005, 0.3823405424940176, 0.2002399441520269, -0.8436231954688325, -0.6514644011841438, 0.7299631147089681, 0.3245445947459645, -0.341484088962653, -0.227854955457562, -0.16687053403469826, -0.4968235968136333, -0.03477309582865998, 0.36053883037591117, -0.3135535891189885, 0.7007970065941823, 0.21702033556653602, 1.0254477413323035, 0.13205411297325734]"
"[-2.0348846367565567, -0.3322685176512578, -0.9353622353947835, 0.2801419171506972, 0.4175609229860776, -0.46259084866651123, -2.025731461398198, 0.6907749938429885, 0.6341873357650253, -1.3044507522988396, 1.6415788938701041, 0.4372565782486751, -0.2515870841061489, -0.5578579683849575, 0.9646583482031095, -0.44135971911215205, 0.20073168793305027, 1.750704003794717, 0.3312717797661115, 0.2460970545313676, -2.0620760809612695, -0.1599384936365294, 0.12085340350641993, -0.9080580737100598, -0.23649062686190117, -0.34479747357665647, 1.0021565572984148, -0.9644864367024443, 0.18972365228102886, -0.6266524244851489, 1.103463713913303, 0.31153615075130203, -0.00934596909985727, -0.1288990813002269, 0.25835039455882547, 0.07812848944288836, 0.04991921967283055, -0.008424346248511435, -0.6101307410461206, 0.9228388011558082]","[-0.8636599046135949, -1.0166271354704555, -0.64379029444923, -0.4427495590525357, 0.3751240114036219, 0.9543148602951197, 0.44945208813200954, 0.41597636811680233, 0.002584081441338214, 0.269167704415375, -0.15710291455464442, -0.8721763971482881, 0.08639244549093551, -0.6452424396147254, -0.8070827114815213, 0.24643253486053995, -0.4955774982486161, 0.3033661213119675, 0.3465767250780028, -0.18762629071364423, -0.381622444398694, -0.08048253130580732, -0.4022775695939824, 0.09064864922686343, 0.293945161119222, 0.17585858187679126, 0.11930422544695946, -0.40476458765837114, 0.2930551266279843, -0.925574785594797, 0.14953758856208135, 1.0798339758586706, -0.4779369597692501, -0.41107146088405655, -0.24228535305221927, -0.17799877979658824, 0.32527846640997266, -0.6299372892270247, 0.5186255026199162, -0.2164896694198371]"
