image_embedding,description_embedding
"[-0.2250764124690378, -1.4677606383153468, -0.7933486837072368, -0.30510093546839206, 0.20875706818641704, -0.16323100735835464, 0.5227300210824408, 0.6113952232153544, 0.3216762692722809, -1.4142988682040765, -0.5222596742996158, 0.6490301579600177, -0.32949309577795755, 0.6658524442710795, 0.06147916695911839, -0.024545163425241354]","[-1.202212675894014, -0.4417677090972371, 1.0808184989784768, -0.35240818243912686, -0.6591543511686185, -0.5515313021933528, -0.6370915201804949, 0.7215359232281886, 0.9523593357802927, -0.32551993161777565, -0.32953899991006547, -0.8080417390109426, 0.9701885301228454, -1.0340805708189715, 0.09623020349972616, -1.8088167415985807]"
"[0.8081304077369087, -0.46186486132167065, -1.1352131424366083, -1.5856974545912588, -0.42280121247794555, 1.9834544319446008, -0.7091822948271238, -0.49754894976861463, -0.07962637041539225, 0.30826366132779287, -0.4290106975472683, 0.30684290403863457, 0.9565026078442869, 0.15189593791695233, 0.2789918187742218, 0.9514089898418361]","[0.09585483051119972, -0.7222026367610803, -1.5819177991038662, -0.07823894705387825, 0.9010321775341381, 0.0030501840254594597, 0.6635553199169683, -0.2643345764515089, 1.2684212592876984, 1.1526002996786442, -0.7903695139670045, 0.4798228934200154, -0.9415389311338075, -0.2691257212466089, 0.4933551155960052, -0.48038842864941217]"
"[0.09495701526426492, 0.0094832036323912, -0.8790214748796644, 0.10983158568196717, 1.0670264728034227, 0.4078539965394019, 0.6192346599968332, -1.2504520283461171, -1.8812048645222115, -0.9862750371291477, -1.1515473752743914, -0.2800861545814286, 0.07133679410589444, 0.24183198819290272, -2.2295945420256094, -1.2356073616333285]","[-0.27834814479888365, -0.8620548291044451, -0.17610770582157567, 0.515608362642388, 0.31642592680839726, 1.2892426470162222, 0.5787449084893502, -1.4074716292135254, 0.4414419980039117, -1.5033439707653578, 0.6586369862530755, -0.22213059969372584, 0.6554797634612284, -0.32325495644716423, -0.4586608124407087, -0.112801971068674]"
"[-1.9513808995368507, 3.4731817605820803, -0.7180542309782705, 1.2030204446841184, -0.3226625514999723, -1.6757179219967935, -1.7770302431733649, 0.584154176404104, 0.7258388312136221, 0.44922879009245603, 0.4558981286985756, 1.1399605400586563, -1.2039118685224666, -0.36822410352622303, 0.24209615918340677, -0.6652586531889013]","[1.0322292126732935, -0.1709268618447641, -1.2894521867317574, -0.32716036862578074, -1.9459300389379734, 1.1099092998578866, 0.3279172078856921, 0.9039949103801551, -0.6859917004037597, -0.7416981742741348, 1.3587245649927795, 0.050192629383543554, 0.06096775134242128, 0.008373622313688898, 0.2652555708645996, -1.0123950208753416]"
"[-0.1610779388923101, 1.2727510495372665, 0.3094701852568647, -0.34380455303530155, 1.957211841107844, 0.3361964702317918, -2.2294485232809396, -0.2889161636940551, -1.296959382946989, -1.0125992022905848, 0.5590997442122475, -0.42593211762054267, 1.4456078760968887, 0.792352338902849, -0.87079348638424, 0.3454753715197298]","[-0.5879788732810824, 0.41678143266850703, -1.878948085670468, -0.7873979918010467, 1.429551474341374, -1.3312627774454837, -0.4004412258819724, -1.818338382734699, -0.7079268955018523, 0.14314302858064554, -0.3568296049569962, -0.46386127508197605, -0.15346207559991099, 0.08562296792174018, -0.5592453249338428, -0.25313046708993747]"
"[1.5131723893905582, 1.8810171286490645, -0.7864572265490136, 0.49804599624312096, -0.6747296642887648, 1.3176754483707844, -0.7120169833802062, -0.955886319345998, -0.8699000303672519, 1.008015687438159, -0.22174496538351232, 1.5977221972827593, 0.5199506894075654, -1.0719152634260445, 0.3383460465310535, -0.19566691579447773]","[-0.2865547434832726, 0.06280344383924298, -1.1504042933615508, -0.49305477849461493, 0.9134998684980065, 1.1970305302612303, -0.4051827582876036, -0.3101983702298096, 1.1193925297087295, -0.8108094127204494, 0.042700684428859076, -0.25413136475709147, 1.1882134777244135, -0.17125781337904883, -0.3569829956950507, -0.14743803750758797]"
"[-1.4163866108724423, 0.7507790994299405, 1.7711925732430256, -0.0671343377482757, -2.401277117513245, -0.6385547453504924, -0.31045702392161045, -0.5545507646895951, -0.4826866289169005, -0.2757057420786532, -1.076630024067745, -1.5555312648126745, 0.8181107161543684, 0.3704586067845637, 0.8374959285980815, -0.7956529475742418]","[-0.7440069053989865, 1.0138581973372927, -1.3702651439228368, 1.4547577291419995, 1.3217913968046175, 0.22245209813470515, -0.19854643014219972, 0.20591603891971857, -0.9370104998980506, 0.2293790300417041, -0.3841004466731111, -0.8574479325907947, -0.2877537574388245, -1.1896511973638035, -0.08098254048810907, -0.2129140907542345]"
"[-0.19726310940874023, 1.3670764577456125, -0.33387261544423585, -2.2176769716643543, -0.5461491480105188, -0.3748487071011054, -1.5555514771262575, -0.4066082479171848, -0.5434761195699243, 1.4854900998378444, 1.2918291929930767, 0.5359205818855085, 0.42938819486236063, -0.5183656242777558, 0.5560955959499297, 0.7637866836883865]","[1.665517170171301, 0.28925200557095726, 0.07044663075667744, 0.14743731942880328, 0.848468926267272, 1.9222367175362427, 0.007740634016798046, -1.2894828575067312, 0.4461149529612179, 0.034206094899289316, -1.1426939849736983, -0.694860500595178, -1.143642333214049, 0.33410951226068897, 0.0898677782658994, 0.31620208713968656]"
"[-0.8946602981023744, 1.4747183910114978, -1.6886021211894278, -0.39446568222856504, -0.2129565812861689, -1.4617235993530453, 0.5865836373003057, 0.04741878457052911, -1.9671733686230506, 0.224422550014555, 0.990784713207673, -0.7602617185919928, 1.086531913160995, -0.5099064754026377, -0.5636236907299103, -0.5057902506057451]","[-0.08747413330478362, 0.7305333732048612, -2.024539940930364, -1.1657513990129729, -1.1704952779238635, 0.1830227516513368, 0.5634097899307642, 0.8142167228022302, -1.1127822761054333, 0.10653617688574633, 0.4180455287495422, -1.667301586594869, 0.6004040507346662, 0.16624083548773994, 0.3695143437667428, 0.008276248861197969]"
"[-2.106003634351989, 1.4174496967338646, -0.48750631011647483, 1.562548142313255, 0.6304662967404571, -1.984936486982232, 0.09147520534621471, 0.7026140466903426, -0.8641850552570051, 0.46327289186630893, -1.1559567257059042, -0.2313550716400691, 0.32970197605567764, 0.448750465245194, 1.8170051347414586, 0.5311941806513847]","[3.8119401700104403, -0.8532940508402901, -0.6250088811438917, -1.0444558721717445, -1.0213165443105334, 0.6446460863439905, 0.20276954686407758, 0.7475105677595648, -0.36115021509566053, 1.2642308264190694, 0.6723475886508707, -0.2320320032139203, 0.3889154766018717, 0.1461747698538601, -0.1989872807838712, 0.2629336522217282]"
"[-0.620959142995594, -0.3790793956351741, -1.8171212339591218, -2.1778210959498745, 1.480637043687296, 0.3058328101663615, 1.790021140756087, -0.17146176771464705, -0.3221298926611266, 0.8840792250687878, 0.10461999076624558, -1.721158388654869, -0.6394500749963595, -0.7106437824323028, 0.23437810278791416, -0.19167552116967498]","[0.04038867704241566, 0.3601643173733159, 1.1767360424897932, -0.1988073010650869, 0.02303980973898394, 0.8944833088643569, -0.9175910592639068, -0.543471635189904, -0.7265422693982045, -0.040770198253953345, -1.0170145379709123, 0.4690870742146528, -0.9321880765703839, 0.1916447493936151, -0.20925748752918222, -0.3698678218055207]"
"[-0.9763909827228947, -2.060918999322831, -0.2578519150028448, 0.43345864894075065, 0.38654130376179935, 0.3890947627076597, -0.953837570046471, 0.509609092504244, -0.9888717416155124, 0.08596042991193692, -0.4664922973668925, -0.5406591306069304, -0.5984560642870298, -0.8419797631799448, 0.6689794471161576, 0.23150310210575636]","[1.5063775966757724, -0.18316139285217645, 1.91796948627567, -0.10623601776270561, -0.509925177844865, 1.1752642898499195, -0.17043155227259332, -0.79941202957785, 0.6382427217840033, 0.6610327896497046, -0.062379719108513934, -0.7451878657736933, -0.07282323442121422, 0.28134737813721933, -0.42779636866311954, 1.1697759463388147]"
"[2.334472109036124, -1.314607889530399, -0.8888771414708414, -0.8331695819694199, 0.6192745214540275, 1.158629458859694, 0.6516062700990075, 1.7552104390948913, 1.7396016494979751, -1.270330545154851, 0.8176042561606178, -1.1335513894999723, -0.5489801757409282, 0.6573002310997845, -0.8788001384394163, 1.1446237645489161]","[0.4722095660561399, -0.570630293617664, 0.5295680367135903, 0.06915849566101502, -0.3220976922272816, -0.46564138085510154, 0.36600149592422043, 0.44863810292706857, 1.0065042617419862, 1.6004874089805008, 0.3163815114225468, 0.17839963867692432, 0.26508142167024673, -1.1936192503603953, 0.29481280637914997, 0.27954757895326066]"
"[-0.7291845543141103, -2.7330818432713997, -1.3184126585999425, 0.11671071083303199, 0.8543362196603188, 0.5793622436827724, -0.11992520350680261, 0.510962816956198, 0.8219786957868876, -1.231936142788777, -0.6908896209818332, 0.7398918502567062, 1.2811016202218461, -1.5171845242562012, 0.6675416783037894, 0.10994099480593165]","[-1.5031812661894746, 0.5282398618574673, -0.34136803117901826, -0.605003126626857, -0.27151351821990277, -0.1824908792828651, 0.46017646294002174, -0.8440926227246814, 1.1890567877919522, 0.3775656447416496, 0.6277152363325889, 0.9096521192624448, -0.7985783813972372, 1.0911955447823254, -0.6339397985969772, 0.30818070436072226]"
"[0.43040728607110973, 0.2648948234365577, -0.5457196673868472, 0.7926654193083856, 1.5833622059698569, 2.413630050828966, -0.09448474738583193, -0.10019832065641775, -1.043659887699396, -1.3147815576562905, 1.2101141826467294, 1.085707277472674, 0.887454753530482, 1.3875036993268308, 0.7010633322926779, -0.8033375671636912]","[1.400351253010834, -1.8436418479418142, -1.0339922475793046, -0.7252040502538525, 0.7916588264701426, -1.1478441027034365, 1.1849043174550105, -0.16316641149388175, 0.41994509948452835, -0.5131961456961693, 0.9612189476938872, 0.96222156425124, 1.2661988685353276, -1.0843056055438947, 0.3521792593652243, 0.12093849634441174]"
"[-1.3042923637899424, -1.972405093884175, -1.3068400132961724, 0.08760230858231752, -2.9039427618672184, 0.4354207168940587, 1.5398492323123638, 0.9529913022424951, -0.6372493167264365, -0.21112521203952891, 1.1005240534572627, 1.1898372435261342, 0.5784690162515902, 0.5124022800090573, -0.11039175712586197, 1.061463160101492]","[3.5171547611807865, -0.5181850765386876, 1.618685760618033, -0.6095194997497211, -0.22888688866094656, 0.5336391854275764, -0.8484389124853522, -0.05044191099902322, -1.3081354982954316, 0.6341327512545001, 0.2302509810605322, 0.4946802028644086, 0.5707256389228275, -0.3474531695332669, -1.1591446332871655, 0.2954651949866925]"
"[0.3695175964677225, -0.02568974027297939, 3.226459853791501, -0.5381079873354923, -1.8759929167285139, -0.14005721728474688, 1.2098216614387194, 1.0208798420126168, -0.17056042839332144, -1.895374719600429, -0.5764809236164363, -1.1906777084458042, 0.8121137529595764, 1.1745281073095215, -0.017635854273125355, -0.1601599544547718]","[-0.3251653112667856, 0.9327383231412827, -0.8906571248520132, 0.9600881678994074, 0.1346328039916109, -1.6450399350115323, 0.022117919531562204, 0.8769311645740133, -0.9114752808868285, -0.5267701363280737, -0.498638652346525, -0.02135237171106628, -0.11713000335474967, -1.3662773328851645, 1.1238859848798994, 0.8838071834194697]"
"[1.2354296202726471, 0.7755721814596567, -0.282081380061522, -2.4779146482735035, 2.2716886613379175, 0.1542340744754045, -0.34375064440054887, 0.2933212168216519, -0.7249304199798408, -1.0970330934158181, -0.32556333225261813, 0.9338947665561248, -2.4783221109045868, -0.2935454913737643, -1.2212072841747976, -0.657281519591258]","[-0.07442637738933239, -0.3223039477452178, 1.1805009020413895, -0.16896776351706902, 0.5260101613958564, 1.305860918575622, 1.304696630530809, -0.25709949015966604, 0.8799652525181614, -0.9784949621128757, 0.4136602379096383, -0.21357741840847674, 0.5075286569661096, 0.3043020690871255, -0.08631240696500919, 0.9589646648490058]"
"[-0.9625727233414008, -1.741569595945658, -1.3906367425573773, 0.7012935273635221, 1.1241288873179298, 0.3742165717579766, -1.240996133019714, -0.009405080346543719, 0.24432740364245562, -0.955947828175969, -0.38223678186798743, -0.7454924973032181, 0.1651729711815614, -0.3885937088528042, -1.4736241901970935, -0.2696051832191274]","[-1.1628536385588268, 0.09531631212019748, -0.09362247526416614, -0.6165306787226839, -0.6691368048202083, -0.7212701936110628, -1.5342035993178362, -0.15119409907179462, 0.5927955114638784, 0.46332558440219973, 0.1440793027686232, -0.37944964274256676, -0.32049619437163984, -0.2727083662332751, -0.40510616332171984, 0.8612369222790348]"
"[3.95346279720451, 0.2613114921084208, 1.0397360521261767, 1.1839829638438704, 0.928781405385689, -2.2797693284476583, 0.35464477745034007, 0.08770733456030651, -0.9770458372998536, 0.2855932098928798, 0.1665254560302162, -0.5864635956897701, -0.5564728447459785, -0.9373735686324053, 0.5046731617829918, 0.5914814154347622]","[-1.3783082200096641, -1.1304520292689433, 0.2090446935741, 1.1873368412031198, 0.4072995028396596, 0.18086484165726863, -0.6357877849887277, -0.8245482206977722, -0.3198621343919838, -1.1080656489070375, -1.0740155205039936, -0.8931021511927261, -0.06406422619471454, 0.871708736137039, -0.3461157202152481, 0.501218799447076]"
"[-0.2026981946314814, 0.1749200743240887, -0.7758550301459135, -1.9970084925901344, -0.09962443306938423, 0.17539713609268998, 1.7852028095161232, -2.083325792932081, 1.8141072193645154, 0.7189998152312996, -0.28912754220904635, -0.1727554864778566, -1.84013509168966, 0.9060066376484943, 0.25275133849970854, -1.1311471888567526]","[0.5350425907689524, 1.803378010022174, 1.9584315922341033, -0.663875322851588, 0.4164726486721667, 0.33790934287213586, -0.9082239553947024, -1.5868881520392872, -1.0012712031672253, -0.4792576051695154, -0.12977389736839623, 0.20222744065358533, 0.36382813013042437, -0.39860984848892866, 0.9052676312369322, -0.45180779283234174]"
"[-2.0154394748820312, -0.04948675840598793, -0.07295083820786347, 0.28902766491363224, 0.9051012235553794, -0.592133126501655, 1.3891858234393344, -0.42125875484966874, -1.720324678437308, 0.58003703208596, -1.7753104677840081, -1.2625974618205777, -1.223873757510467, -0.5927690021928591, 0.059050618330316385, 0.3296208961915109]","[1.6480493324667964, 0.7726846467661129, 0.07347652950085573, 1.0943874465631163, 0.13235035736931128, 0.7909021731290894, -0.18343509263919525, -1.754338848267079, -0.15606070472679942, -0.6236118430888045, 0.6337849957287562, -0.3425139717226434, -0.08836326360346315, -0.02730843183650999, 0.17584466356669026, -0.1662726825213445]"
"[-0.5033552732607824, 1.826401169035274, -2.6446231480906675, 0.5832912538330266, 0.07527812824018114, -1.5102290814070334, 1.5758033393712771, 1.1841360628870923, 0.2877734665117815, -1.5574774117640835, 1.1905051684035703, -1.627708938807839, 0.20188850855548512, -1.4649632932813597, -1.0548370628040264, 0.35815648401093786]","[3.220788899466099, -0.5600623180198081, -0.3962042689726201, 0.931828949370207, -0.5662210250619534, 0.3195380825713568, -0.31219479511243975, -0.7585014707707104, -1.5354886001663104, 0.747650138127608, -0.44055282305862353, -0.23561792158803652, 0.5153658397570121, 0.14665935261306876, -0.3302018483099663, 0.5913814806865463]"
"[0.9556383470304058, -0.6933690397172951, 0.05425318426621217, -1.6992493022959947, 2.012172690046561, -0.014043693287595627, 0.8322706471129042, 0.4052331024182995, 0.03533456330036151, -1.4556508397416232, 0.27721666920654503, 1.3215027409562137, 0.826127634002148, -0.9640738706425296, 1.1064190517645867, -0.250536620753269]","[1.4703555460382371, 1.6769992526425077, 0.17722362981710382, -0.46420644229058494, 0.5251269359005971, 0.5872181932935594, -0.188503413073603, -1.3229150184702752, -0.3162963739386384, -0.8178977220472277, -0.03906307541810123, 0.8116077274451843, -0.2255111695095101, 0.3661771670083859, -0.2684002201977105, 0.8143811975499452]"
"[-2.4667564089999026, 1.7355350602719886, -1.2400562476273629, -0.33087117359659485, -1.2495947325301306, -0.5301447679161099, -1.541769152607134, -1.5093977770515397, -0.5193114998990768, 1.2873769676897937, 9.68608615730244e-05, 2.0080572395997307, -0.41565715230600725, -1.7525712083782887, 0.6654750016409078, 0.15758096423395612]","[2.02820832688238, 0.761936917808324, 0.8629136426995097, -0.4076549275481386, 1.6786039298530424, 1.36054993520328, 0.9035859442933128, 0.28257903426379416, 0.9713934569701519, -0.6857268390163178, -0.18693042883525934, -1.1244763440212526, 1.1459799414892058, 0.06856530394007904, 0.036232412031348596, -0.47664084454489736]"
"[-1.4779836659068533, -1.7645918878025502, 0.9678510587483814, 0.0226273647804764, -0.37484859281200766, 0.1116049118395683, 0.31155385994231277, -0.10246991190876159, 0.09349585124828952, 0.39060140115873243, 0.4799736309197056, 1.5011900398444595, 1.5657788499247065, -0.7223369376803095, -1.125976630689722, -0.18946354922696068]","[0.5940989983659966, -0.17834630546646946, 0.9762823361379541, 0.4544202943813463, -0.7606121084536898, 0.0004174722992596863, 0.648269867125264, 0.03791838097908577, 0.8865553945436824, 1.4778629657018825, 1.292297306030594, 1.1673753867830603, 0.0380533459250224, -0.10664880512092002, -0.6161170841286943, 0.312274110300005]"
"[1.7871059066603538, 1.9255615649388513, -1.0266496438443735, 0.011598730429052736, 0.17834660715920486, 0.797352281656045, 0.5990562087511205, -0.808299803737675, -0.039659593280752456, 0.9592135059890975, -2.3465877230869303, 0.1699201671782284, -0.00021574160299528167, 0.37258724328709075, -0.49420047746319723, -1.8551145742342974]","[0.05801164077098924, -0.2848251395518874, -0.6874826913713605, 0.8982040879377897, -0.4420918961513702, 0.61240417962137, -0.4561162604071967, -0.28924214278414817, 1.6592354495593744, -0.2443025853252428, 0.7287474929919067, 1.1771824092335978, 0.2971803026098782, -0.9347504937335114, 1.4645193649271269, 0.3445977661137747]"
"[-0.9703383664017261, 1.7047601562226569, -0.6936712184810547, 1.191746306841004, -2.538936930233074, 1.3970141001703853, 2.4120780291947166, 0.4295278348947651, 0.19679436132648517, 1.2405850383773538, 0.45863647114223444, 0.7674466352328847, -0.9616068983314074, -0.38176810417359697, -1.2261911579651696, 0.051909277370451014]","[3.4725097196896653, -1.7305078427278888, 0.9667085751592861, 0.4902664731387232, -1.6214679289690248, 0.6425842262771433, -1.1217168603494139, -0.0008572836079258304, 0.5503872251006643, 0.19870553311166228, 0.2594895781342856, 1.1354742712211703, -0.606353362233039, 0.2258991743409289, -0.1876012386386047, -0.6369654281814707]"
"[0.5725441492875818, -1.2894724489476992, -0.0829139593300441, -0.06506004806677226, 0.32433673637044347, 2.017955573639732, -1.3707298329143185, -1.010066919707179, -1.5155516688663517, 0.13071223457029552, 1.8855005746492022, -0.3153975457066617, -0.2389920007835196, 0.022856834490895928, -0.0674129890708969, -1.636700054392568]","[0.3211995382115918, -0.38915031323139876, 0.5546324871754166, -0.7044911125758847, 1.1065398664041783, -0.36255860343646695, 0.9227373009217534, 0.49834976630588457, 0.983312808906728, 0.07294031458006855, -0.11702467360632605, -0.050333374474259035, 0.9976286850744794, 0.6778651090809779, -0.03402909789257251, -0.3439777856996064]"
"[-0.8444025639399194, -1.017850080662386, -0.6703474563278292, 0.2572695708484457, 1.12595140878781, 0.5051838988494767, -0.25402687797680756, -1.391969105415667, -0.5255035913131044, 1.3250976224355617, -0.7266610673647154, -0.9825205524785141, 1.2099798345298929, -0.13964777954831314, -1.0459388981010593, -0.07584299168969247]","[-1.3823389568673525, 0.6864309124057789, 0.07277224411566571, -0.8496485397517689, 0.6884703731374759, 0.362564301559015, -0.2012578272331132, -1.6529943820226036, 0.6610855399054135, 0.26792820290507385, -0.4816639149458473, -0.09909880774525928, 0.3956836871923495, -0.2606065304778854, 0.7516771951334227, -0.3199169924599615]"
"[-2.1040767978043013, -3.044761505134984, -2.3886880157198527, 0.4644751483408949, -0.9331550558683567, -0.5241468340835216, -0.36546327585662647, -0.44910974964549083, -0.42258185140313287, -0.7824948910091374, 0.1298205609726936, -0.29535749506841674, -0.8310271990533213, 0.2685373169963924, 0.19966761088119847, 1.2177977996732454]","[2.4139028483093963, -0.4202368500449499, 1.795654357280294, 0.04520357942477759, -0.3176902206773912, -0.335938053103425, 1.6516457109844322, -1.0188919836829706, -0.9369736913947381, 0.1080420645487807, -1.1193074188817986, 0.24071792946869514, -0.17910023238314307, 0.04517341701360821, 0.2448590430363828, 0.8377727052215755]"
"[2.158119939424, 2.263752199623927, -0.690649611702112, -1.0271227934388738, 1.3382031721462022, -0.23855758073676459, 0.780004033066, 0.5417360028716656, -1.2436672128516228, 0.6029160251850683, -0.8449913969817916, 0.9759816345965329, 0.09984974858830022, 1.239901640606378, 0.6777980770278412, -2.202602653035718]","[-0.5725747622692045, -0.49568181470603806, -0.7974581224882505, 0.40791832280318124, -0.6041783962154439, 0.6476563135301336, -0.3970325835986361, -0.6972512175628142, 0.09154271125111313, 0.1992927325845155, -0.09252645484219771, 1.4302697665983144, -0.3151869019656226, -0.5688623542824521, 0.7550830638203224, 0.6265361456134599]"
"[1.191930948294557, -0.2846189676832749, -0.5290767525800363, -0.2960854374087548, 1.3008481624727015, 0.0631118731154997, -1.228828467595929, -1.8472220131933121, -0.5342216666889447, -1.0602808631285898, 1.1330227594330229, 0.03228299131994582, -0.3070222852878348, 0.6669860147093125, -0.7065243854409478, -0.005438601925569086]","[0.24462387151294732, -1.6565978157013457, 0.09336683273554679, -1.8895184907057012, 1.4926447712296356, -0.5698474257723392, 1.6372265704865339, 0.26576505511045784, 0.31212630569436023, -0.4375518583850739, -0.4615318474879175, 0.36735577664501634, 0.9271931462385509, -0.4127651524490571, 0.2364021887945245, -0.7310767611546466]"
"[-1.104088958127394, 0.9248940254605649, 2.951648800643434, -0.46850693501126445, 0.8835242717422258, 1.479049813553232, 1.2868375951743283, -0.45452028055004257, 0.02339752919309839, -0.46212065106955674, -0.1101904688143928, 0.38173429118576535, -0.4316749040549162, -0.44777963538185045, -0.667826916685323, 1.5737645298700826]","[-0.22083218089919007, 1.7083285435477569, 0.5248440652026622, 0.4503793683843242, 0.5338395870462698, -0.06731245269728785, 0.06131907069231125, -0.5689522819693368, 0.5649472847389978, -0.9805283573611612, 0.8105533683579882, -0.1368897787323858, -0.8439270489298174, 0.18705919329449502, -0.6662605977817715, 0.23484244758209366]"
"[2.2623451230570653, 2.4971373274587934, -0.575291505688681, -0.8161111111753703, -0.6021859633767869, 2.078952213291798, 0.5755560857812626, 1.0842699665917275, -0.34234331197765433, 0.11694891934181795, -1.644588936961968, -0.6660412856596708, -0.03268697091353407, -0.616813483272526, -0.07735912498754964, 0.8646116484927125]","[0.39323217115626324, -1.3138816594797476, -1.2129158991503968, -1.1668509146770285, 0.19448322330449086, 0.850526653707469, -1.5088156892096058, -0.7332392349463148, 1.120418462178461, -1.0517316655543467, -0.04837951358525473, -0.06996411503440483, 0.7692037899513069, -0.7443050571355752, -0.3015746435463295, 0.7513283024690673]"
"[-0.6300431793260279, 0.4884075712868871, 2.3047584213797303, -0.8710718858992108, -2.9229387724658085, 1.0018912463449945, 1.5556696674952057, -0.6873985953932041, 0.5023384102808482, -1.5742448974937358, -0.7122703801905483, -0.3903279608544924, 0.5941827075882724, -0.7424738510289464, -0.7547853494755096, -1.7300708937635791]","[0.6457791214290094, 1.3048638679180609, -0.3166389330968267, 1.6655485061536452, 0.7355118690906838, -0.27666229669240205, -0.27991619001409224, 0.3077069774522259, 0.5353237804249796, 0.46103533829291343, 1.0560961524191474, 1.0026956806250489, -0.5385766131280461, -0.7732505199306203, 0.2683065180879482, -0.36728029086507186]"
"[-0.3561032216271533, -0.9016833104880736, -0.9403359760997161, 0.9898963673434218, -0.9882869815966298, 0.09980723118489954, -0.8250007704290406, 0.6388835048777834, 0.857558024112115, -1.0566313972637564, -3.0778437254762485, 0.22237729223633268, -1.058275291531398, -0.07303222443601126, -1.2710862299526617, -0.5993985091924289]","[-0.5945276389491447, 0.21266382478544402, 0.6213036719575826, -0.7044745408076671, -0.4730245254697822, 0.7332961986109863, -0.36497153632976137, 0.7734888766991818, 0.514207241787764, -0.1289833212272583, 0.8446516427189424, 0.25709667930118274, -0.3106183605006421, -0.03352955492984942, 0.8044713702329024, -0.9514663821773605]"
"[-0.6361939341662658, -1.092764094267949, 0.34797690629513045, -2.1388685153875273, -1.9849707841285602, -0.8949733936219348, 0.2882737838971985, -2.453180774513827, 0.03729985944090602, 0.16048025946519098, -0.560540815559408, -0.7636411322935951, 0.31561429788408846, 0.5214019343072074, -0.28851665802483367, -0.4078401285907454]","[-0.5151313922733304, 1.070678352771471, -0.3952080340752497, 0.7631522815187142, 1.2761557101045315, 0.8549116686792739, 1.1315532431774453, 0.5431593662245384, 1.3238948583096983, 0.9736456302210429, -0.16812755741811167, 0.7801529633775762, -0.681684176247244, -0.272310943107317, 0.044091374207831956, -0.059959812872742664]"
"[0.3358859967992993, -2.6507302516999958, -1.9072742092642652, -1.206722664308081, -1.5112362706818434, -1.8653927121606992, -0.9116212532086195, 1.1671499652782118, -1.6843033265064506, -1.121267617399662, 1.2122606093563177, -1.2805354289349384, -0.12794860397181199, 0.30017987542804375, -1.2183262393937975, 0.26897527692203493]","[-0.6121045814831338, -0.5741403929993218, 1.5460290909730625, -0.7788446305508727, -0.6586973997361536, -0.9222064587165776, 0.1948798968979654, 0.4352960753188399, -1.06097204100924, 1.524031570734117, 0.5805993028845918, -0.4787059274225209, -0.11500554273042612, -0.7634388110712765, -1.1897863550522985, 1.128128288206836]"
"[-2.3369851683900715, 1.941298919457724, 2.7940175614953735, -0.9321072998828028, -0.4200028823880302, 0.5126610375230012, 0.7930973326817218, -1.2909249435599408, 1.5909671178586042, 1.0844031680531152, 0.12833868830853945, -0.23522480109268792, 0.4114431378349046, -1.2807029901360851, -1.9361476587676685, 1.2181775816634541]","[1.595934921861651, 0.581376766637065, -0.860202437689839, 1.2689318617524838, 0.057766801716288854, 0.5642957050302956, -0.004052403946603456, 0.7139130312755844, 1.3159392793079814, 1.1567124119475007, 1.1597933019294782, 0.16183422893326482, -1.0531440338752363, -0.18197023097811763, -1.242612039939232, 0.7666313145492232]"
"[2.2583892681034667, -0.6414009149742714, -0.7999132107660663, 0.47496746582068566, 1.2958827643643505, 0.8417790049290512, 0.5835459455449464, -0.7673365627148332, 1.638112064232059, -0.4975152431669543, -0.8401282546682952, -0.36010166056802595, 1.3361305136611863, -1.1714429532093253, 0.40917571591631374, 1.3716720724473377]","[-1.3046352897999187, -0.5762758749562229, -0.019467728191310842, 0.2857185284623942, 0.02904973482364322, 0.9377171444803657, -1.1956643083718208, -0.7448884099916799, 0.2237328995995132, 0.06783142520582643, -0.9435774944440943, 1.8268019992080924, -0.14792801551333562, 0.8256482717120077, -0.1851284532120504, -0.24976394840418792]"
"[0.3206467229387279, 1.1097468629146245, 2.538400848661128, -1.8102235371426503, -1.46819292202952, -1.2185537467094023, 1.1673831298213269, -0.41725225229708696, 0.08024135609948484, -0.23467088709235545, -0.7458807968693687, -0.5720828991197713, 1.0728073819785653, 0.6414445357427252, 0.4036484241630086, 0.663785101763018]","[1.154274501530648, 0.509461783620811, -0.8531714429728561, 0.043212435216895474, 1.7942858821418886, -0.45786455562225464, -1.462467315977866, 1.2618791270411396, -0.3660030643366138, 0.597418654450316, -0.46781967200337565, -0.22947870482276048, -0.07762822395287879, -0.5244422431218287, -0.014535302759027204, 0.3695633185504949]"
"[-1.622689685535118, 1.429549537232305, 0.734964773315479, 0.6302860568711568, 1.448381853769045, 0.026247132942420832, -1.3890620372368643, 0.7797227724584214, 0.6356983632658051, 0.5236350826054228, 0.9921226424366625, 0.013847938244664529, -0.08215736458449406, -0.17359264014783152, -0.7677408586970844, 0.44625174176096205]","[1.1501107894789362, -0.40000027048189657, 0.2948563464404743, 0.66137338749888, -0.9336255296830887, -0.693534913761618, 0.3495226953728074, -0.021353306595877034, -0.28051596679336044, 0.4837283036886949, -0.06744073596458623, 0.8245703207983744, 0.5974946732175948, 1.343887271300404, -0.7072056685349016, 1.8247908198160943]"
