image_embedding,description_embedding
"[-1.3084772501386053, -0.8847348622981177, -0.8594875437828303, -0.28631434459352245, -0.8777792561240414, -0.5094449470942629, 0.4919601743232778, -0.043095803365941855, 2.994208747563566, 1.4705324212701407, 0.3573144756333483, -0.5090914207914387, 1.9298540016393437, -0.9444047133537187, 0.243473578824267, -1.1512483138682839, 1.4591587352096484, -0.5076323795951324, 1.9577306968314745, -0.06758343274937954, -0.061321104535807656, 0.6070767028249142, 0.4708105775929561, -0.7224673402027658, 0.2848319041322604, 0.49121618247998117, -0.1859261020599932, -0.5690642905458119, -0.13093053371174482, 0.28233951198297585, -0.29277746570408025, -1.9453062236160406, 0.6500019476490744, -0.7448434277614318, 0.16560565219020265, -0.16528740840060296, 0.5785268714074195, -0.17084109469873543, -0.07034772194615707, -1.2393146097399612]","[-0.6962931397744669, 0.7385332213762482, 0.37033520293827205, -0.42696452115256855, -0.349296876755494, -0.47255420994491953, -0.7389029247687579, 0.4200487260137871, -0.8747819690450173, -0.14980004843623296, -0.4300990520722555, 1.6282884751665867, -0.18620956222536555, 0.23302993058887098, -1.526447159591837, -0.7272747851818161, -0.6062710525965181, -0.38607893686222183, -0.6790695673289625, 0.8275011567515088, -0.7325897331882674, 0.13963914543046113, -0.44010144822921254, -0.042373145510571066, 0.35936340184802934, 0.06414715493652341, 0.4504396726517134, -0.255078777386355, 0.4952377287686574, -0.0032306786971329536, 0.24914189813022006, 0.957274421255842, 0.302718123136289, 0.008266633320713852, 0.24861639019271375, 0.35810858180785415, -0.06233988241233146, 0.3004341095596042, 1.188651208965138, -0.00859889951928651]"
"[-1.5489795729929234, 2.253855324673731, -1.6449043484388244, 2.1483592591216722, -0.8734151093363688, -1.2577384282524235, 0.13311997354021893, 0.8823127970579321, 1.2934835215954907, -0.316676007141356, 0.33910216886380207, -0.8413718964861483, -1.5618089070020846, -0.41493591056459583, -0.6551687327287053, -1.544273685905452, -0.701283140806873, 0.43387722366024706, -1.6355555685446213, -0.5451846559109802, 0.6549542887791001, -0.16739225087156243, -0.4108653550546982, -1.591918885512077, 1.289402151760559, -0.037366912593046045, 0.08441220175494177, -1.5444499195926618, -0.3306620398275826, -0.2770255409869205, 0.3067751491017443, -0.5376199482446016, 0.8343384836823641, -0.10632629298226946, -0.6449546822643524, -0.0336184870009409, 0.003564457188688154, 0.7345880958726768, 0.503521099583268, -0.0811888995222602]","[4.277870459277372, -0.8802183324324073, 0.24886833056785854, 0.4380316533951214, -1.0293343427274113, 0.1268465637658768, -0.3906465852247127, 0.3110903220039896, 0.22326297097347764, -0.37542391675201015, -0.3948249037718179, 0.4408095780471375, 0.23140802001323485, 0.6795104388159648, 0.45795698184486267, -0.36106376085879666, 0.7371909231270828, 0.17513635547323547, 0.521012678485367, -0.6741013407732436, -0.8876656205512892, -0.9996282833197059, -0.43185839952905747, 0.477613161372051, -0.15750757652758998, 0.8598087540585505, 0.10834517365621749, -0.2143248453427739, 0.05569589419038097, -0.3633363735653519, -0.038371640890077496, 0.41093154872540805, -0.44272752723668857, 0.3114155646347156, -0.2533457203383003, 0.02390956995595696, 0.14108938213578132, 0.3629655509244684, -0.469246922098234, -0.9998074191704387]"
"[0.1089480650946483, 0.7659774565561405, -1.50935807884173, -0.9817980626845466, 0.5151464443189672, 1.7843850467045317, 0.4068722357879868, 0.29005344156866886, -0.5654031537129898, -0.7421302726057367, 1.3162753921544847, 0.7126576584608479, -1.3117533883332613, 1.0249158371006701, 1.4559990681212602, 0.043480543752570475, -0.14064659534234947, 0.5764223362540909, -0.4245178679482007, 0.3408034930600449, 0.8007341925240448, -0.31965041828581237, 1.2963823561981962, -0.9110146254377476, 0.5845139685232885, -0.615212138251089, 0.31883007718340417, -0.28213476239699176, 0.3382322977021714, 1.0404223402510993, 0.29554976187667453, 0.3906562493560402, 0.07251184007004745, -0.06014756848078188, 0.6807501015221283, -0.4075553023360985, -0.29944876248375807, 0.0363208042651369, 0.33516192405080303, 0.41575197316091167]","[-0.4436542922306291, -0.09277851131447977, -1.496329977996256, -0.347253772074248, -0.35569691679188675, -0.7376284142040787, 0.28188061246384244, -0.8338222302360544, -1.2813277370679215, -0.1617828263753278, -0.3017076084379851, 0.6162875868112401, -0.3059073895838927, -0.36386948548129433, 0.35102305392185296, 0.6600856452536604, 0.6450518112157314, -0.6988926072694642, 1.0342757038185204, -1.3873449236911064, -0.19861297378250992, -0.9209672389514169, -0.3558847916820977, 0.2593055864363543, -0.08146842847036899, -0.5306562300572728, 0.3432835268182346, -0.49685757534663766, -0.8380550984372223, -0.15653691601501224, 0.08925428077214653, 0.13210252184567695, -0.3860568786657274, 0.08547395924993986, -0.4235692672582135, -0.7893091432227237, -0.5727888533805993, 0.24574699614800352, 0.20721966923169927, -0.30403375290804235]"
"[-0.1455232045468606, 1.3617899237652875, 0.5692152295981354, -1.2317268349438428, 0.8357776708794628, 0.009932681899367841, -1.3110139072363243, -0.862379826585711, -0.00352220500916782, -0.27975397241751715, 2.234661825999366, 0.11764117327973897, 1.337757298017946, 0.5473827401769917, -0.5043689053713838, -0.34005316240583655, -0.03908415817752409, -0.3939112937592156, -1.2730267812845193, -1.4828973102798197, -1.110719734034919, -1.6075028068985682, -0.6841942840835454, 0.19123845169250311, -0.00401817183939173, -0.6035647536910329, -0.09619008299789492, 0.7619142660080415, -0.6972011202576933, 0.33912678977342736, -1.4024746476491423, 0.09040142250063518, -0.35094975363447645, 0.61243795482976, 0.3371555010584276, -0.11512523522913912, 0.7143381032035783, 0.04299480144378542, 0.10371426779683181, 0.37392761957455894]","[1.1642677227495386, -0.5779186247960761, 0.14974945932882322, -1.2543855497337553, 2.0044630462320954, -0.26697381811968823, 0.5492209773662842, 0.21842062453049674, 0.21762924524550137, -1.1814904362952892, 0.08298578142646691, -0.10834621324173124, 0.29169243981754533, 0.5908243585337495, 0.8921469376767657, -0.8737720248553946, -0.09542331649176004, 0.9958950660656354, -0.1845708138008473, -0.19763420014903624, 0.8572068411693652, 0.4202784981646075, -0.6150148018224705, -0.32845642274197806, -0.6259391120852289, 0.5727879291878244, 1.2458422099065667, 0.08574798087962757, -0.9447593300751246, 0.1756168803547877, 0.3103721539093714, -0.18881719117445395, -0.2793004244900334, -0.4160562603455321, 0.06487517928444443, -0.17383154166044099, -0.23318322547041545, -0.1508778609807877, -0.437771943764677, 0.06463277283074938]"
"[-1.361639840709889, -0.9545948497411324, 0.8974554150073258, 1.984966277187815, 1.6995373846205766, 1.1172497241815496, 0.6480697559292318, -0.13253209476609626, 0.19225377940744318, 2.15300078016623, 0.33135258082186364, -0.7667231762535497, 0.091966035223891, 0.5380258791204684, 0.41790119074390353, 0.6790810712897419, 0.1876388056715449, -0.3526517071112958, 1.2178959260859454, 0.45172996537438814, 1.063416846575018, -0.14032078993648478, 0.5906785410782033, -0.004208568511951055, 0.04822083933334114, -0.4685903063823996, -0.9354911024039857, -0.15822863128418496, -0.19153257546346708, 0.2481660515089991, 0.05287432701284771, 0.05988688422949442, -0.695690916102848, 0.28286149763190216, -0.49267876552582673, -0.34809594539097644, 0.2109670198356734, -0.5834300691155678, -0.4600739800948833, -0.795584972469503]","[-0.4060854260468006, -1.251404099500879, -0.8326909432753765, 0.2049348049442344, 0.7676743181911996, -1.8459515095075145, 0.486823572759747, 0.15231928394797217, 0.15532982418664643, 0.08296428578568653, -1.4850754813795033, 0.32981079314361605, -0.2100900384755862, 2.029261453892309, 0.7072774845295265, -1.0759296449206597, 0.34268973392106733, 0.5397172637895205, -0.4586748404145377, 0.20477516669097537, -0.10499451985135065, 1.1079807573824365, 0.5373945504198062, 1.1220249920165828, -0.043428652491269364, -0.740922327954715, -0.1807682748831968, -1.1224276471348753, -0.016597089748291063, -0.3249758519779824, -0.6836636532411308, -0.2069688279898878, 0.12017250964373383, -0.2917486716287472, 0.21513796424102719, -0.1402442919601721, 0.14789673210885237, -0.008870661070142678, 0.8859632070282412, 0.5331139784815002]"
"[-0.030276828186495342, -2.5672144639269363, -1.153906342153952, -1.0174235840494683, -0.7448788384552492, -0.2167935097638099, -0.3376427835005999, 0.7052817614160687, 0.24376667542866717, 0.9589471712947313, -0.8531826157708902, -0.0327669114465441, 0.7134781945257509, 0.6737788506623594, -1.3440596177940247, 0.9674523149794528, 0.08062831513996846, 0.8147151231693985, -0.11078792976365771, -0.5046451829359139, -0.264470885597053, 0.847832871758573, 0.6605903814276847, -0.00395412120041178, -1.0239598115773414, -0.2271068828368092, 0.2203544207399413, -0.10206244255563113, -0.7439032099227946, 0.031090704947569374, 0.3612193982697892, 0.19092143388402255, -0.9564402571246233, 0.36357413722938764, -0.6717714545087903, -0.7330372198555223, 0.6246317717450134, 0.6056265832845344, 0.03702772604911444, -0.35119026139740755]","[-1.126741640506829, -0.3925279785148228, 0.9020857104960885, -1.0950416091404236, -0.551022271202388, -0.48014998712041645, -0.358259583598934, 1.7487812894229522, 0.479545508860427, 0.5236125636194745, -0.46591829396503465, 0.12965486391778103, -0.018744096172696907, -0.4778544988200158, -0.4495313856972564, 0.44555682519858175, 0.8052195754543434, 0.39618123193765065, 0.673391179404079, 0.3789998694980679, 0.917874442263988, -0.3389965296227522, -0.6477448903880537, -0.012916537917875138, 0.278485506375712, -0.5604752911021548, 0.29606111999946594, -0.7787471769050283, 0.6798242940499883, -1.1169607302142648, -0.5388896610070117, -0.3848073532822217, 0.5492223333836472, -0.1599832521258604, -0.1692264999015269, 0.5904381896679113, 0.42059854461223795, -0.11475053834855649, 0.37474059484755157, -0.5411528055483629]"
"[1.2183212020385423, -1.9870220122733007, -1.4001975743538366, -1.784842065686053, 0.11996493295028525, -1.1802535852439318, -1.4458222024626697, 0.5903716975780711, -1.5741682455546129, -0.496117268608618, 1.0338240045222062, -0.9295998728508591, -1.3075582614328451, 0.2886466951586689, -0.9569646564275924, 0.07273536440020449, 0.16622809195621388, 0.35258495782588384, -1.004994361956462, -0.019066071550622343, 0.7171310521200152, -0.04985801450451093, 1.1108104754336257, -0.17624616461637968, -0.0002112760354565367, -0.8124347884172818, 0.43093305330329945, -0.23515080449664252, 0.22739583087843537, -0.2876921072364159, -0.7017357263378132, -0.3293567049865479, 0.024500586390854475, -0.7551684528991846, 0.371712364153822, 0.0701302870124889, 0.4156086398429646, -0.959270157727772, -0.08349683743590769, -0.9721695883261299]","[-1.0530186839694293, -1.1132639645071505, 0.4261054126820489, -1.3325902966375036, 0.14298264280572348, -0.9155143002121736, 0.7627958532815782, 0.03518676726020213, 0.5122496173559945, 0.48557452273454393, 0.3311031056899209, -0.7224495132706951, -0.6178171982101971, -0.992089903796754, -1.3044778035158067, -0.1527478386411458, 1.1581892993883995, -0.46183784296772235, 1.392284584036011, -0.36620129024590314, -0.1571055965914393, 0.37976437120114565, 0.2604255560774419, 0.6562239032458481, 0.33843287571009883, 0.27858999497004366, -0.4832260781534684, -0.13393024478700752, -0.05971490896501393, -0.7051580894496525, -0.15941983846457708, 0.5048967082555456, -1.1468319177544513, -0.30440879108946384, 0.3670155250209384, 1.2851499772755093, -0.00021037420441948052, -0.5521270543941895, 0.3106796097451851, 0.13971563604979337]"
"[3.5278698122412497, -0.3886885789634125, -0.24917266639410895, 2.5982394310747976, -0.31111400262806993, -1.8951588643743176, 0.4461330251045088, -1.6136430816290337, 0.36123445111185903, -0.2570259694733676, -0.594731578358597, -0.6687795341209791, -0.02415898245619467, -0.45557216647097, -0.3529652357841658, 0.32071172194567815, -0.20911283135986686, 0.9199583193107591, -0.34683584431583586, -0.5003872295364438, -0.4135061063267923, -0.4796311473016243, -0.13183660770446468, 0.3632248466762789, 0.7477427488204766, 1.1575044500035123, 0.36459316850794565, 0.5233548230313314, -1.0468251381414226, 1.3344157617156944, -0.34976271614595544, 0.14332477466166793, -0.5137012571552081, 0.1475750324724072, -0.10546046504263291, -0.23614976234943347, 0.19254489648967962, -0.664385093856694, 0.41686530892809276, -0.05902972493169685]","[-2.467796213089874, -1.0521515433483133, 0.22603932406412197, 0.26358994570965477, 0.15482904255639215, 1.2872877737097626, 1.5739394160735525, 0.6735543456189825, -0.7453039535080735, 0.10292296199677335, 0.022773799454028403, -0.032835611680968775, -0.6223458510694918, -0.4264613343186302, -0.2833862341906164, 0.4610974698643454, -0.5200382004549318, 0.1473947400085729, -0.565653249532376, -0.6240267725198555, 0.16791820010457115, -0.5775019629811532, 0.10527424533301706, 0.44825712488463404, -0.14145404650708568, -0.09773188593874643, -0.5943867611316545, -0.22166130667267278, -0.5001525432493656, 0.5780542084835653, -0.6418345737360783, -0.15470422387392022, -0.15996656469648773, 0.6121625557356808, 0.24487828609331608, -0.18049215734701643, 0.43820583655911016, -0.006142403073068904, 0.12343472162914497, 0.6875133043852696]"
"[-2.229860075664872, 1.6103722564055774, -0.8403737732954395, 0.746507541556385, 0.02590923528915583, -1.8761047198819334, -1.088970109799841, -0.4870277849071263, 1.0125702577129572, -0.7093214589931585, 0.9878655905614174, -1.2230873740991206, -2.137009737636624, -1.5837757984474332, -0.6434589264452354, 0.19597956157092822, -0.7912491337637061, -0.13449410686379923, 0.3247416330702657, -0.13161100364349582, 0.2173413314685819, 1.1215506281465524, 0.34923043592590675, -1.2449561749140554, -0.14362119272610543, 0.26657844283000653, 1.3540402685962591, 1.049781655309857, 0.34427846229768916, -0.23509689847958468, 0.08879015044328213, -0.035984302034004594, 1.1540664758227532, -0.5640532174764019, 0.24332769389351477, 0.44110755949263936, -0.18248388230259308, 0.11073093516169384, 0.11019023631434513, 0.8933076735883805]","[0.9815138864619529, 1.0143756180289019, 0.53792193476042, 0.15419520465510822, 0.7240024011996619, 1.1040567994557688, -0.22289681477505882, -0.11398700222363997, 0.4005578540657197, -1.2844709802888132, 0.0011283976401483724, -2.264639304442856, 0.17983041352477933, 0.8825510496083939, 0.200881128940197, 0.6821298322376805, -0.14971763633502402, -0.13815632249389456, 0.22696576903228716, -0.47412716528450005, 0.10712572273826358, 0.1551109103604274, -0.13163170073796604, -0.7315626491698843, -0.16540870426178605, -0.3112508927622593, 0.10183274171328272, 0.13543622823685236, -1.1078741404156756, 0.8925009692682921, 0.41092442776797117, 0.38201646907441544, -0.11034908482701418, -0.32407823216114523, 0.584084210647771, -0.15239330008590807, -0.046400117293949376, 0.576115605444082, 0.17947831567774541, -0.5034977095956699]"
"[2.0000399106638773, -1.2279265165293467, -0.8401008475627851, 0.01646756158004281, -1.033951591664268, 1.8930659281773128, 0.6319818566051342, -1.119851774605104, 0.7089739014079233, 0.869962974816344, -0.3957673316090024, 0.20383932247710954, -0.6133721848123387, 1.2391047303382376, -0.2925945360759576, -0.040556914111285085, -1.3448656418135354, -0.15288180338389729, -1.0130347925928294, 0.09098604607232584, 0.4766869337972789, -0.15667158474373485, 0.6734046609631528, -0.8040012428206269, 0.034419888804585554, 0.2355533564330691, 0.40508176400710494, 0.12242567714278113, -0.06473345930400703, 0.17032071673799484, -0.7805711753753519, 0.05321864643981191, -1.4767111366666246, -0.5602405078795687, 0.24315874553645914, -0.5830525431197439, -0.1743968518872456, -1.0256266707367272, 1.8653748029380195, 0.2813785529624342]","[0.22420064092639683, -2.2094139110756106, 0.3366169159710229, 0.554876129839688, 1.1430007330085694, -0.80540272850457, -1.124128491036649, -0.26801395337989503, 0.14107531745383248, -0.7120104725473034, 0.2976056208755238, 0.49652091424374356, -0.4312182840844198, 0.7262590884757826, 0.18520501538334108, 0.6518482015692935, -0.39356417006732913, 0.08662788049183065, 0.0962715947925952, -0.2664770316918183, 0.22186543128083158, -0.6585146541706787, -0.1192693347199234, -0.9165931584357186, -0.0940134430499421, -0.3997043465754785, 0.15018151691244666, 0.7061874798329194, -0.27826674911939275, -0.15968994679595028, -0.5302841001659976, 0.12140931813768915, 0.6186850304016555, -1.0112800240438906, 0.3400931166889813, 0.8351226281654619, -0.05870738079322435, 0.3341263077638954, -0.5509922413551754, -0.22961981483681396]"
"[-2.2044610433034806, -1.2125828471191635, 0.19572070728638902, 1.0961434324551547, -1.7228176867982787, 2.145803928448615, 1.038949401438873, 0.28406867099185334, -1.5198465136917862, -0.1636176434919229, 0.18306335527957565, 0.7190351054699768, -0.06592558653336757, -0.03344477225924571, -1.1356169283526387, 0.03230291305921168, 0.11826949205606777, 0.7183550473172753, 0.5690618438793487, -0.20863023249700274, 0.06092603893483995, -0.03828622714052078, -1.2231672694043232, 0.29864477790112043, -0.5346056268893373, -0.3432929936293445, 0.6998881673009483, -0.14890718899336097, -0.5821233679355989, -0.557207368117297, 0.6888293088324339, 0.44886221569699036, 0.051862756955923614, 0.31074185532082643, -0.21142063234813596, -1.1470358630327289, -1.4762874991413466, 1.3790817822612729, 0.13682432080224974, 0.24724169094478624]","[0.779172023740159, -0.4498173231402278, 1.3524216425299365, 0.765509389983324, -0.6633584624579469, -1.0968134074446168, -0.9322001328273973, -0.4073960335799904, 0.5919288142173527, -0.016727335394457976, 0.866621169953976, -0.6968499963656758, 1.0299995558861108, -0.3235467733681387, -0.5275748869955827, 0.626417345932692, 0.2804032199134415, -0.5113867793168877, -0.830249484202902, 0.8745470929608845, 0.1478139493411342, -0.28700301801653366, -0.48163463904604364, -0.31288645301060963, -0.6112982382345755, -0.9444846588614818, 0.15005264396656573, 1.1198183901082874, -0.3771844812130224, 0.8543952628486379, 0.13780482858689164, -0.4734025672084708, 0.2873809777903012, -0.20068970440209627, 0.1772547152140727, -0.7056484284330508, 0.44669570451235285, -0.8110418345130048, -0.46467840086722967, 0.05538029083285611]"
"[0.1721432794647378, -0.23260538566799946, -1.19259189181421, -0.8899607003717017, -0.18080169285633818, 0.5760776307614293, -1.9212458159939496, 1.815015654310378, -0.17306122696649387, -0.09842511105439328, 0.9882628327399876, 0.38615160716116265, -1.3611587741438689, 0.0013969660181015636, 0.7337149867942065, -0.003391207749451732, 1.086120667215682, 0.14123929920592465, 0.5720756981011684, 0.37421025407301534, -0.539687783621785, 0.7008770468398867, -0.2577439891465036, -0.43305416242425576, 0.6400392874523733, -0.740186024302214, -0.637127660275048, 0.8419498145995504, 0.07259483645639228, 0.8148405398457431, -0.2947627081662302, 1.0545966466076695, -0.5944332199870469, 0.040606235059615366, -0.3653170185372266, 0.38063122483602796, -1.1125937045268832, 0.31026730964418137, 0.660865771175498, -1.2184324740537242]","[1.2524814513168172, -1.493019166741729, 1.2281160832060538, -0.2643001648873558, -0.38216323478063075, -0.5764061542883342, -0.9487584862533298, 0.003820933598512682, 0.3969853712887812, 0.6556800134826164, -0.19788695954963612, 0.05610956841080119, 0.08287665161405458, -0.716541197565207, -1.3385917392321478, 1.182016123964817, -0.26377734804065817, 0.9075749451211524, 1.0086308793006336, 0.15484376659677837, -0.8224183354516447, -0.042932596968718, -0.1986304469565841, 0.4457497761520932, -0.36276098734017476, 0.48420845908989757, -0.584755895897809, -0.7267445337742064, 0.043922688553935184, -0.4027629929043487, -0.010510946474136034, -0.3709221692474453, -0.00963214325285279, 0.3050538668037804, -1.001273916490653, 0.02585232185907768, 0.4663091643982159, -1.0806561783688853, -0.21047489844982634, -0.5937110147518947]"
"[0.5865212223257953, -1.7758255436411787, -0.6192673628389859, -2.2736067350477267, 0.12454639621908008, -1.6329311023601527, -1.6608533489249608, 1.08378965509057, -1.9311476441116553, -0.16546312383001285, -0.35843393604037604, 0.6968675027008426, 0.353111255393692, -0.23071860850309012, -0.2942140505985977, -0.5472319537797395, -0.25742654425030775, -0.4963566202814744, -0.40097139948643945, -0.26179983377695343, -0.22261570266131758, -1.0809128097050582, -0.48322121554471775, 0.09809098281197362, 0.6451529373218301, -0.13961681177717078, -0.8326173641541705, -1.0928311162231286, -0.026951342752148152, 1.2094314799050803, 0.08689393741833214, -0.6650330150453536, -0.12845591188777483, 0.06862623932816354, -0.49978376526918705, 0.13260060855769987, 0.46389147693726535, -0.1483138014082999, -0.2582485555731278, 0.11702470854154694]","[-0.26095502295595585, -1.2025698610378863, 1.2373981950629247, 1.0466540343138397, -0.8717700584692518, -0.7498901035108779, 0.9047536260717433, 0.8184091332826767, -0.6851335364624906, -0.33068242296549766, -0.852078372912179, 0.9462757008381518, 0.6708618926170831, 0.7662399608802767, 0.13441524514849082, -0.5366236552081788, -0.049177880795685705, -0.323938658785534, 0.17077523707151182, 0.9219588084521657, -0.22754479879663791, 0.24024562986142053, 0.5607772809168938, -0.18709084327146283, 0.1967892684456146, 0.3095251845219888, -0.10767686867556736, -0.5965058961241981, 0.47961180470368275, -0.46231767374678584, 0.19686230728512485, 0.19997454584521435, 0.23825644868985152, -0.012814475752543122, 0.44319593518381156, 0.2179552857449605, 0.7985736360948242, -0.6392736642581738, -0.6666720646017936, 0.22979724839139817]"
"[2.0933081978400736, -1.9899204704729747, 0.33115200557997826, 2.9175174451602874, -0.8749636134107173, -1.8725907890013103, -0.4433982861469064, -1.4696228408224044, 0.34258752915535234, -0.5633380922690815, 0.08696367587531632, 0.6515554249455193, -0.5902720096162916, 1.3007729051886252, 0.3112825149412476, 0.47649980852706864, -0.7277929727976666, 1.150712215916894, -0.15327674146477813, -0.6915592894690709, 0.12447894026313115, -0.12868722097307156, -0.558015472765157, 0.025192432953492147, -1.1916308923925778, -0.8312589917817306, -1.4666427671424547, -0.9084139328591538, 1.1443749559586376, -0.2749632739716721, -1.2036021092577316, -0.6803880668518612, 0.3878158381674225, 0.42628130777292117, -0.46237249858701907, -0.7734208382346434, -0.40684939144069776, -0.11648874652782784, -0.149376348325429, 0.08861361551087923]","[0.276423635560402, -1.7692887854538404, 1.8524575330596025, 0.9863120443729381, 0.2602004616345239, 1.145612015370496, 0.8335954732031489, 0.3566809796550524, -1.1088185360259746, 0.5054500638178806, 1.06015069040441, -0.8459445470942611, -0.13094278892320238, 0.4432042543190165, 0.8020505636189565, -0.45609557549275354, 0.2765629036378624, 0.23166815964411888, 0.27952513524599776, 0.5459323284027447, -0.38746717633267824, 0.4229320807296377, 0.8089905065116536, 0.30389382136964777, -0.22106462786049882, -0.2694105734971991, 0.043513847985607396, -0.32742574696001303, 0.16029218818419314, -0.2608899447789265, -0.0656699649346513, -0.306854992748453, 0.13340716746661682, 0.31990442028177585, 0.23201800916186333, -0.10151030886929154, 0.5378023189080035, -0.048502249569384766, -0.2963032109316746, 0.5974960504189327]"
"[-0.3123792049395675, -2.519121443154664, 0.7293410367511024, -2.2044399172057143, -0.08788702971174553, -0.9589163587224918, 0.2395631648659216, -0.16202977359171025, 0.06699954802423157, 0.40949442749482434, -1.0927926173797073, 0.7493626950638009, -0.6355100656907041, 0.5575010278973898, -1.2455144686653126, -0.07667006053092766, -0.6575309347766398, 0.18995585747502697, -0.5091341139407705, -0.29181838094916096, 1.032289105082335, -0.8929192498641646, -0.9771070386378893, 1.180708462311574, -0.01241023857155759, 0.6641253674177577, 0.6804685282842733, 0.15620739756755192, 0.7688113088959774, -0.011250469098105424, -1.1145271300168047, 0.2209824470529175, -0.1855937296469333, 0.13892392861887873, 0.8079250595026513, -0.7187106772916226, 0.2848136250737299, 0.8400032600753505, -0.46215185682482546, 0.4282962560315602]","[0.04843867699826776, 0.16079687894135558, 0.9436359560876152, 1.2338220747244235, -0.14342271664472567, -0.8402232804428557, -0.5674416050705218, 0.2993866011129157, 0.02927346893304614, -0.1394891914303395, 0.15796771237223098, 1.020456043502444, 0.15423610039859795, 0.2151135569278966, -0.16230145224933742, 0.5760928549139925, -1.0921118126053282, -0.06875481857430198, 0.5868652347988823, -0.0007349447982856396, 0.656126222623492, -0.8506529359395761, -0.3383931089543386, 0.44009712492355196, -0.7257100214757845, -0.236515874186649, -1.1366622395536716, -0.08749244848947095, -0.3292154008003618, -0.3133376279711214, 0.20020759555923817, 0.24777245300689604, -0.2596256999982525, 0.7792702363897215, 0.022817683582969144, 0.6108054580612248, 0.6780365004503107, 0.09844143344680964, -0.0924800893508998, 0.1556294307520444]"
"[-0.5381406018800853, -1.146096019613113, 1.6039707184819174, -1.932972736570295, -0.5290659114580168, -0.701565530916336, 1.3504862513277436, -0.03259215863761722, -0.9888787584582701, 0.22818296489544493, -0.08207806825927047, 0.8308601833278233, -0.30650740747191113, 0.004653286638799097, -0.1169281841413905, -0.9116437730548341, 0.957096803297849, -0.6014830527070724, -0.17618497452616036, -0.1387980285007492, 0.4227728892551278, -0.12314286545371933, 0.43613778712378354, 1.0999876492224387, -0.48807857025383833, -0.23539089206874989, -0.9152778107133116, -0.08754171322520035, -0.12113787601048048, -0.0076075333639679344, 0.18949004228023222, 0.6813935975695993, 0.6473449189188071, 0.08827983160378693, -0.9043575104427909, 0.1526328362480404, -0.3807096885689803, -0.12101612250515471, 0.279553780850225, 0.6220818111270767]","[0.7631409316250038, -0.6191883971922845, 2.23894335262824, -0.2526698221035107, -0.6305591394794177, 0.06059121622238462, -0.5674873746789028, -0.15871294797435873, -1.234047601537222, -0.6648561310304317, -0.2124227085406603, -0.8538157645640476, -1.3924576348552775, -0.8421757072574353, -0.18567863916002475, 0.7561731847042831, 0.2660625709128525, 0.3752654138540548, 0.9639434705407103, -0.23070830757394234, -0.23671495364657102, 0.33929021521141983, 0.3846995871018796, 0.5800146037524616, -0.8957012986166976, -0.2817883398724046, 0.009952255599200648, 0.09329785404032019, -0.33117326164139993, -0.6829815897262927, 0.3057554112156562, -0.4187806782241043, 0.10774552418302594, 0.00877180458695453, -0.054272254080263906, -0.5951223133997176, -0.11612511888267525, -0.7807819861513873, -0.4785265796601452, -0.12240767073870955]"
"[-1.7762801879960322, 0.21445010962180325, 0.8407147499962356, -1.1513933207020375, -0.9629050076566636, -0.7406092277611194, -3.082108395018321, -1.8538008515692046, 0.20452675687853475, -1.025157783322904, -0.7606127510145644, -0.12847594601792764, -1.5079876120858111, -0.3524853022782037, -0.021437651160751813, -0.18781991883204824, -1.2269444662684905, 0.7700002975397363, 0.6825488557521218, 0.3682436817852082, -1.4193434848699684, 0.532902818213841, 0.6672432911639169, 0.20494558309961822, 0.5790427252473287, 0.2072626746814034, -0.935567566971204, 0.2387495668962873, 0.5177892212694362, 0.38251675601156276, 0.5179548798869896, 0.5870655531677438, 0.7249616520929888, 0.0863988655894773, -0.4219768002227807, -0.5866641729300816, -0.5387618237649675, 0.2724965708225657, 0.3652826705954558, -0.11976677747994598]","[0.25959923084701975, 1.0543894635244282, 0.3004690587935805, 0.9012641837777986, 1.336884248816898, 1.030308285405169, 1.517049051107457, 1.7567554064364033, 1.6116434272885303, -0.5915022415427318, -0.059929148966858865, -0.3232862772179611, -0.12339013817106, -0.5275733171436572, 0.04500166420751555, 0.8551891422531586, 0.5722863996396116, -0.6825515656719444, 0.8664631781275506, -0.44745648363163537, -0.1657851340651146, 0.21930276581091135, -0.014498520573475658, 0.5071199658638338, 0.15740032828783232, 0.24584503719284015, -0.3102918577616757, -0.003853056644639209, -0.1533914689914568, 0.4700164859811335, -0.5103839023371526, 0.2809260187056194, 0.19110405288785814, 0.23829375371449785, 0.12974079567619412, -0.03604672921299737, 0.055866654332289524, -0.4431005033079701, -0.3738509230406677, 0.2514754748218944]"
