image_embedding,description_embedding
"[-0.8465344473306117, 0.33439897391243434, -0.46345217066489147, -1.3409195813735486, 1.9171534423714203, -0.11372173696653556, -0.9700806779757796, 0.14378976522736156]","[-0.16726737956732063, 1.1208985429259462, -0.6895912975557044, -1.2331438401135606, -0.10457999804898348, 0.06269228137221282, 0.9989400092159646, 0.2811523763197106]"
"[-1.5053622647584457, -0.5524836654435826, 2.49685404211753, 0.8282968243888201, 1.6754977765780568, 0.37644090549341197, -1.2979583003216775, 1.6028776896062251]","[-0.5915651287581463, 0.9379202904404179, -0.5987386771948495, 0.2582894937745026, 0.5672250416310549, -1.4253759432027668, 0.7380084302031746, -0.5744201497202779]"
"[-0.5163196832128867, -2.0053457159087165, 0.958062838916193, -0.7993923950657037, -2.037337365275827, -1.4708853941100823, 1.482578465557264, 0.8046272582265955]","[0.6418927857027924, 0.547696580277187, 1.057122378433722, 1.1673058804371188, -0.4992689178954446, -0.5622192526334007, -0.48116699903546084, 0.054734988656177624]"
"[-2.8362895689946273, -2.808507723322999, -0.41571548202545716, 0.3343141548635766, -0.7613739454912487, 0.6741586401837483, -0.7825156880622959, -0.7606961697467706]","[1.0707330674176965, -0.06056200656171452, 0.8537354862584933, 1.6165883102383682, 0.11139767255789594, -0.6791016170744544, 0.12981737697453166, -0.7903290831237348]"
"[-0.5549325730152805, -3.1287139836457287, -2.8506751906639005, 1.7233879246356893, -0.3384361041704606, 1.8384074924781253, -1.6519127218690275, -1.4689135624376504]","[-0.5930302580009866, -1.4920943888674703, 0.41790284039236925, 0.15037569672094095, 1.3155360801726106, 0.49554800366557744, 0.9991601438222837, -0.6800310120305455]"
"[2.4736697719274834, 3.47625282167268, -0.5901828856891329, 0.5840491868291853, 0.9781328247614276, 0.7047241986466303, 0.41507190182820214, 1.1728314018148656]","[-0.7783226219375251, -0.8682010370424981, -1.1376905049686927, 0.13222372867143325, -1.1941813213632444, 0.16809668632543984, -0.5100415137018055, -0.32548770126823423]"
"[1.6088640709099769, -1.6262974922242537, -1.7659003934064637, 0.4010903911522507, -0.1856062047956137, 0.9772460752081596, -1.2340996815014003, 0.12577914783551888]","[-2.0977743979994368, -0.042849239112588214, -0.12242113216654261, 0.15296535179829873, -0.548480078293072, -0.309527798113631, -1.1343616458066268, -1.2872298065783931]"
"[-2.6949478734789096, 0.017400584742829513, 1.0900013123500627, 2.412398727915062, 2.2249899982044137, -0.11587120354671811, 0.25749500862546126, 0.11312898655162389]","[3.741565836062929, -0.24425878440044485, 0.4867535189737858, 0.37886894692590695, 0.5943144782045952, 0.772295311277748, 0.7802252917637388, -0.9021323181622569]"
"[-0.3099696065847912, -0.535376897412102, -0.3993703043805286, -1.394303487329312, -0.9269458695723248, 1.3558395863287078, -0.43964402279515274, -0.5423044069151345]","[3.20636395541441, -1.3125420002746628, 0.6343380207764502, -0.22601682546921847, 1.7973032472948431, -0.3514238341863129, -0.22681647513079123, 1.3124638750747581]"
"[-0.8726943053064872, 2.072971207074006, -2.2368554261488396, -0.014804298779228108, -0.15020163566898728, -1.1538152521260465, -0.20904718078780068, 0.2008823770367402]","[1.5309646697138537, -0.748061697954938, -0.8861790837466352, -1.0710913499086006, -1.0338847808295701, 0.22456839487257296, -0.7566676493379327, -0.18669084334645822]"
"[-0.601213672226068, 1.2310451101566682, -1.1052085019761468, -2.5261327637879942, 0.5401175955376163, -0.6721906682705656, -1.9525398590774532, -1.7426311301441662]","[1.2035303836637008, 0.6028441076320805, -0.12928299805410284, -1.3279898746267955, 1.2703070115891224, 1.1796639963031221, 0.743187369128051, 1.763272435641722]"
"[-0.546705383582131, 1.0350303105480358, 0.44431421351753164, -0.7268886847461065, -2.037103468172268, 2.8803209840213118, 0.44467935969787636, -1.4850675990278581]","[1.7748256800460045, 0.6051602862543299, -0.4196693785865422, -0.46838377086901195, 0.7288334460448634, -0.8734680115136249, -0.44022991106338605, 0.712776204162216]"
"[1.4324775380954498, 1.7733115558165924, -0.3479974895370112, -0.3759589917168803, -0.37286637033520853, 0.8504568861411174, -0.9305876021295361, 1.877411042896755]","[0.22352867722468014, -1.498560221342655, 0.04958198217825622, -1.0366887053709868, -0.8254118316014454, 0.06378253127880713, -0.9092976846835792, -0.15140213272832867]"
"[-0.06213779291775119, 2.715266541408154, -2.425994092643833, -1.6280318065454633, -2.3715820109044508, -0.3845619786868694, 0.11227510634364171, 0.039917651906539835]","[1.4938441077232067, 0.2235837355784077, -0.9103979229952682, -0.3123172474804365, -1.0790286824850974, 1.76974928720453, -1.466361975104624, 0.6049408024301519]"
"[-0.24516672611338133, 1.827367870048864, -0.9984135741244973, -0.3803411728924346, -2.7023868043344055, 1.1817925566451233, 2.976986238855352, 0.47842596080052746]","[-0.18045248166245276, 0.2342468302293797, -0.4260906846445827, 1.5554273203226356, -0.5047672826295281, -0.6572014589137007, -0.3954455627785026, -0.318521888492634]"
"[0.6004814365916752, 1.0540193137340204, -2.640160305772779, -2.1884899872699584, 0.3226111610451761, 0.04605009473211705, 0.6556712108662633, -0.5732961930565258]","[-0.21723702823179292, 1.4535394955446979, 0.9308762936181421, -0.9981017704648426, 0.6084195487226558, 0.9029893732952798, 0.01845974316589975, -0.07827057821699009]"
"[4.632577917375032, -0.5715167149624187, 1.4060166835927994, 1.3269345243073358, -0.2570663641962172, -1.270577932695479, 0.8075165347810382, -0.761924067448888]","[-2.1880458384146206, -1.8231817248611104, 0.6048600680825371, 0.5290014414700962, 0.12751927300399668, 1.4115887795594857, 0.21387380066092218, -0.4185307618500465]"
"[-0.7184714409812176, -0.07986560822936807, 3.223020894245772, 0.3202963742175559, -1.4342842099220459, 3.1336133482731583, -0.7066922984425018, 0.9424413183365447]","[-1.0944186792964627, 0.8559341470605848, 0.4842523748993439, 1.484035071921971, 0.2905408666728046, -0.601908195029421, 0.2174640493107913, 0.35365849352209294]"
"[-1.4904667815205195, 2.269079394451366, -0.8991528082742372, 0.26613880734788603, 0.29508507505778764, -1.4403459969083063, -0.7959887910188173, 0.2405220126079683]","[-0.015248016501290599, 1.5970263326424248, -0.3676753543255908, 0.18635695907442884, -0.7210973829364085, 0.7507272483853071, 1.3940082922033503, 0.8862109427397123]"
"[-0.7185344885195555, 2.5237098219400957, 1.8455318262960252, -0.14920399936289042, 0.13899481587345308, 0.5467172953877902, -0.5738549360306598, 0.43025133625042894]","[1.6598958040181395, 0.2927766327530451, 0.14141904485028564, 1.259559667745001, -0.4812371203119576, -0.14187110010682136, 0.25052286746442026, 0.7323690711420376]"
"[-1.264977178004459, 0.9794853575492656, 2.9483669553035248, -0.3550110658683829, 1.7037158474106122, 0.04845411742995076, -0.07574733803484628, -0.053357353499135694]","[-1.5825879248003003, 2.297720694407636, 0.44855101548798215, -0.2229904694566432, -0.4248553453603732, -0.38969707501264395, -0.28950965935456574, -0.46501452197951804]"
"[1.5338091723114406, 2.5712208040176967, -1.9851806533427192, -1.1254179569371159, -0.8755852762797973, 1.2135919614127502, -1.498547116218989, 1.1472149898028947]","[0.5639573905099281, -0.0881375189953705, -1.8432066777466625, -0.8773763130454313, -0.7019725724403477, 1.1084198583084266, -0.5773709350438564, 0.3889709104839038]"
"[-2.866872381479865, 1.1215136530919458, -1.1838491689074613, 0.7946786727088059, -0.17865111382280272, -1.2339881050338881, 1.894035796947937, -0.009265196427226523]","[1.4497239110805844, 0.14361092230056594, 0.23516593909396674, 0.762367152158521, -0.6008422370927043, -0.07014037789372644, -0.3080479499238093, -0.7215425357654716]"
"[-1.1781986105940474, -1.1587505985403788, -1.4384701404919213, -1.6395389066344728, -0.3345209187403272, -0.3002154167797344, 1.8940246660049893, -0.7319635413566984]","[0.054623546478186916, 1.9554706037540537, 0.4785310812143703, 0.20357746509504232, 0.9144895130433224, 0.4547216494066139, -1.6628789707889278, -0.7801033199262988]"
"[3.6803702237377762, 0.7749676853156173, 1.2098656726520667, 2.9983501006997013, -0.709498025804927, -1.426587729123748, -1.1914957452992523, -1.517590552596452]","[-1.9718601795700077, -1.512102357628224, 0.25247306848275086, -0.019834429476812344, -0.43601234629996743, 0.8554365289029938, -0.39368014873745666, 0.6618518247644812]"
"[0.29800509681153703, -0.8323397412698722, 1.5008930663550106, -3.6969834733510076, -0.23088805403638205, -0.6084856137652145, 0.5551027437787056, 0.772747967203281]","[-1.4189481763119538, 1.6067671266834629, 0.3792202849041105, -0.49462491233032857, 0.545766049152151, 0.313020468956846, 0.18625893185192885, 0.0009055450671463238]"
"[-1.3890062047168676, -0.48749920230546, 1.046354353943765, -0.2912264234112785, -2.8317690543719998, 0.7249691594812483, -0.34385770286480627, -1.0654347889844782]","[-0.30442771815484043, 0.9123315913707469, -0.1929230838889948, 1.689344400745931, 1.002390791215293, 0.27723829929598853, -1.1949038164255916, 0.30575315231635397]"
"[5.622451555280537, 0.8017729457104904, 1.833957615503272, 1.391910215008705, 0.7997978664967725, -1.1753102387485772, 0.9125055661445213, 0.46491690018312537]","[-1.1872404728101273, -2.1387731099658436, -0.2602155965004304, 0.48575478016123824, 0.13323068856131862, 1.620454771040296, -1.0580483727222594, -0.2993875902098575]"
"[-1.239633205990864, -2.0760861177623378, 0.18101702591690727, -0.5533705848478022, 0.20378531488828466, -0.28830383391847775, 1.6432380472568646, -0.5025464581648078]","[-0.2441645216065067, 0.6770404284083016, 2.4578285751670723, -0.817911052253293, -0.2633499108115576, 0.05172552481655751, 0.1502172035871551, -0.6876930233437929]"
"[-1.6756630107843171, 1.323715021967588, 0.3305950941427924, -0.21450966372218133, -0.3458982895896116, -0.37598885474359744, 0.7103058703268196, -0.4125414236000256]","[1.1763886706380329, 1.0286187974912955, -0.362404779736536, -0.5146390089819777, 0.4306557243421852, 0.7180619689839423, -0.2337831330788397, 0.014383715084780896]"
"[0.7861007512704338, 2.0397392997127963, -2.891508935938972, -0.15858146684216748, 0.20313392048099677, -0.6347675400398295, -1.098496165708182, 1.0151123747255832]","[-0.06087342976375363, 0.17408531676588831, -1.5332033671249892, -0.7043199932375542, -1.2989132863552153, 0.3739694361188756, -0.34339607924579707, 0.6969377345299376]"
"[1.7808918970946395, 2.6637432603258437, -0.7453972872998769, -3.294568292226438, 0.010265897107469633, 0.3697662793765549, -0.24033916403258745, 0.7046001400586698]","[-0.5967809429197515, 1.7376236713332993, -0.6503609402613032, -0.42495657135609655, -0.5613775605007949, -0.865492711430313, -0.7664536727399924, 0.10112347713240506]"
"[-1.2647178359703397, -1.7532268754378935, -2.2036690195405844, 0.5163248147931535, 0.5467351308750226, 0.048255509461575447, -0.010940313700238982, -1.0885128986431272]","[-0.888714766989536, 0.7448483431396561, -0.4591378115030542, 0.040306895086417625, -0.0027662346315527183, -0.23677977618612472, -0.18265932188385814, -0.947232390988425]"
"[1.5952514634475283, -2.267357562514486, 0.6313897838100253, -2.8009390048963625, -0.7768741536557727, -0.33421370683836216, -0.6623804205604471, 2.057443219923418]","[-1.9917833078645928, 0.44465261518329136, 0.7061289680681208, -0.6892486639091235, -0.7098254042329076, -0.33220711446712625, -0.591379507970149, 0.8557322063472734]"
"[1.5229270181371861, -0.12904761490690178, -1.569947435730429, -0.5873052680636449, 0.5979465409919569, 1.302028240585359, 1.0802914362774396, 0.10007453173488691]","[-0.12254518868469673, -0.391969358778441, -1.9094335682893784, -2.041622633483711, -0.12085815190326847, -1.968790837414346, 1.0940603249355, 0.36728482566877724]"
"[3.508465496014303, -0.5790106773075496, 1.3856633754259187, 2.4644638870028976, 0.12615018830574676, -2.730479584802298, -0.30382894365397767, -0.7361979043056643]","[-2.376874206535205, -0.9199625085276519, 0.4372149671535396, 0.08794509339439013, 0.22129778449025433, 1.5457363060275267, 0.8138622860105217, -0.14097295174511998]"
"[2.7455411912234036, 2.7695271497227885, -1.4180364424079672, 0.33440409678673, -0.7988660573260933, 2.346989628279792, -0.585002851022937, 1.5344288532645125]","[0.37904972455532765, -1.4060805752660381, -0.8552388392506521, -0.6498163685884326, -0.6405466609798024, -0.12571541068362035, -1.4028862477006214, -0.2468492630526723]"
"[-2.516419625817857, -0.8921546704622023, 0.8356503133823662, 0.9033181577939263, -0.16664966987964347, 1.8634745198673492, -1.4431742331547872, -1.007664065045263]","[-0.6223180310871653, 0.641305123817281, 1.5728835609520488, 0.47538867779103944, 0.9415143829992589, -0.3862044118327956, 0.23881226956742765, 1.0381160587543588]"
"[2.6963076741479197, -2.9408714376240974, -0.1265075290123993, 0.1397011601142388, 0.5247114943147015, -1.3334600423231266, 1.243056141047038, -1.4501204226391233]","[-2.302879182511157, -0.4968858122149298, -0.01532943294977367, 0.5646447974523949, 0.5492886489526156, 1.2256583042112357, -0.784254108185005, -0.38162481613613475]"
"[0.8665916261848733, -0.9924422734254943, 1.1800301585562716, 0.7480497703246602, 2.7259241334768376, 0.9361026603561898, -1.3354852566831579, -0.0967729123925283]","[-0.9411484961804804, -0.7594312739452586, 0.4936330499107983, -0.49045129973754004, -0.6579376017220596, -0.6732955351620868, 0.810151949904166, 0.26793111678265624]"
"[-0.4038530203095072, -0.8798769944236045, 0.2987894879692098, -0.5878543121727084, -0.9307604897683106, -1.299608531535863, -2.6852271639583516, 0.39045621797113805]","[-1.45282200220376, 0.8222973811052527, -0.4714308162412316, 0.2676370429461348, 0.12889854779052135, 0.434313618616932, 1.962610008709316, 1.5000921014042046]"
"[-0.24379516823179728, 1.946547799617138, -0.7524914959595127, -0.13659857693694527, 0.5659297903191965, -1.5931871488989973, -1.747021335980925, 0.9794889596183514]","[0.4489986641941782, -0.22116623780470818, -1.280532467420367, -0.9581557304151112, -0.5527663731397959, -0.3322154408312237, -0.745929587695232, 0.9416096044577544]"
"[-1.5489319425293038, -0.8569371007293094, -0.4960684500112464, 0.643568198063056, -2.031526704387695, -0.2342464347835113, 1.9652889510114122, -0.38915927027660263]","[0.5107599623936966, 0.453418164577682, 0.0471135789711022, 0.2929400639674379, -0.7182935393454706, -0.5581404501995842, 0.14565647610184737, -0.5649093455364704]"
"[-0.1279046892291631, 0.5756448418781176, -1.8744258997723793, -1.520562763495669, -0.05710698653950754, -0.059480696644575906, -0.34534476581989976, -0.886422841494272]","[-0.6573614795783059, 1.4485107173481442, -1.2601560154959566, -0.8439331086789301, 0.48620641205790877, -0.8966295929570396, -1.241315022170127, 0.3113136680492145]"
"[-0.6798699590602785, -2.147337433816565, 0.5161155125604465, -0.8851446212423552, -0.4595820827592991, 1.0921796631209797, -2.143385294991005, 0.8803955473402316]","[2.3267896401827706, -1.029262790504694, 0.4001505239851082, -0.7962553238853286, 1.249867087400382, -0.10019476767324499, -0.017610710078686104, 1.9709415207250742]"
"[-0.35685617939102066, -0.9171060440201948, 2.8815513330269487, 0.973675481903384, -3.087186426045736, 1.2988794059452256, 0.23444681736401768, 1.5763037757484477]","[0.3937811391904655, 0.16832723647895684, -0.07613589179984502, 2.17241397752545, 1.0465391530591883, -0.022928543215793733, -0.504724845813329, 0.14529846844166386]"
"[-1.3924075127538256, -1.2408949328244478, -1.0707375684906335, 1.0116671308099037, -0.6382448274366239, 2.098085371844606, 0.111478160513769, -0.4550826967516304]","[-0.293019250429026, -0.9051147176343848, 0.2234539143304669, 0.8249657574553267, -0.6007428135581447, -1.0521655859514312, 0.24962289884407515, -0.5984358231968493]"
"[-3.3481378797927936, -0.4537843124524602, 0.9113534426665256, 1.6245542413679404, 1.3294158152648063, -0.4005945527140221, -0.04441080998970592, -0.35164371052749643]","[-0.016556885363357404, 1.5590465564183025, -0.31286310362482544, 0.9013179835154238, -0.1530302434719169, 0.1992516926525463, 1.094855199288752, -0.48835557973777827]"
"[-0.33630123972702614, -0.28413649953807324, 0.9288527734342473, -0.7576899380920465, 0.6332270102925375, 1.2490435237294104, 1.112694367630099, -0.8016152821793042]","[-1.659167694577182, 1.5513150793455757, 1.8550236281704755, -1.036679745866638, 0.008503391458463941, -0.39531189714037124, -0.6679565419806612, -0.10575302803511324]"
"[-2.881177144184678, 0.34484666124598445, -0.22489018686138804, 0.9922195822307265, 0.8479042375828681, -0.4225843508588666, 0.8482877335383058, -1.018778508802329]","[0.9304329876511448, 0.31087467755796583, -0.7511017650017016, 0.09017283318674972, 0.4224756234088873, -0.7905155721884981, 0.941517336964502, -1.442267323892503]"
"[-1.1454169559609833, -0.03318820259556192, -3.340989173690323, 1.1900962456033617, 1.3324193535943678, -1.0103309862378056, -0.08930308198383878, 1.0259326210170536]","[0.49529043742585055, -0.02207928412871612, -0.20718648359764477, 0.011031077357426266, -1.1615766396762035, -0.6281456782855223, 0.8469562555557616, 1.016124456875542]"
"[3.186510031527608, 2.1463056725042358, 0.7841371724891981, 1.1910871570362511, 0.38077395885664717, 0.2005776630296781, -0.3888678675066724, -0.3234334349748758]","[-1.5656106154847118, -0.11543625760186728, -1.1262208044152417, -0.11466239127195878, 1.1117935282039155, 1.254800648275434, 0.4089990625988319, -0.41967165373057536]"
"[-0.6479159099703033, 1.7758798463852623, 3.238961051094024, -1.8102213882314178, 1.5399801384310046, 0.0010087288039107257, 0.40689813238735606, -0.6162908394478557]","[-1.1402342845172033, 2.3978303649245576, -0.2432813632118655, -1.1521196092980561, 0.2614195159791028, 0.01135710096163796, -0.0326724270180983, -0.5024796258274242]"
"[-1.3213441157078272, 1.9789246934790499, 0.30386405668994765, -0.524194426967397, -0.6909756842935684, -0.6474472799698743, -2.5034366438222584, -1.550004781790547]","[1.6922698770065692, -0.3391141569549436, 0.7090985981352658, 0.9130400573986455, 0.3765284544879039, 1.1691438842992887, 0.6598509167936345, -0.17705410883202422]"
"[4.774049233226154, -1.0557876111196929, -0.1346760108774755, 1.3949193195106726, -0.9192609558395392, -1.738732281500715, 1.5122083420147248, -0.891840288623527]","[-0.7137676527998994, -1.9949129381170725, 0.8866213376125152, 0.33937552999223125, 1.0039739983919405, 0.6668547888336563, 0.9612997751061394, 0.7030155798158825]"
"[0.33689049186789294, -1.8597400805766728, 0.14558038312488625, -0.2720190595673885, -1.8509891342754292, 2.837159480641575, -0.9603229921543252, 0.6342717411538956]","[0.45031677041895257, 0.03288651500571951, 0.11261619671100248, 1.5461789132182149, 1.0773394945663402, -1.3369079550733236, -0.6285326258610551, 1.9327780448043386]"
"[-0.4644502491631207, -0.7621710104670976, 0.5831566873536563, -0.9601794950678305, -1.186447630309016, -3.2681365944864074, -1.1941854090628774, -0.43988053578085834]","[1.227276747889555, -0.778161883785887, 2.0123551300173816, -0.0016544675877349939, 0.2738745139420656, 0.467666228559374, 0.7038368025369378, 0.015399220783438198]"
"[-0.041322701049292566, -1.7428303453266514, 2.3129208624755795, -0.3204751387041147, 2.1538438190472755, 0.30857993275665624, 0.10685881166036391, -0.12334083191980934]","[0.40648750970309144, 0.2684855766160776, 2.056308457752123, -0.9940304811779527, -0.4249019664584105, -1.0762206838781891, -0.7401239370046043, -0.9319583931536722]"
"[-1.5343577013975567, 1.3070298243404619, -0.3592059310996524, 1.8084796045115388, -0.4381965807317408, -0.6341548921470825, 1.0502426893908086, 1.537190689802495]","[-0.4294140612135437, -0.19938023775791916, -0.4552361066555783, 1.0369153209879123, -1.7152320645300765, 0.2559432978349637, -0.9448946562418629, -0.3152623544493409]"
"[0.11666700230026301, -1.5940293273855597, -1.4893623456888558, -1.209211238403336, -0.21371546971773228, -1.8354751006796493, 1.0391840354743187, -1.3595864081898794]","[-1.6549647541886787, 0.5268689553782531, 0.6165035483809943, -0.002749349005289378, 0.2846749831023276, 0.207603741067368, 1.3816137422801742, -1.180129648591978]"
"[-2.580685767664575, 1.9369410467769796, 2.339396397271195, 0.6064813729216759, -1.2991764532226928, -1.1580581009818012, 0.9183581828036199, 0.27559569333659334]","[2.608028072546069, 0.5165271079733907, -0.2648843608553741, 1.3613932173199, 0.6712246514531873, -0.36905942011362336, 0.35031755795976677, -0.35394822327282405]"
"[0.6989135217258919, 2.0063286599834775, 0.7899597504168614, -1.7622574477417525, 1.6028798068113022, -0.7882248274564293, 0.42085540614319644, -0.4409788165838687]","[0.12829910108336331, 1.309533334852032, -0.04410372530551693, -1.6788986736608686, 0.35144040834596046, 1.2848730756845972, 0.007117987814700255, 0.3459968095168495]"
"[-0.781393184770528, 2.0742701484081403, -1.1534245626746518, 0.9448587336211495, -0.46912630987534454, -0.7893574872174047, 0.9998135983152442, 1.4279168581311432]","[1.526346569728506, -0.375555518242537, -1.2325648809938463, 0.5591840118829204, -1.376090069545208, -0.18025348094209767, 0.16569492578592504, 0.2360693282923446]"
"[-0.6141705108257408, -0.8598220718370491, -0.6040200085680253, -1.4007624296663042, 1.654161130258125, 0.47172273109392704, 1.6903363812053045, -1.1615417716835323]","[3.266469816524999, 0.5554623497917488, 0.6095336681358421, -0.24007318378938294, 0.9137557061147596, 0.8157946956498258, 0.4067399164865485, -0.16752435527761764]"
"[1.5036692474715212, 2.215921614524245, 0.8058316297055929, 0.6353614921360157, 1.1436329405061636, 0.42944891721579787, -1.6049762417576434, -0.1365571595218464]","[0.2954788878177976, -0.6544808591939216, -0.2725838552088244, 0.12078625358242533, 0.2846933067131827, 1.520413219793996, 0.835494874845242, -1.0448325132523686]"
"[-0.5601081488450685, -0.7830520468368855, 1.341580888838839, -1.262451050579202, 3.447135034624882, 1.2159452897556062, 1.9201057256363725, 0.9973985174078467]","[-0.33055098514676784, 1.5711820571783457, 0.9007810384739092, 0.23494838250131514, -0.1296362456681959, -0.0814208685324137, -0.8654862510092667, -1.2154505312153518]"
"[1.3124346050957605, 1.0141113128871688, -0.9858795237615332, -0.8038559542664128, -0.5166642916189583, -0.43362626812710703, -0.7230888084610542, 1.301079477875073]","[0.4070728172534152, 1.0538767295921214, -1.336606274442619, -1.0276072094743285, -0.24533846556128838, 0.8367914345995837, -0.10336918651116139, 0.6655970820071907]"
"[0.29633952768120614, -2.5477748884294122, -0.5421316043214577, -1.434468279830938, 0.4827636129038209, -1.3899947695005324, 1.2532477763097254, 0.36599262603654104]","[-0.1452387611374563, -0.26202637690172853, 1.9766644101400184, -0.15709693244611017, -0.33958124995793615, 0.236185283508628, -0.04653373330131979, -0.24911330963479097]"
"[3.2665413277573077, 1.9933694498136314, 0.08889118277161182, -1.4356983898993183, 1.6489925469683704, 1.9115373166444887, 0.024086774130386027, 1.7582355060618369]","[-0.4306079362543725, 0.11995876642511666, -1.0261162586941437, -0.6267981041194429, -0.12074765714984807, 0.7282322223882429, 0.0361808459424183, 0.2626209192277398]"
"[0.9846829436017914, 1.792990187395125, -0.5119201075241306, 0.4907589069649732, 0.9450973204533438, -0.04448826013103364, -1.4043351523122396, 2.423909002503242]","[-0.6362992774353834, 0.047859338349778235, -1.340613572025823, -0.7834422866629058, -0.49530921755106244, -0.15938237312022144, -1.145986924121531, -0.1420484442854644]"
"[-1.6932975205870073, 1.7485671431311611, 2.7533479513004724, -0.7317479937057435, -2.687110170649954, 0.1123471805706601, -1.57433096464041, -0.8525263490962813]","[0.005685177559116414, 1.1700193710636813, -0.08472103297100544, 1.8060739867314615, 1.4610286866366178, -0.7174185757759683, -0.7809690297733086, 0.811040732966092]"
"[1.5881814361504498, 2.2914794507017606, -0.11241230532095552, 0.4612144785044773, 0.9762392517204811, 1.324432149087573, -0.23025519919519746, 0.4402087169363084]","[-0.9122459510830508, 0.7058030396045616, -1.4505733578292406, -0.3717905851298956, -0.50223563076501, 0.09788846393086574, 1.4868762689166755, 0.4776332545089432]"
"[-2.5923873277683693, 0.6096787251763978, -0.3757558115246898, 1.856170201593369, -0.1988746523757341, -1.3909111588057312, 1.3577796377542006, 0.8979875259419086]","[0.23783973977106332, 0.1172133893213424, -0.5196190333189383, 0.7671678595493691, -1.8984273149301398, 0.1028337071911154, -0.1197021507881845, 0.03135164885797555]"
"[-1.439831009848427, 1.5380428704377405, 3.149322733595816, -0.6196143724920622, -1.569090725182953, -0.041560266121165895, 0.5360560811509515, -0.773543425706379]","[0.6796813618773627, 0.867109175889056, -1.221502894240304, 1.436584682124339, 0.4930824122973471, 0.43076923727803285, 0.39763328278315757, 0.4296572469246588]"
"[0.4028624694850037, 0.8808814218690121, 2.932824391616306, -3.3173975219953724, 0.5093394771627738, -0.47786275858525296, 1.2402238036868494, 0.3670353034029936]","[-0.6762595890464096, 1.8604454598275562, -0.962850949519396, 0.6614468839436523, -0.2555594027397828, 0.6753132001172969, -0.34104080600430425, 1.455796796875722]"
"[-0.14810373417793365, 0.04961661044532371, 2.8294475625690825, -1.6409839583698382, 3.0009199616055957, 0.04873536646377602, 2.8499845756328988, -0.4070264063454443]","[1.1656074455206977, 1.6034445263129113, -0.13366783862179224, -1.4380664676322734, -0.18236611867454025, 0.44278248389602065, 0.029725698646770552, 0.4509767946084586]"
"[-1.0625146028809818, -1.0088445362468401, -0.44322896659722344, -1.1793429895514385, 0.013002288606075952, -0.7114247421584197, 2.162982233261831, -0.9701897133470211]","[1.2108399090482436, 1.208862903357538, 1.533748777158445, -1.7453614799100023, -0.45790372076590535, 0.03646168477271063, -0.5249083665650031, -0.3260864404047602]"
"[1.0354776238126702, -0.7048251259394233, 1.017347604995, -3.585139824899627, 1.5378082511267652, 0.19495298771600303, 2.0645193489117615, 1.5090179052524946]","[-0.8370909165731241, 1.1595552126360757, 0.7618241480323414, -0.1230765011944673, 0.6958309080413095, 0.6052768267518969, -1.1504166760641013, -0.3966685084902181]"
"[-0.5666796649151675, -0.8158956454356073, -2.1494254767387315, 0.29297072716125827, -0.006008391032312687, -0.04840124876040309, -0.09409413153311831, 1.0727895489832262]","[-1.3277189258721651, 1.1213653123775429, -1.2020744846710316, -0.14242788742637166, -1.008318173619924, 0.16152380817699372, 0.7115670120144109, 0.3065279632865306]"
"[2.518038977562886, -0.14014438860554326, -0.09008382163250014, -1.5731085884045275, 0.20119698273160594, -0.00817487376528627, -0.9717050931582949, 2.5358371971794247]","[-0.17402897137589504, -0.9584131035484602, 0.445569369189489, -0.9698289064036816, -0.629850768462958, 1.0663907251481837, -0.8495939414416993, 0.42923335354195774]"
"[-1.8640751791091486, 0.49863906858083507, -1.0165258078705761, 1.0260213079117306, 0.6724720611475741, 1.2264637103977793, -0.41559043725414957, -2.7040349104227324]","[-0.07353189532921645, 0.46289268589740634, -0.15487454801226222, 0.2898623291837148, -0.7696479760947303, 0.6497506115779595, 1.2184868704535368, -0.19896468167551423]"
"[-1.2115180544721162, -0.8569044280325864, -0.3912112641671861, -1.6679433650057764, 0.022533799760672466, -0.22593282713882365, -0.8530445910642799, -1.4239038594748565]","[0.4485262276493052, 0.532443192059427, 1.0350456897708817, -0.6167367558912826, -0.7099396345044618, 1.2610057315895935, 0.33377636844712016, 0.48333432121136766]"
"[0.5248099312279155, -0.41979569892023577, -1.5241135465603717, -1.4151948458797188, 0.8992698855449924, 0.6177328226345291, 1.1702539225645079, 0.38569446152478126]","[-0.4693619211889725, 1.0861693040140932, 0.2782150501653949, -1.1892948667900092, -0.5074134132111496, 0.4181527100010851, -0.9639321955107565, -0.13864495153236817]"
"[0.4341696299788783, 0.34551707932469444, -0.8811937856183516, -1.4174157414470587, -1.0968593167448693, -1.614566945545101, -2.3752786538925283, 0.2529821612614877]","[-0.5433694434803323, 0.8263405187263745, 0.7290322510205123, -1.1791844592041238, 0.5210307225533695, 0.917592957255683, 0.3023582356838076, 1.1413316498385213]"
"[-1.9137827564596739, 2.4400153899703896, -0.08306546875954689, 1.2916685809653714, -0.08890772329955458, -2.034395127908211, 0.8102981369757591, 1.2176765276448196]","[-0.6742214587231674, 1.0371331806250725, -0.13980571628754276, 0.7166168457884082, -0.5049859383417622, 0.8999230378733198, 0.06952426921059711, -0.035177896300694525]"
