image_embedding,description_embedding
"[0.34417349838335215, 1.7883440377875988, 1.947327604153953, -2.8824114928084357, -0.363934015049276, -0.5199952188304537, 0.3001454686154543, 0.5221783576511934, -0.11197316226413147, 0.44824364292896707, 1.0673416055252056, 0.5958184273388029, 1.083642947662479, 0.9307938576852977, 1.383430209704165, -0.5634166729999442, -0.9965642244987305, 0.22339805587829265, 0.20956417428841564, -0.7323956521009931, -0.19104736735389458, -0.15115195847339397, -0.12999844615638226, 0.5498499809651194, 0.605453326149416, -0.012676123681787567, 1.730859008830085, -0.9722463063998891, -0.29131961440587667, 0.17064062034487695, -0.3495611447491262, 0.07419200419771048]","[-0.27998573120681325, 0.8785761557260406, -1.0138462222096147, -0.2610785188021969, 0.6411963822303689, -0.6343504811169359, -0.2956133508682587, 1.2665315393489622, -1.5266148754429678, 0.20933562329380373, 1.6165149019793281, 0.6835693318367888, -1.0387467530322074, 0.07714886174044003, 0.40085759697671275, -0.255993199522359, 0.3882507691544499, 0.0701336869535073, -0.7581826963677132, 0.26126524372887155, 0.2970637828878345, -0.5550324375329367, -0.9907510622509655, 0.12871517332491603, -0.4115593747874602, -0.6877057575088691, 0.27905994098855974, 0.5794632398942945, -0.5077788301469567, -0.6057405428231881, 1.4620252225118264, 0.15414987672322236]"
"[-2.14985738768237, 0.6003010278064005, -0.6404137581768897, 1.6816464960956867, 0.17786843139506453, 0.3919277234043681, -0.58713662602352, -0.46290226493542147, 0.011863870930720216, 1.5993065523930066, 0.08526187182619255, -1.9810177194416434, -1.7202439186679077, 0.2933719325048687, 0.39358390815243827, -1.0860095842567328, -0.20460432751972651, 0.5249114238713718, 1.5938137662742085, 1.5702603644407047, -0.12242093187320441, -1.5715991474938944, 0.20120629061028034, 0.3295190298905325, 0.4232819366706676, 0.7268780550061936, 0.4631939073708417, -0.1888619964423957, 0.5738694438078494, -0.19654401468479432, 0.8711278930496255, -1.1063336304521754]","[0.33138663643975047, -0.012960264852626123, -1.4207080706543982, 1.2623194164896165, -0.9650898590893664, -0.04448673663115955, 0.6806154651128165, -0.2554225468986523, 0.1685549914388628, -0.029928893566603044, 0.5452141955223405, -1.0829999617809698, -0.34928143498824493, 0.4591109545183637, 0.31022175958877746, 0.015407004706856861, 1.0319561644753323, 0.0762478038923443, -0.46961007955427725, 0.47619234828168505, -0.020433658124897065, 0.23020124971035727, -0.5107927763585566, -1.12658791365205, -0.30226285922132845, -1.0488332414514185, -0.0649212706460312, -0.7843697988619345, -0.1065950908279738, -0.43393371272131576, 0.794303929842129, 0.8897004337834596]"
"[-0.9155654314306864, -1.5189955832406268, 0.7578464216598848, -2.67128356051613, -1.6519647208146893, -0.7107058818338554, -1.7396406079958633, -0.14840641918158304, -1.6173566903933667, -0.20694875041475344, -0.6764404129628211, 0.16816063414732982, 0.41284415150896825, 0.17313669101762097, -0.8040005592087852, -0.023105943271238147, -0.2895693996184294, 1.393829280541773, 0.4840536028362976, -0.6876474592975722, 0.1384974796750272, -0.20963630474688408, -0.6386285433512114, -0.5768599871021792, 0.17828411566505095, 0.3478396561723841, -0.9796227338097766, -0.09771777306842891, -0.28742948294475895, -0.26824408740785577, 0.7417940076156087, 0.22322857989744266]","[0.45467722313510894, -0.09064347011490854, 1.6249930099200016, -0.817950368615051, 1.039537057837484, 1.3765831534604138, 0.863477105091269, 1.2677006973146194, 0.2813387095697742, -0.7982611271584401, -1.4995448361058723, -0.7552762718647522, -0.7474013796011336, -0.09659415919080948, -0.036131838090530694, 0.004167472697125596, 0.14565750904353605, -0.20405956589165408, 0.3897534647914498, -0.9030665336509462, 0.34419461716590893, -0.39528566431114515, -0.5271376452111785, -0.43718199260758767, 0.22213065441808927, 0.019450996597330315, 0.2670301800194858, 1.1230312255550035, -0.27567824135995456, 0.11055318411505884, -0.4435258201140079, -0.7471576690203166]"
"[-0.07775159195770819, -0.16103891697270123, -2.9194447922662023, 0.4596706347624683, 1.1570514917533403, -0.6411420912320439, 0.48279540762894135, 1.72219770434644, 0.4765484997369501, -3.163783626970218, 0.6435902750167101, 0.6721270753381857, 0.33699183074773975, 0.17029583924889705, -0.13475548014902047, -0.10120378212679744, -0.2535466356542654, 0.36219031311873134, 0.5595491825890162, 0.659609797284943, 0.34600969133332565, 0.5069863727209797, -0.7561087230793373, 1.7359374287267166, -0.47504960930956347, 0.7894132984927025, -0.39768424441477784, 0.8110805465268984, -0.2316969928423105, -0.9892273675500034, -0.11211891625446345, 0.44157346540343095]","[0.17987430251697623, 0.23283559865954598, -1.228000128503472, -0.1959499508221992, -1.9337431668690575, -0.09162336982009218, 0.4814169077521236, 1.0618835023974824, -0.599445413741973, 1.0608702354799782, -0.3385558004549039, -1.0206933325610807, 2.1322538925931966, -0.5340452856902685, 0.6227882196486142, -0.22079229842844877, -0.8385646386625881, 0.9090890108932901, -0.1793325250379457, 0.2716997492841135, 0.18317265654035733, 0.09049751034858328, 0.7341648704239324, -0.16086116778860024, 0.3208846186943802, 1.202684712578647, -0.01746834557864199, 0.9893047806044077, -0.5712412948542331, 0.5506360102996322, 0.1875674878915384, -0.40606443517624763]"
"[1.8502661374942746, 1.0846139545624842, 0.43153538321060814, -0.9025922504349214, 0.49421454021742034, -0.3496208691391024, 1.0715639530057408, -3.336150563924033, 2.274236869013184, 0.1657336684380618, -0.16585251152731054, -0.05488964653328556, -0.9118091469456218, 1.7461395475022605, 0.6162564921891007, -0.22495299380725278, -0.41310012073040336, -1.112774033015318, -0.6470554857731339, -0.8669035587955765, -0.7820004616758888, -0.290540053685924, -1.2972914641309194, 0.20683003261921312, 0.3696912049000491, -0.33734210782231355, 1.0858768978143376, 0.4321897267431511, 0.806764531248841, -0.2618913203367074, -0.010659677092296134, -0.7513593077608046]","[-0.7106379052560632, -1.0072339536192423, -0.6012025262695337, 0.5056402576799278, 0.3436430605810793, 1.2761671803396486, -0.8322209528812337, -0.16818583838667414, -0.04015787870582302, 0.4223407333728201, 0.44070972526584135, -0.1724271959672375, 0.680722956120197, 0.5665641927927598, 0.3160986571177406, 0.824715738153346, -0.46168731762844334, 0.8384463921542615, 0.0465821429178092, -0.07213457733316649, -0.7195947464762177, 1.3890538295812807, -0.07952911534440146, 1.5033088682690563, -0.1652554198416437, -0.5101539301034529, 0.7854410691564762, -0.008489794449637662, 0.6147653225084259, -0.7541257572868584, 0.4420597525836468, 0.04347560784691972]"
"[-1.7905061935795406, 0.045726874145276014, -1.037850186234503, 1.4319558667147296, 1.5816986283002643, 0.411449259699084, 0.026868085875029896, -0.48111105601052906, -1.274466623704554, 1.1994896458289297, 0.6115594196041385, -1.6462279277409684, 0.9110114407747109, 1.7126165882046698, -0.44518491386083325, 0.03997419810296155, 1.218831736456236, 0.02872277797102602, -0.9636136589525295, 0.19542862226816024, 1.0761877780020628, -0.7535801725506395, 1.4223215869944996, 0.24370614730780094, -0.03975956039092023, -0.319493094107745, -1.0277565403573337, -0.7871436424947114, -0.8116979065666919, 0.6046824295539849, -0.7194346900999798, 0.585524762325764]","[0.8894822329952137, -0.6672798790284422, -1.870231295798093, -0.9649756292655147, 0.2856358303503292, -1.3183361093774952, 0.18755604658699798, -1.2511822581048753, -1.3628913394975566, 0.6824357245407459, 0.16071278082661217, -0.38523149563298875, -0.5578046569616829, 1.6508876414442037, 0.09116919252598507, 0.7552334052570382, -0.25992913251478905, -0.6202468274183238, -0.033345663593070285, -0.8693846443508058, 0.11101122797282456, 0.09633784607875641, 0.03286318383839855, -0.7838275732455493, -0.055192199164066195, 1.096869430987176, 0.6067403906253722, 0.035397434205917656, -0.49678103312632826, -0.30714506730074354, 0.32171467481872396, 0.0806269572798866]"
"[-1.8274273518110793, 1.2091706271675537, -0.06681960389030742, 1.258562085468591, -0.5031242039143109, 0.585030564384333, 2.196723652744558, 0.5687642626519123, -0.5842411744118307, 0.7492655644620819, -0.09223649209609125, 0.045234678595136205, 0.9479471647355214, 0.8043962150016882, 0.7817753345177781, 1.1216493600575406, -0.5972506489476282, 0.25395069223520317, 0.9413898490077539, 0.7073633858764371, -1.688177630747986, -1.0650546583646894, -1.1134261793311298, 0.05279599396275201, 0.21510127035728055, -1.0149973043298355, 0.029821237703434592, 0.3170423071439728, -0.6532425969822855, 0.7094870363782609, 0.3240275391994296, -0.10641371880196797]","[1.2639590084764767, 0.0049678644533696125, -1.6541237147870538, 1.1844342757217994, -2.9784358636155965, -0.014329531113621207, 0.058054770987631496, 0.5392357534896632, -0.17043861938761817, -0.771806252655107, 0.5449839213723127, -0.7484321881170474, 0.2628007162136202, 1.2967127175600326, 0.4476425463256036, 0.11547732404332249, 0.5408903072489246, 0.30309040355152567, -0.9159861285329195, 0.7491189119290171, 0.577979693693091, 0.13528578234172584, -0.024656290891439014, -0.41421029634799345, 0.7716760116561752, -0.4943387697814333, -0.43194809831380687, 0.262872742148192, -0.321207854157929, -0.4483392618692588, -0.08323739850399153, 0.6101638743931024]"
"[-1.4404526175430645, 0.9498180913511485, 1.1772224503074282, 0.7988292895604484, -0.49447212074090957, -0.4349376332426947, -1.5174793731439156, -0.5580648264117339, 0.6548241044318615, 1.4538404547379284, -0.5413063836821527, 0.14114008209253298, -2.0128690547663566, -0.3963627234626632, -0.13574315394027306, -0.5125905498197684, -0.37000290122822665, -0.7278494389785721, 0.21427020084660375, 1.3358565421572104, -0.5450299636385919, -2.5668759824780096, -0.7676304046699369, -0.022076863923648615, -0.7491473351996893, 1.8745725375997666, -0.4687549014164407, -0.4972990271449621, 1.1759168244130127, 0.7634348611500387, -1.057367237985656, -0.766715258222132]","[1.268988910133519, 0.6072411172652256, -0.7268962031726387, 1.2936103460432828, -0.23057206408385894, 1.4761189729604358, -0.0681918391832409, -0.31935594504774256, 0.018350591204911924, 0.6541365807023101, 1.1202096573915146, -0.08123109074217777, -0.5216048416901836, 0.8152943263002392, -0.0943058605769467, 0.30812422521974325, -0.7090402034026394, -0.05083239691307795, 0.041859432070503445, -1.0034058122047704, 0.6395406785951822, 0.17407459629410343, 0.05953807915163215, -0.526373994135279, 0.5903885908809967, -0.009912823961150532, 0.3042996980386799, -0.2860188895798728, -0.34014323336146385, 0.050649919116619195, -0.16378974449459502, -0.5953014195985763]"
"[-2.5591678844500847, 2.5027000565884934, -0.3686433622141993, 0.8533133074220685, -0.9751576066361229, -0.9117381416676715, -0.08458503643714181, 0.17661310066058197, 0.4811934335927166, -0.0064641102051505046, 1.7194707001853011, 1.038709176578758, -0.12244736137326769, -0.014078743719864048, 0.05598890945504652, 1.433942238216362, -0.41190418704269494, -0.7956767551016924, -0.6090400889431274, -1.8860009529033481, -0.0989299516857801, -0.1375437242235623, -1.087820504120313, 0.6391373524780153, -0.06993811088077695, 0.10446023423652571, 0.7493960672769354, 0.6618677735524308, -0.01481523601440898, 0.9181208443333856, 0.03612972969175734, -0.10727861797331269]","[0.6847255804546553, 0.5181174580858863, -1.6069306879331429, 0.829360020415929, -1.6327444793817896, 0.4930097454463495, 0.07817862366845747, 0.43433961972179735, -1.1772221418868387, -0.3037075568115348, 0.6401460829561884, 0.1846364355511839, 0.697560285212103, 1.0571094398443261, -0.5934481852844716, 0.6460637821977353, 0.4690233890592894, -0.12555317171488717, 0.5109876312410851, -0.4184529795320348, 0.7330884725992532, -0.45869880091275206, 0.12603673849990038, -0.10468031033077553, 0.21773076739422795, -0.634510822393774, 0.33128705306979817, -0.1348973504066526, 0.2368020494172744, 0.6817428889430212, -0.5950170048995472, -0.41529456094849426]"
"[-2.127569027378559, 1.7361421425572094, 1.1419299492859027, 1.2877398603983148, -2.0445771356506373, 0.768455211722311, 1.5855362458523938, 0.3388584299332848, -0.41419927853018007, 1.3990780945802612, -0.07669590209739872, -0.45185868412344843, 0.14782150358049528, -0.843162808039953, -2.3136684106183636, -0.12493448104325555, -1.4567941940749587, 1.8026512912859198, -0.5235942377882773, 0.31009647301216847, -0.49452743606042276, 0.31882509794183717, -0.4196873829901981, 1.3503767263722195, -0.14108468000588675, 0.04845982048614171, 0.2536560256034387, -0.41107022031469503, 0.36358690337642785, -0.45778582640243864, 1.2068801320758584, -0.19852759891779498]","[1.1590543297756595, 0.10441895801689578, -0.005382063388231502, 1.973640638772272, -0.4275947788976967, 0.23282080458479745, -0.06010505896376074, -0.29896451515338845, 0.270982513497308, 0.15306895424612957, 1.423231535082911, 0.5692565561071256, -0.275368168794873, 0.2585869333740307, -0.03279467156365644, 0.046664919538406485, 0.2349171378473135, -1.0398112746867403, -0.5631347381266777, -0.9180829270002182, 1.025089138869231, 0.5599436363246245, -0.7805220667880458, -0.04364391576484063, 0.1443919571565912, -0.2753792554233958, -1.0237891966275545, 0.7579207867217335, -0.4623967821829862, 0.6390429154156458, 0.11712898569832514, 0.07989748789553994]"
"[-0.6620243883260567, 1.061728712383312, 1.09393108950903, -0.7942161836286367, 1.6315632277892753, 0.1836618005041194, -1.4899615331525933, -0.2821353756008485, 2.2305680310059155, 0.8217457213416234, 0.19266784642375767, 0.8319529027931414, 0.7974544893869606, 0.4933483585160657, 0.642662645580074, 1.1258928158728658, -0.13075388017588163, -0.3974354664253702, 0.22940759234653849, -0.4082663578801069, -0.8861564858741757, -0.959502826327782, 0.377779142661525, 0.38136016642139253, 0.04965460298014387, -0.49594493142836993, 0.019470907425171033, -0.862586038291048, 0.07981043164736351, 0.5208800728034676, -0.009897586191754716, 0.004126049833177378]","[0.05832883384364333, 1.3450041374142578, 0.33563622837552914, -1.9824503872642725, -0.23261439020220076, 0.6025960193998419, -0.50977363573323, 0.4774469919541068, -0.8574699485383307, -0.5749525868313576, -0.2743200654366887, 0.755276608207845, -0.4458018476729892, 0.6880429268640283, 0.8069669802438949, -0.4257813418849023, 0.6064414521116042, -0.07921565023040283, 0.48560874821519523, 0.014849997259391191, 0.5067399811539218, 0.5659629026277732, 1.0384018114826323, 0.6179404976255821, 0.5566689152883314, -0.020656143618750525, -0.26595834222516157, -0.20760453764375436, 0.3263890559443465, 0.470058478467533, -0.09734035296846072, 0.1190781005776593]"
"[0.07605564718748431, -0.8101777205674493, -0.6455052819155741, -2.930062475115011, 0.6827754136771267, -0.9031524673493222, 2.3000354810051316, 0.1762187983585948, 0.7098653402571603, 0.8421511771162801, -0.5985724781831249, -0.08618377462476376, 0.4691753467781207, -0.19347800761129139, -0.2766071708822446, 0.08234660769290919, -0.5118073751394938, -0.2289769423572952, -0.33906361971516463, -0.24706840238301153, 1.6146406462768876, 0.19867217859991926, -1.3353638138310047, 0.7761942942925036, -0.4301831722078095, -0.10247860780928067, -0.1230422358533475, 0.739203443721163, 0.5321959308504282, 0.06584414716671984, 0.66205505323166, -0.006755620347197884]","[0.17114309800570562, 0.697340660394822, 0.9098735428570135, -0.17375028547760898, -0.8809884366714107, 0.9149124337076733, -2.016825018056965, -0.05024562523858715, 1.2455004279613273, 1.032644748584497, 0.5107420020232404, 1.1374168389420873, 0.47539228859000304, 0.41402244154092493, -0.5684575291465243, 0.3047148815599159, 0.49391679061644816, -0.5794269446083228, -1.2780780722160314, 0.06171808370584053, -0.09655850146900041, -0.32262613401348567, 0.8156293442288272, 0.166825247904194, -0.19435392284505115, 0.2569739858019622, 0.747152587375196, 0.3115144363077614, -0.6034668689151633, -0.5969521688254841, 0.38896133689672385, 0.4835797545751758]"
"[1.2516435846558795, 2.0399881449813035, -1.7987975781961016, -1.5974004181482333, -1.696217141896284, 1.76986319671101, -0.12302559265945046, 0.06535968996742268, -0.44032967448417126, 1.8661207222759137, 0.23667210196698105, 1.0844481231650496, -0.11063764458499814, 0.02163451332109659, 0.3050473675424745, 0.8623424754149803, 0.9999868607880609, 0.18076379040592352, -0.6838613196536305, -0.07626971672028209, -0.5499442515601837, 0.7755724271171105, -0.9170412517883688, -0.709852883198636, 0.7729231552609027, -0.16619814026477664, -0.4897505819047552, -0.2458306235031239, 0.5704216620228579, -0.5990946597331436, -0.2615069036491639, -0.8184839554885127]","[0.08863469138964329, 0.7289413863211786, -0.4297095490853544, -0.5487495846839638, 0.7561504129432411, 1.2373693436844169, -0.160427132024389, 0.39158130538860825, -0.32388030403882623, 0.2144571914013077, -1.6416722876417151, -0.14917841072898747, -0.13636963957644935, -0.3704388117623706, -1.2740020250907549, 0.13460204955311283, 0.04794907055263661, 0.14879936150992387, 1.0666528981792078, -0.4116168541315305, 0.22192362681142233, -0.18738983133088055, -0.22493968349556406, -0.7065788936890869, -0.2560390721877829, -0.6203893967624623, -0.7348538655314751, 0.3126365506181614, 0.8706972051646154, 0.5113638804170323, -0.06903254236329438, 0.06390698684397414]"
"[-0.7977598326504775, -2.344255237556897, -1.0252800286213073, -0.6049697996366674, -0.12284928138784601, -1.9451426884529797, -1.3394925548521817, 0.7131248367845332, -0.1547423467070096, -0.7717022699474269, -1.58722712225324, 1.7492806950658017, -0.23878048499014337, -0.11808916671357635, -0.39633400751737774, -0.45862936445050306, 0.9389972316660123, -0.44797219981665753, -0.6135711783116398, -0.6168042210548458, 0.1558538192971997, -0.06066758707727324, 0.7558769924407938, 0.9301091539693461, 0.35012474634935686, 0.026318526935470973, 1.1305013468041627, 0.12955868871776677, -0.16730690173647708, 0.11830201207847636, 0.10576783431611031, 0.17862290313823712]","[-1.3630783939751427, 0.8235156764364568, 1.4554228416378983, -1.1457961674524915, -0.4152822004777605, -0.3213679553462272, 0.8443328741332425, 0.27657853316965986, -0.7073884852842064, 0.03740207336312576, 0.5882296196705332, -0.1653732487523397, 0.10309932185600719, -0.34229464922244107, 0.9199835364667931, -0.1630581141968408, -0.029386028274777622, -0.8343929757882192, 0.3946396983158333, 0.7807277184167053, -0.17450811645220718, -0.18064968766416692, 0.3622335542926643, -0.5646490166229586, 0.8754691375979989, -0.4175520028184049, -0.25542812847271024, -0.3438456798037732, 0.5517982286795987, 0.19689864952339953, -0.09718224919431423, -0.2875875364520409]"
"[0.26776893170737065, -1.0383134119364448, 0.9775367326280688, -0.2370187134491471, 0.11491994032942685, -0.2345497702454641, -0.6853945403551226, 2.341532742266303, 0.860060244520099, -0.8549377478535627, -1.6871793140547962, 1.0954549325925385, -1.425312011595336, -0.020535059592198833, -1.3749405033678006, -1.2466176685228192, 1.1265664222414649, 1.9953047962894919, -0.19975823204767312, 0.7746245788568887, -0.4773833960741478, 0.6084793106263847, 0.5367473838280233, 0.5969876231735242, -0.11955602779959376, 0.8146152001359017, 0.8960003735736591, 0.4899030811142451, 0.41047426190175845, 0.5913107291560632, -0.5906323001753573, 0.18167226021011082]","[-0.6793434418673154, -0.13880729916393977, 1.030731070096704, -0.7230132610495993, -1.0968932949279118, 0.8546316105340803, -0.028601342558322588, 1.1537164792372445, 0.6605752861156731, 0.12766396366723018, 0.504687250018418, 0.5029567904361221, -0.7156210338343684, -0.12677124504143605, 1.0854259236624462, -0.030760028872922975, -0.3473558765348305, -1.0060966447721755, -0.5158001610276776, -0.07344469065379453, 0.3371447801435833, -0.1822854252364618, -0.5268698074387907, -0.8376256616472534, 0.6157469703918212, 0.48844858671767266, -0.4790366544255791, 0.2996979953433828, -0.03453230495570854, -0.25471465023472073, -0.45164682883110063, 0.08500740388786439]"
"[-0.36316352254788137, -0.6382315707436397, -0.11369682173545526, 0.47186059991754953, 1.6000224073013358, 1.4320814203146663, 1.319359802808601, -0.8451384641636015, -0.8486614642991481, -0.2205219733715, -1.7409348600728154, 0.8158239453827619, 0.07524007430204388, -0.0041107579789011394, 0.1401260959999474, 1.5366988197632805, -0.13001212027542597, -0.3510805981010012, 0.14889622588929477, -0.5973202793256034, 0.102381704368141, -0.09681272198347698, -0.48261551489883786, -0.14533516387503562, 0.08853672920285025, 0.5170544003817474, -0.0969945429672645, -0.26832141130280385, 0.4363677638613273, -0.43274478780316844, 0.595225372847479, -1.5819269811445233]","[-0.7938244456846891, 0.20779025207308874, 0.9171593918910824, -0.15879262437102667, -0.27145363263043054, 0.5886993914227695, -0.008333296747067905, -1.6133728004868781, 0.9778464242655309, 0.51576610875809, 0.22651938524107923, 0.7458381343784296, -0.18122639954262598, -0.2637664679488496, 0.4525223984142049, -1.481654464468017, -0.41922460015876756, -0.07728258954470989, 0.016199019058005557, 0.2678067764540409, 0.07805387736761253, -1.0472119945275278, 0.06339523448633742, -0.8559782264591546, -0.6506065941014688, -0.3615201344516865, 0.4317773910751657, 0.6004568319226974, 0.19536352876183014, -0.40204472496691684, 0.4432569694092957, -0.1950749180295417]"
"[-0.22507642477342446, -1.4677602008037023, -0.7933445143833798, -0.30509904962366613, 0.20880170124865147, -0.16322024248357903, 0.5226996741093483, 0.6108119268866844, 0.3202433371695128, -1.4153516732376745, -0.5186598387459719, 0.647901236440736, -0.3165390665347786, 0.6693754362645209, 0.05885217333534953, -0.04392387570421626, 0.9461604678584926, -0.6396365591599111, 0.0026633014058276092, 1.1001874611146845, -1.9970089090671352, 1.7188212712456956, -0.5035940910035667, -0.9434775405920918, 0.000781242839288772, -0.22304020127870902, -0.3343920616650693, -0.35086334883914994, 0.5339065555162587, 1.0102873807779875, -0.7583004263699119, 0.16770389327646396]","[-1.2022117770077223, -0.44177778686092184, 1.0808288443722964, -0.35229509496772865, -0.6591623541342873, -0.5516839075393722, -0.6360638541307378, 0.7214557202449798, 0.9560321193190243, -0.32634877998793715, -0.3321577553820643, -0.8157907798614316, 0.9639376733149606, -1.0581153562802008, 0.09961513386783657, 1.7804294998316876, 0.006954272855213007, 1.1055912060033894, 0.23151810840505727, -0.8134387488495072, -0.301435602300514, 0.32627440507659844, -0.756560939896039, -0.4384815888819709, 0.2887038358825529, 0.7529682831472723, -0.07781912494374064, -0.32903143651811423, -0.17166367263613821, 0.7036441884698557, -0.1341622366777879, -0.1243613634315017]"
"[0.808130544786514, -0.46186519085646144, -1.1352136078921127, -1.5856918636623547, -0.4227918896990407, 1.9834618171529836, -0.7091807985249862, -0.49780196251433195, -0.07886532969830426, 0.3101096657063153, -0.43048784123004413, 0.30724875948753966, 0.9692637099428282, 0.15254401768907966, 0.2888242222094454, 0.932990899841158, -0.6256518459652644, -0.011587611996325223, -0.7751060782686566, 0.19037277562361019, -0.5331583458922269, 0.6691620434310865, -0.1351869899942542, -0.8493447859518665, 0.15342268415271806, 0.22949475528611146, 0.35957654128438804, 1.1845821131551775, 0.3159383037631197, 0.34450599476497046, 0.2173384887503, 0.37942802882777593]","[0.09585334156639182, -0.7222089072503066, -1.58197192593566, -0.07833262812728725, 0.9010017536059916, 0.003888942698451516, 0.6609784955238381, -0.26478661408701, 1.266148616327518, 1.1513664328232653, -0.7847029760398265, 0.4944903119438844, -0.9668504886727635, -0.27170259121618323, 0.47865683481531796, 0.5175006897094092, 0.28424735809776724, -0.6871183496776782, 0.3191322739826955, 0.06319471759710378, 1.2201951211230666, 0.2037813361143097, 0.4132422769322726, -0.3378058402010977, -0.1349170533564652, -1.2384795741508792, -0.5764091830738547, 0.0277225644155171, 0.42953621927603847, -0.2026065074572709, -0.558113946734778, 0.3455352183889072]"
"[0.09495718802863225, 0.0094830293403566, -0.8790194597340238, 0.10983451114287977, 1.067039865471067, 0.4078531977092045, 0.6192087016387978, -1.250902040744631, -1.8801414106584788, -0.9865519397621122, -1.1536184873452446, -0.2771960419308138, 0.09042666772958143, 0.25062898330188615, -2.229065732958574, -1.2741260932913374, -0.2158160814412654, -0.21021929636750197, 0.6898015947677579, 0.6935763816956015, -1.1939679254128013, -0.23872786969850165, -0.5439433894928181, -0.13512095948108327, -0.6672008954425991, -0.3482107157407922, -0.23521539770240954, 0.7143254108664976, -0.20049024126684367, 0.16444636582050298, -0.8054524913569658, -0.17627658936689036]","[-0.278347742396981, -0.8620368007268684, -0.17606200652938273, 0.5155817822367336, 0.31680109374292414, 1.2876897729122014, 0.5803262922077504, -1.408109955695234, 0.4395839031304391, -1.4981715270519966, 0.6537462323517309, -0.22955138093487937, 0.6745649869523241, -0.30831227997155597, -0.45984206067046324, 0.12212460078923346, -0.23657515830164816, -0.7733859741281435, 0.42882930324907526, 0.3366877307135036, -0.18128710412989044, -0.698564034471631, 0.07562314443161162, -0.18447932745649875, -0.22659770971042797, 0.36378530091706995, 0.04854969233862692, -0.5575736859846665, -0.553267780319254, -0.3814117702007763, -0.43371045170284, -0.05566359998592016]"
"[-1.9513808857948234, 3.4731814855242393, -0.7180528431091358, 1.203023485829903, -0.3226764731471803, -1.6757050524323551, -1.7770696743856291, 0.5842806150216228, 0.7265562362851946, 0.44982047080938214, 0.4525657064081378, 1.1405289659058584, -1.1866604381873522, -0.3429276457874313, 0.24240082754055464, -0.6811775576532884, -0.7011050056616244, 0.523536127425653, 0.3430036583708295, 0.5049045848131154, 1.913393211833496, 0.42271570223047117, 0.39979095963684885, -0.8100519534455045, -0.11333065388010974, -0.4094609259828237, 0.8363305162380864, -0.6578742469002639, 0.028199862380393088, -0.0259241952474407, 0.296506314661563, -0.05967823435785422]","[1.0322288539085203, -0.17093251284740113, -1.2894799918178914, -0.3271540675227822, -1.946213702703464, 1.1112007068026635, 0.32643033111575054, 0.9044059921481804, -0.6856300207129145, -0.7455041014611846, 1.3626014170000897, 0.05605219830266397, 0.03287874858839258, -0.00872482100905453, 0.2693046217705554, 0.9976261209795231, 0.6864910372847534, 0.3795435676336513, 0.7509018203132211, -0.7783860974271581, -0.5632242248874301, -0.3408518816374389, 0.2844192943749572, 0.11893737199744511, 0.3104911528684308, -0.1553895064109933, 0.5665383916130663, 0.3872613024867548, 0.37728249363902705, -0.003633982285336928, -0.1672271852540847, 0.007009925036406354]"
"[-0.16107795423483887, 1.2727513324811273, 0.3094712819358584, -0.34380426631915095, 1.9572180337233154, 0.33619171440892914, -2.229392633165602, -0.28890538481737243, -1.2976988316809839, -1.0128700326888276, 0.5590885158791927, -0.4239186921027538, 1.4473127608439305, 0.7767742302952894, -0.872691159423584, 0.3605031679054792, 0.4424254625836353, -0.26258561645843276, -0.9065053200771377, -0.520746245731658, 0.46817108749548847, -1.8123583778007728, 0.021608083110656186, -0.11006805604009677, 0.04252913701235924, 0.15173171046416636, -0.5650465106579048, 0.3293905673705284, 0.08972468580163004, -0.007821464259363498, -0.18779853771473057, 0.4490957659007296]","[-0.5879782652588411, 0.4167708648891506, -1.8789565637832208, -0.7872987688211058, 1.4293657645328335, -1.330533431076787, -0.40052152374315536, -1.8183047588489516, -0.7048683363335846, 0.14007822571872472, -0.3570981597062422, -0.46506025875351664, -0.15904366281054766, 0.07301091966869665, -0.5542125966794331, 0.2160812491899345, 0.4016478618904826, -1.4120660657027173, 0.21489821971360398, -1.1179493363030117, 0.19958282653715392, 0.4995755114616576, -0.24261492106550012, -0.0637092503726018, 0.7023081847389376, 0.5838734180159263, 0.056482758300688225, 0.652387577438026, -0.02454345665281896, 0.07683677405996533, -0.10628507597303476, 0.025301134493553673]"
