image_embedding,description_embedding
"[2.2623446844977284, 2.4971380525369153, -0.5752898725823186, -0.8161172256552828, -0.6021950262746925, 2.0789559990207076, 0.5756344548699118, 1.0847317038855007, -0.34742405191005465, 0.11569033119238989, -1.6376855936450625, -0.6655888473962916, -0.06213088482418218, -0.6333661104939626, -0.08244853094181417, 0.8957915701184355, 0.12579388929930696, -0.7036516723247959, 0.4195747394052929, -0.8727813186150667]","[0.39323248823979473, -1.313879266178729, -1.2128919573378947, -1.166868852105126, 0.19455493726105974, 0.8496202251485052, -1.5077985017100275, -0.7333669697489364, 1.1192952023390437, -1.0501862204877837, -0.05095902814599577, -0.07614492851094025, 0.7780426785893868, -0.7462946420632827, -0.30438748867144, -0.8110041891457918, 0.20789029289013702, -0.8055688816154889, 0.03529668100316943, 0.3562414397857998]"
"[-0.6300434261256452, 0.48840838632613276, 2.3047538243534103, -0.8710717738544131, -2.9229531521072794, 1.001862899196884, 1.5558185636367523, -0.6878619385108742, 0.501516288930943, -1.5750966720829893, -0.7138880601505552, -0.39218744252400306, 0.5784519144120761, -0.7430903395387042, -0.7464542173730784, -1.7190727587974777, -0.020001447456668868, 0.4813108057684397, -0.49311358799912663, 0.6057345136174229]","[0.6457789861302692, 1.3048719446586015, -0.31664133449014353, 1.6655798743881571, 0.7355467352049727, -0.27652720186242247, -0.28009414469658506, 0.3078407934403114, 0.5361736306894674, 0.46458970507307606, 1.0564506879005215, 1.000425220439979, -0.5331076825725477, -0.7681575338382098, 0.2737679127003923, 0.3853880987645683, -0.39894823972108473, 0.06616813036310758, 0.03709765647316477, 0.08952524285240535]"
"[-0.35610335103724194, -0.9016822810728821, -0.9403320340787195, 0.9898950535143467, -0.9882356365745828, 0.09971765075674556, -0.8247611989839365, 0.639105865825072, 0.8518949286976594, -1.057026383770965, -3.0645436126456733, 0.21160012077291887, -1.1131946993062625, -0.09260982172084975, -1.2635355793372856, -0.5102434997794864, 1.5684124658088354, 1.521057890380718, -0.31017627706978435, 0.2873455040330146]","[-0.5945276950537418, 0.21265795069587798, 0.6212812978293816, -0.7043939077557545, -0.473474437443634, 0.7345912631473096, -0.36674352888447237, 0.7732856183142697, 0.5163535130241532, -0.1320703390399009, 0.8498638108350084, 0.2608227595187854, -0.3249841739921052, -0.057849810157775884, 0.8066916653988132, 0.9240686085314889, 0.34234786847891835, -0.41778118513238993, -0.09730665928912706, -0.31742396172280624]"
"[-0.6361939270345526, -1.09276440837434, 0.34797899059230625, -2.1388674473690963, -1.9849560254212533, -0.8949241856517385, 0.2881517686084265, -2.4530283429637425, 0.03749666361334497, 0.15998176469124784, -0.5597372274638139, -0.7597537226965569, 0.3233106619760402, 0.508694245499582, -0.28040273694373236, -0.4140044547116654, -0.5985571615739513, -0.0740160876873526, -0.8051635111762601, 1.5064350205682704]","[-0.515131533177361, 1.0706892978808602, -0.3952048929438569, 0.7630061322583852, 1.276269467307249, 0.8538157527955089, 1.13302147170874, 0.5435442662226396, 1.321194547214894, 0.9691616721112578, -0.16633763850388694, 0.7819542723149585, -0.6699455969891221, -0.2743305912175899, 0.03413289394206903, 0.04104261640027087, -0.11715541767804202, -0.20853085583149675, -0.010788898216859908, 0.05418277577601258]"
"[0.3358858915969284, -2.650730077084113, -1.9072737735703105, -1.2067259751788924, -1.511209834106876, -1.865402425777241, -0.9115038887813587, 1.1671322705261582, -1.6865557093404355, -1.1208754627975765, 1.215084021321839, -1.2812208455089233, -0.13191352908408943, 0.30894033343589333, -1.2192639642753178, 0.2580400558350596, 0.2300223918411257, -0.26556656162784054, 1.1100456933190697, -0.18279094918403135]","[-0.6121047553754575, -0.5741378443706827, 1.5460225142995436, -0.7788820865033499, -0.658744794355407, -0.9221179311347418, 0.1945972217850198, 0.43551839530471026, -1.0620742781714652, 1.5223960544352435, 0.5822748369621082, -0.4753287744719608, -0.12589756411692027, -0.7603881834432289, -1.1907025655667787, -1.0737984286696778, -0.23176335891228195, -0.9391030741167833, 0.20234631397651226, -0.9291945659067825]"
"[-2.336984997826791, 1.9412982705653676, 2.7940173666254857, -0.9321093363457033, -0.4199963591006161, 0.512688077989453, 0.7929876594264177, -1.290611713802603, 1.5932373502490687, 1.0848760579920584, 0.12545892966619507, -0.23291782616826945, 0.4231176571201242, -1.2808826084110183, -1.9439664001693615, 1.1768765713567257, -1.6467306586969133, 0.8391928332010384, -0.17346262620913871, 1.2968085284824218]","[1.5959352198438541, 0.5813761347908284, -0.8601928701855924, 1.2689476969788633, 0.05763132222886145, 0.5645660321630409, -0.0039052684622510854, 0.7137827806994852, 1.3154164100748682, 1.1520484368837252, 1.161323962782411, 0.16117168259101008, -1.0537582789125262, -0.19066276133682913, -1.2356216157527944, -0.804057953945004, 0.14214742135223, -0.008929602726451335, -0.27630632396161614, -1.1124847251572616]"
"[2.258389322602803, -0.641401007045579, -0.7999103709475066, 0.47497440094319326, 1.2958891196993054, 0.8417628288471553, 0.5835289064767933, -0.7676850058837994, 1.6375324276040233, -0.49765524890021523, -0.838906243627058, -0.35960898497312727, 1.327868595785895, -1.1777727464291603, 0.41040276447627255, 1.3664276588329105, -0.2651019753765357, 0.8314731612771665, -0.3016947558726554, 0.5501614477037531]","[-1.3046349882696513, -0.5763084945341508, -0.019546859195666108, 0.28596135920324706, 0.02879185352380385, 0.9395868646874797, -1.19741605287977, -0.7449020471318613, 0.23089305471628904, 0.06970736118497868, -0.9406932947513134, 1.8257536878018126, -0.15454841993849344, 0.8187760443930765, -0.18796503076577437, 0.278842096083932, -0.315876837724744, 1.159114511349288, -0.4434911068291, 1.0102122200201615]"
"[0.32064696464776227, 1.1097468358471538, 2.538397027657243, -1.8102268695957116, -1.4681341466006281, -1.2185377836674882, 1.1673512458990976, -0.41779545170764554, 0.08309094224386415, -0.2344300632875812, -0.7449878913321124, -0.5743869463398988, 1.0798736016315893, 0.6496569302408066, 0.4048556472361694, 0.611746544437719, 0.9602201262770999, -1.1416294370775768, -0.5009428368501058, 1.4061417120824222]","[1.154273993871591, 0.5094567777463551, -0.853191536240761, 0.04319293229642512, 1.7943882102957365, -0.45828780638499494, -1.4622016486117635, 1.2615308569129962, -0.36444164178140204, 0.5993772805976935, -0.4684982048178974, -0.23247147764583656, -0.06702428744809281, -0.521106861533989, -0.016689633435864278, -0.34542512605281683, -0.1483628247571568, 0.49913472984331686, 0.8695633118145746, 1.240890001800457]"
"[-1.6226895809540711, 1.4295491191765706, 0.7349689983005093, 0.6302937955951265, 1.4483596148576998, 0.026244363413245802, -1.3891675326128623, 0.779245380630009, 0.6372870740430681, 0.5227045978071108, 0.9890946312756205, 0.018468037481333913, -0.06230876869484227, -0.16536013231736563, -0.7749478644495668, 0.41394124040438096, 0.4534400753554133, -0.7161292242048929, 1.0046909837327638, 0.4120273578764162]","[1.1501114437841702, -0.39997010340255007, 0.2949092536911894, 0.661286505943747, -0.9335937145434098, -0.694289935651767, 0.3519208529727473, -0.021115738371061198, -0.2831674346716816, 0.48208910325469284, -0.06841394044724237, 0.8165590103915757, 0.6417002530339739, 1.3428035248829753, -0.6966406881039809, -1.88251781023178, -0.20583404274230968, -0.12942676706601164, -0.6104104530219596, 0.5804076116681489]"
"[0.7532449329558871, -2.2851908421831064, -2.054730151490907, -1.8889993852943192, 0.21372305245804082, 0.450676959681071, 2.7999189038825225, 2.1327217028608363, 0.6884690440273963, -1.3730275028337298, 2.3059121731997396, -0.19860541557619146, -1.2441645978013196, -0.31530640184262504, -0.006165562764381971, 0.600723164851267, -0.5849724404050595, 0.9400321078590942, 1.7868299605291222, -0.28199395678718076]","[0.7819267064270281, 0.013504113953487554, 0.6657198777189515, -0.5019313429495604, -1.3594649628594917, -0.6565344305703423, -0.19515099589771326, 0.9525484227853841, -0.205300198298255, 1.558842682062789, 0.5006824925756429, 0.8580049573945041, 0.20114122505857607, -0.9399084527361795, -0.47489822775541934, -0.22050905484688862, -1.548338785423621, 0.6688965988152695, -0.5159156438028037, -0.004015833507495996]"
"[-1.7047640526882595, 1.8337088231827596, 0.33458947609324247, 0.18631092489070444, 1.6913037145798466, -0.774338907515587, -3.4046139865234513, -0.6625466472624326, -1.5681990887766026e-05, 0.25828606822517297, 1.0661649330136547, -0.7142416152016524, -1.7831265877258842, 0.10927124276657978, 0.2700058086942108, -0.017352084547710867, -0.8778105311469279, -0.22581506301788884, 0.20615590472752726, -0.7185363408378085]","[3.4969983749793756, -0.6054804441810727, 1.0506046444042265, -0.14420836485326424, 0.852262132767409, 0.9044974022110329, 1.3473317641288802, 0.3421308357854838, 0.26763126808773213, -0.28729025715115064, 0.507333678108471, -1.11450429651127, 0.2099939741280447, 0.4808888741951778, 0.24406547834348127, -0.09789819371114697, -0.002349155018901281, -0.6750095891644086, 0.3086625479269397, 0.4404321994235383]"
"[-0.1391435513754496, 1.3105496364273856, 4.090735137733274, -1.0698989550425333, -1.7517765182507299, 0.5373263069870833, 2.532718983211102, -0.5046418660021268, -0.9853911707647454, -0.9297459771547946, -0.09936245239578384, -0.03925037989657469, 0.13778161034461708, -0.07957067389871408, 0.5264354867940774, 0.04629195065770249, -0.14614614576956617, -0.6784639996987297, -1.0002920407129043, 1.4820490056449127]","[1.6885542389148922, 0.14694988224817487, -0.6025057355185369, 2.525135009610311, 1.3421857536904973, -0.7227480782354896, -0.700056854799451, 0.8980095128215169, -0.16222345648170378, 0.0355770343787691, 1.092992043821631, -0.15795138057556538, -0.37710237547741227, -0.2951336674981534, 0.6769595309202211, -0.9093515774130624, 0.8388924347792266, -0.30825467514480703, -0.19267352601937685, -0.10085946496543183]"
"[0.9252998680145454, 1.8577690251442949, -0.5234251699282774, -2.627354539632759, 0.25265148471000504, -0.7131882578990706, 0.1253865025539881, -1.1926972778132796, -0.9970930844130883, 0.04765223489484101, 0.5808001798603033, -0.8623622302636604, 0.8883787705618584, 1.1856884351882446, -0.09318857297104059, 1.7583816390258333, -0.9003444429351803, -0.1586603468028464, -0.22608836387012707, 1.8316768231598743]","[0.15100092668294626, 0.3916844779530164, -1.5928905360094137, -0.8295766142485669, -0.6551255588080105, 0.7150754458659284, -0.5973899845074433, 1.0160221827710356, -0.6624610264790053, 0.08884932476599845, -0.3426062949825853, -0.5671707752225186, 0.9191083328623181, 0.3397231544998242, 0.042367470154914, 0.6871887109715973, -0.30954730201859776, -0.24453268953394453, 0.9941181800700711, 0.6929362001475521]"
"[-3.4123348146397205, 0.8812789895292711, 1.78914210295598, 0.8398821002409143, -1.408182574329233, -0.7855949123211108, 1.4127202253340605, 0.08451969694113563, -0.7757678378154701, 0.3188124534760684, -0.6143024633388396, 1.2569283638509976, 0.8221328038299341, 0.9707109548123671, 0.22044021012113485, 1.6206703063672336, 0.01197924836507215, 0.37227668407355874, -0.7519508623538101, -0.775857595596468]","[2.0710818297014018, 1.3030624182037118, 0.11801062849674737, 0.24587175251255217, 0.8065562063422492, 0.677563630372021, 0.19012426639562877, -0.1252635162806499, 0.41122883890971756, 0.41347912981174334, -0.6862230614485775, 0.10623866392434761, 0.9257760996845135, -0.8758195180736722, -0.7898244655042895, 0.9968527061903881, -0.020262306385541547, -0.23671473086835104, -1.3205114532392057, 0.06718855313167198]"
"[-0.2583803749604307, -0.05731195140342551, 2.0345350860516875, -0.07977009989943382, -2.6166283234379093, 2.9584630101961062, 0.19500585693103042, 0.31766346812165036, 0.5499777788425149, -0.9889466912828605, 0.9608632942472086, 0.004684700286747694, 0.5272319982490599, -0.5013519727794985, 0.48352421061184164, 0.215117869602271, 0.7221151659138073, 0.4909441234976509, 0.9296741075920145, 0.8549067829586302]","[0.11081840129735888, 0.7320289122337781, 0.47649958339990156, 1.7094841182441882, 0.6427420766249403, -1.387218241650074, -0.3083617894484564, 0.6736898455891941, 0.9639719989839391, -1.2051070921207399, 0.3881054575219136, 0.5298579145669602, 0.21662544550976234, 0.08399206294320372, -0.5261103220288124, -0.115611412458444, -0.4769428556107826, 0.7334500982139283, 0.5561204942961753, 0.051357304853840526]"
"[4.4710716457216195, -0.9506463978575787, 1.1774875068751265, 2.176795682010975, 0.45712382287930853, -1.6823669079986803, 0.2363531176479581, -1.0463662245206145, -0.489373393539798, 0.5735243097327135, 0.6170706112167408, -0.363038689850892, -0.06328895155456823, -0.6543440576826121, 0.19258108302934193, 0.7443526437735161, 0.3208180377019673, 0.38813562433169435, 0.14165286931232715, -0.18774568988731516]","[-2.1524802413350237, -1.3392748412508615, 0.1585019346796586, 0.41683116938125664, 1.0283866207354753, 0.6057674597180671, -0.36808949974467264, -0.5988381874666546, -1.3512708990467968, -0.6641611709543479, -0.19582759113036705, -0.1089056987255016, -0.3591536205639494, -0.1401795773150657, 0.0077424992565851124, 0.5495509442589698, -0.17712193036827598, 0.8129724951555193, -0.2935853117170285, -0.7436288242303883]"
"[-1.5396171896210058, 0.14955652675557643, -1.7327447556910838, 2.2640755072023744, -0.3206322793567917, -0.8677422144019479, -0.616572577221617, 0.30651603751438083, 0.1342427541111306, -1.8678864179926293, 0.006358809869661286, 1.3958361857275823, -0.33917211970639893, 2.0580957147318095, -0.32359303790090116, -0.33606849941476, 1.0945898174981403, 0.568627380227901, 0.4206187934239028, 1.1646755004116274]","[2.25173789020914, -0.8685289045252264, 0.07342374505510002, -0.4844694853748633, -0.7595608219501641, -0.42705853719114745, 0.4370814154770727, -0.4205029155836672, 0.3280098286825226, 0.48128912958049513, -1.3467767161259039, 0.24411222749786055, 0.5403387222588046, -1.6961432468999773, 1.3717848265704307, -0.09324664067333066, -0.5099113316814147, 0.551015844535204, 0.16827853074313281, -1.2563877826418763]"
"[2.2848709102112563, 2.963971701811721, -0.20341182625392665, 0.8570706946290317, -0.46504395299111784, 1.486869081724606, -1.0741612841585901, -0.5961965311281376, -0.9664941469057634, 0.2106979951125472, 0.05844363708413082, 1.6818889778651245, 0.7065272497270841, 0.11878240095269663, 0.32424904604233123, -0.23823840130345714, 0.7116104709217601, -0.6764975677648131, -0.41410466697161336, -0.7746848872920041]","[-0.16269781035944234, -0.8367781590466296, -2.025916931544966, -1.1163224389641666, 0.8533582646293147, -0.4009269771974545, 0.8857027102616748, -0.5664643026626431, -0.7583299579670779, 0.4499000547938959, 0.06605163340671097, 0.8536996284095173, -0.0799235733671576, -0.01931366306242674, 0.46885207062808726, 0.8336153553365022, 0.3957014937225414, -0.6288749151742749, 0.9985204900828643, -0.4887582648988702]"
"[-1.252566531452459, 0.16048476730415018, 1.2206136296326682, 0.48566487389878077, 1.8574895657575823, 1.2295385872951738, -0.3581408104652718, -0.8227854367160858, 1.1087428228650418, -0.7972338340304718, -0.3010773373614796, 0.7068275415184744, 1.462745726246448, -2.037769654145345, -0.6242220061409994, 1.0332845165138345, -0.5543379089928635, 1.8957406989109467, 0.9437905789262087, -0.5088584009324573]","[-0.6388441212953446, 1.093016093952952, -0.09624975588325695, -1.0333652224550176, -0.12247540989659977, 0.4897826052731728, -0.020437481213429972, -0.044423544654842585, 1.2321722779449364, 0.3788850961555641, -0.21817984712979194, -0.306270227807453, -0.36071835246655815, 0.07601093661082102, -0.4805855708505158, -0.7590393622338445, -1.2893282845741973, 1.38040744633895, 0.10062957572983693, -1.0849726691676183]"
"[1.130479273030496, 0.4335787141752459, 0.2266561140154215, -3.235194961702136, 0.1232428361971062, -0.5259285330689982, -0.6063693364113888, 1.6710691516444784, -0.316945909999075, 0.28643927872674035, 0.7831190972644594, -0.17288871811629392, 1.263108947820918, 0.9836374006469882, 1.0305433484982414, -0.6496043933816679, -0.01708613468830414, 1.1911038944785532, 0.5789326521420174, -0.9546440020185563]","[-0.22418932674907366, 0.9664287134059762, -0.8613967312258402, -0.5615730596807966, 0.2843110637549324, -0.0647350144549472, 0.9282779458315398, 1.5074882866315829, -0.2586981090444257, 0.09012850389625454, -0.9157429563181922, 0.5928514463430506, 1.7699898129007487, 0.06380117668406854, -1.423839338370863, -0.19883086239201717, -0.436583042261364, 0.6400647637915112, 0.7551653660233112, 0.9547566288386522]"
"[-0.887288844494141, -1.013567767625345, 1.5943349441909132, -1.5136084693010965, -0.2908874130248888, -0.12033034366713252, -0.7418650813153497, -0.20947365612099908, -0.7124959138860583, -0.5748557985958521, -2.407946801474675, -0.7928955767787679, 1.0509595531163334, 0.1819431124450442, 0.22504883252416574, -0.5743198831421794, -0.35186625288686185, -0.49852565857763753, -0.025839928083792128, -0.22145742261485205]","[-0.5296174114556085, 1.156314423522036, -1.0901476544324793, 0.2576337315631977, 1.4274595057617134, 0.2706795699839962, 0.21785194562318247, 0.44647726854718955, -0.38781094160235313, -0.35850681235396353, 1.165618678025152, 0.4146305002244321, -1.03506393526768, -0.6485730634799698, -0.12852146925245683, 0.18991004555779586, -0.4673067012899844, 0.20247321780502833, -0.147024718925043, 1.3036337889395673]"
"[-1.2505882293625905, -0.42820393218132546, -0.3467588878622507, -1.6647209404972838, -0.1885404801586156, -0.7520305987158901, 0.15330081384626745, -1.4720515309305677, 0.45154806761119887, 1.5827544552858124, -0.7322310289363727, -0.00821135842682228, -0.3965331706926763, 2.1044084579947, -0.10113327306355133, -0.5320795622978752, 0.6376157979408833, -0.9081304807826587, 0.9792020366008535, -0.777412780586588]","[-0.16452471406284633, 1.5239925495099667, -0.057702603028823025, -1.4636416922743234, 0.04932522896691665, 0.5837025240985781, -0.19273812510521976, -1.0910320482341394, -1.731080064388495, -0.25916510259721265, 0.12732688212926893, 0.2579580620973958, -1.2153062290437935, -0.6808926424971511, 0.9220939070958227, -0.2175766505408052, -0.30016549828593964, -0.6258133744773513, -0.3734543274799854, 0.1342360059480646]"
"[-1.0145950164002322, -1.1906885249751853, -0.6094064772634958, -1.4103438108759871, -0.07513176950800173, -1.784321752392951, -2.1328413553433214, -1.1229043220322545, -1.86266552144406, 0.40240783504478284, -0.5007148045040043, -1.8415267322295965, -0.4515142369433358, 0.30127701681451907, -1.5756789403334075, 0.011592888994741814, 0.6554669140688208, -0.24760969531879143, 0.5548904511493066, 0.2374274784566542]","[1.5432994314591875, -0.6619479583557774, 0.7571458932148648, -0.23841994914364548, 0.7383599987385537, 0.6674230009753158, 1.750861540574102, 1.0598532410406374, 0.1449702624346842, -0.26873897997012314, 0.5307949520795969, -1.0386083270919533, 0.42994188271623585, -0.6768023900104546, -0.3736462072207215, -0.20439539597148693, -0.3941286036747999, 0.5775441391423581, 0.5831342706769834, 0.9916073665101456]"
"[3.1179143006615506, -1.8049923237432495, -0.8560948952834172, 1.319125563011944, -0.9476852697372161, -1.8065639251282168, 0.23642758696981406, -2.0345697111886745, -0.13548603482239957, 0.28478612989873786, -0.534466969224776, 0.03315745433030695, -0.5035142681597423, 0.024404076201627118, -0.11094532017134966, -0.38057278576687253, -0.8164064823942991, 0.951359152536559, -0.5356906596344446, -0.43790795775985875]","[-2.6384893657005817, -0.920824332501698, 0.22937842153319357, 0.47927278221728026, 0.5603861358524337, 1.074394937429718, 0.60708955684027, 0.7463586641288583, -1.0178878709508996, 0.7356536902697923, -0.48696348690031027, 0.03736574239804932, 0.5220335178882837, 0.6516929700512601, -0.35777494254396186, 0.7323776194711659, 0.285629292153004, 0.28486771179605314, -0.6072129216543922, 0.21257104052913742]"
"[-0.5247750806252562, 1.8507898824362154, -1.4690730981877473, -1.8945215394266155, -0.5652706530891409, -1.2291446747887655, -1.277569152352403, -1.493759416827422, -0.9418695079462696, 0.7082885950007957, 0.8631107003918617, 0.44448880626668985, -0.03405380222156393, -1.1893325132206751, 1.3793325603816415, 0.2725795867201978, -0.7831207583077577, 0.00585702496179532, 0.7768204703176761, 1.0747019531248863]","[1.031588403552382, 0.551231357085209, 0.7320384965669589, -0.48720885487924903, -0.2896070722858078, 1.0161552156238929, 0.6333528005546832, 0.87614234044799, 0.35984149706298235, -0.227442903957768, 0.8614956849453044, 0.34354768791388046, -0.7687751895391044, 0.29525603831541425, -0.8893757960456015, 0.7095539610988979, -1.0636988557785418, -0.49188511655296685, 0.037690989190936205, -0.8162085365323315]"
"[-1.1190311819544296, -0.7901231603532871, 0.20470815669772446, 0.008846467326759515, 1.811799160652497, 1.3079020795137075, -0.11106570059268583, -0.5312517149707218, -0.7383230874937448, -0.1162986106830222, -1.166918270537525, -0.5085773716666431, -0.437478876448532, 0.22744101158965555, -0.5736079792043576, 0.6660559364729606, 0.8674772295870333, -0.4030402423732502, 0.1148544116348595, 0.3540482316422777]","[-0.22707075542566924, 1.1423365335153461, 0.5914004012333564, -0.3497746867816831, 0.8049197428240626, -0.0014594135607758397, -0.22107775961622328, -1.2210697927656673, 0.5381234214868773, -0.3531828362863382, 0.5176231900222492, -0.046886594418279866, 1.0596125482605323, -0.4038052228004119, 0.168472426262047, 0.7875247040291599, 0.31889557013534936, 0.4741472976887256, -0.622603838847519, 0.30248317592231905]"
"[1.021853816066373, -1.8409511971336214, -0.94719727573255, 0.5752178390063075, 0.01346689705262585, 1.6861396892120937, -1.9779414424609276, -0.9582536753104727, -0.48474507954645507, 1.149015940673969, 0.3747916424816359, -0.040961461857653605, 0.20597735749941218, -0.49335929408240026, 0.6760787333499195, 0.20107884526698266, -0.5628256929612157, 0.0015605655712679419, -1.935758159276286, 0.2070785881650036]","[-0.1593806949552694, -1.8624897253492476, 0.03813840233330782, -0.5234560905616299, 1.4756739917492918, -0.5112255061655387, 1.6713253008936866, -0.0327671659506696, 0.4662666170674721, 1.2241742194947975, -0.11373947032938875, 0.6238422371747602, -1.1402504159943812, 0.7634284661245415, 0.6802588830665328, 0.9285913005160997, 1.0211191085749678, -0.7762638269612792, 0.45664416444161704, 0.01146906929377773]"
"[-2.2752607564437093, -0.09965941728230492, 0.6784220863189752, 0.14456545762648756, 0.5832120776579048, 1.1431569954438672, -0.14904755852777316, -1.5577718747903126, -0.978014298486815, 1.5103712576697417, 0.8215673423898234, -1.8578982384694118, 0.03511576712842445, 0.9433526402393139, -0.5760755402655087, 0.2849351764909776, 1.0864195277704887, 0.37697311370967834, -0.08693244282542979, -0.018145777721215017]","[0.9102274105709449, -0.38023084355431674, -0.8841483307669685, -0.73116244483122, 1.1911109925724346, -1.5811544039749923, 1.834101681950599, -1.022695473008079, 0.5973894864423508, 0.36388924853030763, 0.15252298424095065, 0.22449186084739978, 0.9305337413584955, -0.15747245353988668, -0.790305965274711, 0.7364084877122239, 0.5204753157204273, 0.7294197128993765, -0.08157753120161042, 0.8549361409394569]"
"[-1.3927638447037518, 1.8284939266730647, -1.132014398511599, 0.9653555552838063, -1.3036957702715206, 0.8219268052151428, 1.9722716913810494, 0.8260260089097828, -0.11805259889219236, 1.0709333393589326, 1.3668912424296442, 0.40119288758526, -0.7619907389293145, -0.6554435843689171, -0.44615107070864984, 1.5884569129408188, 0.8594219885568095, 0.7336684800064053, -2.0444045378906437, -0.590079137900624]","[0.021879687807358553, -0.07245514934556109, -1.3439665881444878, 0.2980417263277173, -1.948308917033216, 0.86462269372434, -1.0128404974233916, 0.18589361417791464, -0.497567849504051, -0.06116994472150943, 0.5337122021936772, 0.7088803983049541, -0.5871753865010501, -0.15120896617170176, -0.561366612087055, 1.234873161392925, 0.6604111716448254, -0.4423557164935852, -0.31119306375276773, 0.8007415494754903]"
"[4.04220201687437, 2.620260320949808, 0.3944885935639699, 0.07030268850947237, 1.9383530495238313, -0.5489093609476858, 0.5247405344406759, 0.2430751368112687, -0.7922975988614271, 0.14755114291909247, -0.799670497134283, -0.8512880829013834, 0.9018641974350445, 0.2680828783056142, 0.14806042460080604, -0.3510107710254027, -1.1015664881013911, 0.07279087545606983, 0.3539143582067532, -0.49157010887008107]","[-0.9173440564325037, -0.6277163690881459, -1.6939023387507075, -0.4103883307518938, 0.9181906302100227, 1.046787569413637, -0.3963214554472561, 0.2385930558765215, -0.1525418517931308, 0.26016399429208764, 0.35323179294371965, -0.31035949811804436, 1.2700559004380687, 0.28826976417679984, 0.3426359536733829, 0.289782956310886, 0.018605078975425002, -0.01823538643503483, 0.4691891144226922, -0.08672364938379544]"
"[3.002777675694089, 2.6827066994110185, 0.8015411015344817, 0.181473077128425, 1.626063647400137, 0.3954687333764837, -0.20605318367252434, 1.6810125777277996, -0.9686671022487314, -0.6209691814754906, -1.2155829902740107, -1.0403811149283757, 0.13226833202772595, -0.19255367621956854, -1.201752433816762, -0.18836226759774652, -1.3895834923574213, -0.10370668503215795, 1.0756365479491627, -0.9494914756481567]","[-0.5435839276324581, -1.1767813535881135, -0.760801850927325, -0.35015716808203773, 0.24805123899525044, 0.2190704243293264, 0.9248224510630836, 0.38311884286218045, 0.9258967811226798, -2.2406550203076407, 0.5456555696889366, 0.3116447378078144, 1.241035496317845, -0.8087716634822527, -0.6200514503108214, -0.8764987584191731, 0.11219393022108907, -0.07961875802641868, -0.649684637959212, 0.17643243430570776]"
"[3.685039033873409, -0.190323512200191, 1.5306459528393026, 2.714086969170948, 0.7986816611522466, -1.9918197139217286, -0.5582966633346526, -0.7630494725451762, -0.8573868844597812, 0.5876054642843612, 0.2292248860793957, -0.9602744840365482, -0.2169616497866153, -1.3919411012022722, 0.6415170885675621, 1.0634322893486023, 0.2964983943420057, -0.2310863384541988, 0.362619122643633, -0.07431992239534807]","[-1.2087080906907404, -1.7342201659271392, -1.082101668609366, 0.24302414609548295, 1.2987951028335356, 1.1800307054311903, -0.7348390882819732, -0.3110740079154443, -1.1797895278720785, -0.24839461768071697, -0.19528206991357366, 0.2784989870485623, -0.49646414046757387, -0.13988208456686782, -0.09287252362977057, 0.652181790305566, -0.6895482177227965, 1.5723722896545198, -1.2625718910166914, -0.4715050869194443]"
"[0.6316566662109918, 0.8496928482405068, -1.4694326462407736, -2.8048584118070545, -0.032384093785821084, -0.7118740538023577, 0.02742790613999207, -0.2618875804781558, 0.04760509461110099, 0.9466523223627139, 1.126524892328167, -0.16647083943815147, 1.267958825174185, 0.5037817027586314, 0.4809899694189434, -0.16409455096093656, -0.20378973322616245, 0.34199818717360014, 1.0050608069643805, -0.5806930678077654]","[1.0466505384395934, 0.04867640473106205, 0.04723427279692972, -1.2190195184701653, 0.15858418329533552, 0.26669004979867866, 0.5809737021157424, 1.9220784983702146, -0.4544549352118935, 0.6222650043730307, -0.6635236117180086, -0.4031082573713726, 1.4887276294840253, 0.6966708409909017, -0.8486556597079034, 0.1504519210097753, -0.5834742687540696, -0.3723835817848905, 0.5402249907118161, 0.5105008660441095]"
"[0.7651397258986373, 1.846028321301396, -0.8711280565836369, -3.0261642398556305, -0.35147090271017467, -2.040547442494274, 0.402510542658241, 0.4361288533112234, -0.9896864671323092, 0.29042892361390693, -0.4612851578022193, 0.3108353805383198, 0.9122426515991815, 0.0546677213902333, 0.06550952072687508, -0.07364593693337329, -0.8114863006837741, 1.2618397450953232, -0.6460460794337372, 0.49285565404389065]","[1.8777050463256633, 0.8503135126133373, -0.5847954588128745, 0.6325809249520881, 0.5076718468437436, 2.1267937319582653, 0.20270790206472136, -0.6182861708928729, -0.11728994178847689, 0.5487416487151144, -0.3960891197258699, 0.4105026749925736, -1.18844730512244, 0.5738989766614259, 0.41723357628485985, -0.4761272089871843, -1.2500797031861948, -0.6400043160239539, 0.040907642430002174, -0.26626864317813315]"
