image_path,caption,image_entropy_total,image_entropy_r,image_entropy_g,image_entropy_b,text_entropy
512\image_399.jpg,English: Joan Fuster. Nosaltres els valencians. 1962-2012 exhibition in Barcelona,6.986356027482834,6.956837600057625,6.972624826053956,7.029605656336918,4.332634725584723
512\image_400.jpg,English: Coat of arms of Štíhlice Čeština: Znak obce Štíhlice,4.267576844813431,3.9491643745184226,4.507139297276404,4.346426862645467,4.174040362217451
512\image_401.jpg,"English: Photo taken in Amsterdam, The Netherlands.",7.734517981646863,7.857281725823568,7.768518431331901,7.577753787785117,3.966666156487359
512\image_402.jpg,"English: The French submarine Charles Brun, launched 1910. Description from Francis Dousset: Les Navires du Guerre Francais, page 219.",5.897825451161997,5.897825451161997,5.897825451161997,5.897825451161997,4.332753779451741
512\image_403.jpg,Français&#160;: La tribune Foucauld du Stade Françis Le Blé à Brest un soir de match,6.964571404146589,7.102823537328965,7.037741080478403,6.753149594632399,4.310141348192048
512\image_404.jpg,"Moscow, Fourth Krutitsky Lane",7.341552573347651,7.370364575289505,7.316415327300776,7.337877817452671,4.090234012145145
512\image_405.jpg,"Nederlands: Fragment uit een manuscript van de Lekenspiegel van Jan van Boendale. Vervaardigd in de Nederlanden, 1e helft 15e eeuw.",6.580662174043344,6.599431659816812,6.616408333334443,6.5261465289787814,4.0524455696169515
512\image_406.jpg,Español: Estación de Móstoles-El Soto (Cercanías Madrid),7.2267960083053,7.213074723026865,7.297833995914437,7.169479305974596,4.108095716770613
512\image_407.jpg,"""Norsk bokmål: Fra Byantikvarens lysbildesamling. Sukkerraffineriet fra 1754 på Leütenhaven er Norges eldste bevarte fabrikkbygning og stedet hvor E. C. Dahls bryggeri startet opp i 1856. The sugar refinery from 1754 located at Leütenhaven in Trondheim is Norway's oldest preserved factory building, as well as the place where E. C. Dahls breweries started their production in 1856. Huset ble bygget i 1754 av Trondhjems Sukkerraffinaderi. Stiftamtmannen i Trondhjem, von Rantzow, sendte etter pålegg følgende beskrivelse av anlegget til Kommersekollegiet i København: """"Angaaende Sukkerraffinaderi-huset og de til Sukkerraffinaderiet hørende redskaper. Dette hus befandtes 112 Fod langt, 56 Fod bredt og 60 Fod høit. Den underste Etage af Grundmur, 8 1/2 Alen høi samt 2 Alen tyk, og de øverste Etager af Tømmer, med et stort italiensk Tag paa af Bor dog tækket med blaa glasserede Sten, alle fast spigrede og tildels i Kalk nedlagt. Paa Taget er i de udbyggede Gavler 12 Vinduer, i Træbygningen 43 og i Murbygningen 14 Vinduer. I Huset paa den høire Side af Indgangen fra Gaden og Nord, er 4 Etager og paa den venstre Side 5 Etager. I underste Etage paa den høire Side er 3 Værelser mod Syd, opmurede i en Linie, de 2 for Sukker og Sukkerkandis at tørre med 2 tilstøbte Jernkakkelovne i, og det 3die til at fylde det kogte Sukker i Formene.""""""",7.193907229187673,7.335377168391169,7.1997865852238165,7.0465579339480335,4.406773145546628
512\image_408.jpg,"Heinz Field in Pittsburgh, Pennsylvania.",7.536056465000274,7.855551569377905,7.625697466255015,7.126920359367901,4.122573883611435
512\image_409.jpg,"English: Somali diplomat Mahboub Maalim, the Executive Secretary of the Intergovernmental Authority on Development (IGAD).",6.905580313041638,7.152999006598488,6.888173589260637,6.675568343265788,4.291234905577515
512\image_410.jpg,Čeština: Zapojení sběrnice DMX512,0.292256866366522,0.292256866366522,0.292256866366522,0.292256866366522,4.490919497949655
512\image_411.jpg,"For documentary purposes the German Federal Archive often retained the original image captions, which may be erroneous, biased, obsolete or politically extreme. Von Kardorff, Vizepräsident des deutschen Reichstages! Reichstagsabgeordneter von Kardorff wurde mit grosser Mehrheit zum Vizepräsidenten des Reichstages gewählt. Die Wahl war nach dem Rücktritt des Nationalsozialisten Stöhr notwendig geworden.",7.413035674085638,7.413035674085638,7.413035674085638,7.413035674085638,4.322041584702798
512\image_412.jpg,"Čeština: Památný strom - Vysoký smrk v Nancy - Nancy, zaniklá osada obce Stříbrná, okres Sokolov",7.621601665318296,7.6013951816882255,7.614836388564896,7.648573425701765,4.355324028529991
512\image_413.jpg,"English: Limb structure of Friendship Oak, Long Beach, Harrison County, Mississippi, USA",7.796909308642362,7.75797224048362,7.775369333810927,7.857386351632538,4.221239922467569
512\image_414.jpg,English: SADF era Pongola Commando emblem,6.4592240651448565,6.625527858734131,6.384121417999268,6.368022918701172,3.9156150417214075
512\image_415.jpg,"Français&#160;: Centre hospitalier Paul-Gilbert dans le quartier Charny de la ville de Lévis, au Québec.",7.475864169024472,7.382096153088695,7.392033621977364,7.653462732007357,4.470975114450763
512\image_416.jpg,English: Funeral of repatriates on shipboard 日本語: 引揚船上での葬送,6.878460207544737,6.8612951295734135,6.88269849313553,6.891386999925268,4.570549366454174
512\image_417.jpg,Map commune FR insee code 39564.png,1.616599798475533,1.9238286502499946,1.264282871136986,1.6616878740396184,4.125871146123143
512\image_418.jpg,English: The summit of Black Mesa,7.404189550812763,7.43513014041552,7.281698156384686,7.495740355638084,3.9572940290273255
512\image_419.jpg,English: Tubas/Basses in a British brass band,7.283120371314486,7.5286591617347,7.306261387167254,7.014440565041506,3.636654352877141
512\image_420.jpg,"English: The bronze torso statue of Boddhisattva Padmapani (Avalokiteshvara). 9th century CE Srivijayan art, Chaiya, Surat Thani, Southern Thailand. The statue demonstrate the Central Java art (Sailendra art) influence. In 1905 Prince Damrong Rajanubhab removed the statue from Wat Wiang, Chaiya, Surat Thani to Bangkok National Museum, Thailand.Bahasa Indonesia: Patung torso perunggu Boddhisattwa Padmapani (Awalokiteshwara). Seni Sriwijaya, kurun abad ke-9 M, Chaiya, Surat Thani, Thailand Selatan. Patung menunjukkan pengaruh seni Jawa Tengah (seni Sailendra). Pada tahun 1905 Pangeran Damrong Rajanubhab memindahkan patung ini dari Wat Wiang, Chaiya, Surat Thani, ke Museum Nasional Bangkok, Thailand.",7.092912291630772,7.034955546255436,7.114880538659588,7.128900789977293,4.350970461187139
512\image_421.jpg,"Português: EN9 em Pero Pinheiro, onde adquire um perfil de autoestrada, já em antecipação da futura Via de Cintura da Área Metropolitana de Lisboa.",7.087597781849813,7.697078212406516,7.020005894563788,6.545709238579135,4.206094801670495
512\image_422.jpg,Polski: List Tuszratty do Amenhotepa III w języku huryckim – autografia. Deutsch: Tušratta an Amenophis III (hurritische Sprache) – Autographie.,6.35368599622868,6.659002460923605,6.454838064243706,5.947217463518728,4.36033616529685
512\image_423.jpg,English: bull bar on b double semi trailer at Yass truck stop on the Hume Valley,7.677521959517766,7.7021621949267285,7.695557420958023,7.634846262668546,4.034429197728174
512\image_424.jpg,Ελληνικά: Αποψη της πόλης από το ρολόι,7.780805228780191,7.768769522611743,7.7591222216160025,7.814523942112829,3.8328107368431286
512\image_425.jpg,"Nederlands: Brug 802 (in Amsterdam), leuning met brugwelving",7.717163952378858,7.720256309261832,7.680819776868288,7.750415771006453,4.220217937674553
512\image_426.jpg,"English: Women's 3000m, 2014 Winter Olympics, Annouk van der Weijden",6.0994405613964675,5.949539943359337,6.157219514962553,6.191562225867516,4.48878439300968
512\image_427.jpg,Château Pichon-Longueville-Baron - Pauillac - Bordeaux,7.016963234942872,7.03101884014687,7.013091442523395,7.006779422158353,4.105006318278268
512\image_428.jpg,Pareledone charcoti,4.035629162378541,4.035629162378541,4.035629162378541,4.035629162378541,3.5766176449086653
512\image_429.jpg,English: Photograph of George Marsh in 1905,6.562041946285468,6.877863595929265,6.603499807733623,6.204762435193519,4.05371708008224
512\image_430.jpg,"The National Museum of the American Indian in Washington, D.C..",7.533429885764302,7.656828868010518,7.666531287823363,7.2769295014590245,3.9682573039715248
512\image_431.jpg,"Slovenčina: Titulný list slovenského vychovávateľského časopisu pre rodičov a učiteľov, ktorý vychádzal na Slovensku v 19. storoči.",6.642774420619415,6.642774420619416,6.642774420619416,6.642774420619416,4.426583401276899
512\image_432.jpg,"English: Boeing B-17s at Tontourta, New Caledonia, August 1942. Boeing B-17E 41-2426 of 11th Bomb Group, 43d Bomb Squadron identifiable",7.293443175011251,7.232929229817487,7.323837606119297,7.323562689096969,4.529280963387794
512\image_433.jpg,Aquarium mumbai,7.4802989405949765,7.588261448385596,7.432810674659158,7.419824698740175,2.8225797618424915
512\image_434.jpg,"English: 2000 Holden Astra (TS) CD Olympic Edition 5-door hatchback. Photographed in Ivanhoe, Victoria, Australia. Vehicle registration enquiry resultsJurisdictionVictoriaRegistrationQIS926Chassis codeW0L0TGF48Y5269880Engine codeX18XE120N82431Compliance date2000-08Year of manufacture2000",7.480431326623361,7.497893613689774,7.471812931660235,7.471587434520072,4.731292882489107
512\image_435.jpg,Deutsch: Nutria (Myocastor coypus) mitten in der Stadt Cottbus,7.440918265479051,7.570551025928775,7.429657686963215,7.322546083545165,4.007933560380449
512\image_436.jpg,Español: Antiguo puente artesano de Los Manantiales.,7.107414160336062,7.094212127990132,7.1430656499869585,7.084964703031095,3.8343712096861418
512\image_437.jpg,"""English: Ofer Gavish picture taken while guiding a """"singing tour""""""",7.339245056029886,7.567998864213468,7.258938940807279,7.190797363068908,4.089720384553689
512\image_438.jpg,English: 虎尾郡管內圖,6.316399141979815,6.1805065917481175,6.428395746198548,6.34029508799278,3.906890595608518
512\image_439.jpg,Publicity photo of Chuck Berry,7.867960380494431,7.867960380494431,7.867960380494431,7.867960380494431,3.7898980954642876
512\image_440.jpg,Azərbaycanca: Şah İsmayılın Əbülxeyir xanla döyüşü. Muin Müsəvvir. “Tarix-i aləmaray-i Şah İsmayıl”.,7.683404393348863,7.259132871965614,7.917917495070492,7.873162813010483,4.522034807047507
512\image_441.jpg,Deutsch: Kapelle an der Alpe Vordere Niedere Außenansicht,7.106644293776072,7.206294301161192,7.04456062725369,7.069077952913335,3.866753869673271
512\image_442.jpg,English: The painter Josef Barth (1842-1916) - Photo by Rudolf Largajolli Brixen Deutsch: Der Fassmaler und Vergolder Josef Barth (1842-1916) in einem Foto von Rudolf Largajolli Brixen. Italiano: Ritratto del pittore Josef Barth in una foto di Rudolf Largajolli Bressanone.,5.8608278056325815,6.015871672558225,5.914039716645448,5.652572027694072,4.469682855881701
512\image_443.jpg,"""Deutsch: Das Sasol Werk in Hamburg-Kleiner Grasbrook. English: Sasol, Hamburg, Germany. Original description: I don't know if we were really allowed to be where we were....but anyway &lt;a href=""""http://www.sasolwax.com/Europa-page-231-lang-de.html""""&gt;Sasol&lt;/a&gt; (that was the name of the chemical company) was a good place to take pictures - even though these didn't turn out as good""",7.232249620402542,7.262465097568652,7.149777854613812,7.284505909025163,4.624298687256697
512\image_444.jpg,English: WAKEFIELD FC ARTHUR STREET TERRACE STAND AMD MEDIA CENTRE,6.882534436921776,6.962563575847979,6.710565992599004,6.974473742318344,3.873220165063164
512\image_445.jpg,Deutsch: Logo von Progress Rail,1.380681572785077,1.2000964227891688,1.4792206079956125,1.4627276875704496,3.9377519554085865
512\image_446.jpg,Nederlands: Leren klokkijken door veel te oefenen met het zetten van de wijzers op een werkblad. Gemaakt in mijn eigen klaslokaal. English: Photo taken in my own classroom. I am a teacher at an elementary school in the Netherlands.,7.349420248523547,7.183987898617293,7.304338615243447,7.559934231709901,4.071016558309878
512\image_447.jpg,"Español: Misnebalam, Yucatán.",7.596129082864984,7.640165646870109,7.6085454499663,7.5396761517585436,4.168325822713779
512\image_448.jpg,Some swedish chili sauces.,6.982856336817474,7.841797474678142,7.805540630606212,5.301230905168071,3.551428065028506
512\image_449.jpg,"English: Lara Croft Way, Derby.",7.331079675996513,7.232681694950926,7.300141978743089,7.460415354295523,4.195816471537619
512\image_450.jpg,"Spices sold on the street in Hurghada, Egypt.",7.657099302761607,7.846534265561221,7.695129056445635,7.429634586277964,3.980386153418486
512\image_451.jpg,"Downtown Irvine, KY, USA",7.346957940021433,7.637188463733384,7.67247378502695,6.731211571303962,3.8553885422075345
512\image_452.jpg,"עברית: הנמל העתיק שהוקם לפני כ-2,000 שנה על ידי המלך הורדוס. ניתן למצוא בו עוגנים עתיקים, שרידים ועמודי שיש שונים. This is a photo of a place that is recognized as a heritage site by the Council for Conservation of Heritage Sites in Israel. The site's ID in Wiki Loves Monuments photographic competition is 93-1167-001",6.985032447274132,6.813798983604748,7.194143522586652,6.947154835630993,4.990853640092103
512\image_453.jpg,"Wrestler and actor Stone Cold Steve Austin on the Expendables panel at the 2010 San Diego Comic Con in San Diego, California. Please attribute to Gage Skidmore if used elsewhere.",7.314451785032027,7.126122175462886,7.330709495836307,7.486523683796888,4.1490027824808315
512\image_454.jpg,Deutsch: Aufbau Dioxazin,0.21326985693582054,0.21439227955192874,0.21114887780650216,0.21426841344903072,3.938721875540868
512\image_455.jpg,"Bad Rodach, Waldbad",7.375169755433565,7.848446101498798,7.741327307313586,6.535735857488312,3.195295934496216
512\image_456.jpg,Deutsch: Ruinen der Burg Frankenberg auf dem Gotthardsberg bei Weilbach,7.564642453345809,7.6686788706660565,7.666854726468374,7.358393762902999,4.057008563711837
512\image_457.jpg,English: Hexbug Nano,7.335048772065991,7.27828046016423,7.374665161419516,7.352200694614224,3.6841837197791887
512\image_458.jpg,Deutsch: Mietshaus Wägnerstraße 18 in Dresden-Blasewitz,7.344061782734215,7.468077630437337,7.403002822078234,7.161104895687076,4.244171759997672
512\image_459.jpg,Suomi: Viulisti Antti Untamala,7.404406093442012,7.631041413379668,7.210317669709993,7.371859197236376,3.402910079649727
512\image_460.jpg,"English: Tradition assigns the erection of the Pillar to Anang Pal, whose name it bears, with the date 1052 A.D.",7.323681609760958,7.3671607373087316,7.338789113292365,7.265094978681777,4.127364604701623
512\image_461.jpg,"English: fossile bird, Early Eocene Fur Formaton, Denmark",7.235740756183439,7.152673316047581,7.216732101963322,7.337816850539416,4.136626033567186
512\image_462.jpg,"English: Commemorative plaque to Mr. István Schoenwisner (Schönvisner) (1738–1818) Hungarian archaeologist, librarian and professor who made the first scientific excavations in Aquincum. The relief sculpted by Mr. János Darás is affixed to the wall of the old main building of the Aquincum Museum. (Budapest, District III, Szentendrei Avenue Nr 135-139) Français&#160;: Plaque commémorative à M. István Schoenwisner (Schönvisner) (1738–1818) archéologue, bibliothécaire et professeur hongrois qui a fait les premières fouilles scientifiques en Aquincum. Le relief sculpté par M. János Darás en 1907 est apposée sur le mur de l’ancien bâtiment principal du Musée d'Aquincum. (135-139 avenue Szentendrei, Budapest, 3e arr.) Magyar: Schoenwisner (Schönvisner) István (1738–1818) magyar régész, könyvtáros, egyetemi tanár, Aquincum első tudományos kutatójának emléktáblája az Aquincumi Múzeum régi főépületének falán. A dombormű Darás János szobrászművész alkotása (1907). (Budapest III. ker., Szentendrei út 135-139.)",7.632559750238296,7.535337036689119,7.62983925749487,7.732502956530898,4.872756854978504
512\image_463.jpg,"日本語: 南山麓の由比から望むミカン畑と浜石岳、静岡県静岡市 English: Mount Hamaishi seen from Yui, in Shizuoka city, Shizuoka prefecture, Japan.",7.347477119499402,7.763698240423499,7.764164255670419,6.514568862404291,5.153460674849686
512\image_464.jpg,Čeština: Martin Hilský na vernisáži výstavy k 10. ročníku Brněnských shakespearovských dnů,7.546771147204769,7.668452456896158,7.557615928253831,7.414245056464317,4.506309199450733
512\image_465.jpg,Deutsch: Toyota MR2 W3,7.795490507359976,7.923831848761879,7.647704559045811,7.814935114272238,3.9362600275315263
512\image_466.jpg,Русский: епископ Савватий на празднования Крещения Руси г. Омск,7.75814459862321,7.8255777949633325,7.758264426465044,7.690591574441253,4.1415856299801606
512\image_467.jpg,"English: Actinodaphne tree flush of young leaves in the Anamalai hills, India",7.369911147339553,7.540706766813755,7.6594842316785545,6.909542443526346,4.011755480288269
512\image_468.jpg,English: Jeon Bong-jun 日本語: 全琫準 한국어: 전봉준,7.537648786777209,7.5376487867772095,7.5376487867772095,7.5376487867772095,4.415311532225102
512\image_469.jpg,"English: Photograph of Crosby United Reformed Church, Merseyside, England",7.2046412454249955,7.4882597660247034,7.328247366081572,6.797416604168712,4.23100649778836
512\image_470.jpg,"Zbigniew Wojciechowski, Stanisław Findeisen, Stefan Wiśniewski",7.771095824587927,7.782370792914441,7.767616794818745,7.763299886030592,3.960278424212978
512\image_471.jpg,"Cross at the Acadian Landing Site in Madawaska, Maine.",6.975065934948873,7.0976019895082425,7.0542007468206105,6.773395068517765,3.7789018650479576
512\image_472.jpg,English: Users with training materials learning how to enter data via SMS instead of paper form,7.628063360331921,7.5649299559161545,7.683612783901401,7.635647341178207,3.95134853703226
512\image_473.jpg,English: Osypané břehy - Nature Reserve Čeština: Osypané břehy - Přírodní památka,7.35331384797406,7.671363113393651,7.522734530939667,6.865843899588862,4.412777807547364
512\image_474.jpg,Русский: Самоходная огневая установка (СОУ) 9А317М ЗРК 9K317M «Бук-M3».,7.539320192280492,7.537532778153446,7.4982835078890755,7.5821442907989525,4.6815945708071105
512\image_475.jpg,Andranik Eskandarian,7.299828185292125,7.3425573267246715,7.317062622601702,7.239864606550006,2.941446071165522
512\image_476.jpg,English: Clifton Suspension Bridge &amp; the A4 Portway,7.13878462654738,7.188020470267513,7.01130329606541,7.217030113309218,4.3509772687418025
512\image_477.jpg,Italiano: Rosmarinus officinalis (rosmarino).,7.64776444876584,7.622190341559909,7.626606668484339,7.6944963362532715,3.7668385873198904
512\image_478.jpg,"Svenska: Den 30 november 1994 blev en mot tidigare år lugn dag i Lund. Lars Hultén (I studentmössa) höll sitt sedvanliga tal för ett tjugotal av 30 Novemberföreningens medlemmar som vid middagstid samlats vid Tegnér statyn i Lundagård, under bevakning av ett trettiotal poliser.",7.487989630398277,7.500865921665071,7.470252467729544,7.492850501800216,4.33340145261505
512\image_479.jpg,"Norsk bokmål: Drammeglass prodisert på Nøstetangen glassverk. Høyde 13 cm. Foto Anne-Lise Reinsfelt / Norsk Folkemuseum, NF.1899-0390.",5.901867492965952,5.751136111528298,5.928509079948017,6.025957287421541,4.605092077203522
512\image_480.jpg,Deutsch: St. Katharina in Nievern,7.615102767944336,7.766542434692383,7.501384258270264,7.577380657196045,3.8013774524295485
512\image_481.jpg,"English: Lusitania Memorial in Cobh, Co. Cork",7.4845364927252485,7.364110280382838,7.551278243921393,7.538220953871515,4.066542752164839
512\image_482.jpg,"HIV positive prisoner in Cipinang Narcotics Prison, Jakarta. Photo by: Josh Estey Contact photolibrary@ausaid.gov.au to request a high resolution original.",7.496861464826388,7.681950585233603,7.4684418106962,7.34019199854936,4.219260490073159
512\image_483.jpg,English: Spotted seal (Phoca largha),6.696748973508607,7.200909982335789,6.96398126027302,5.925355677917015,3.9749375012019263
512\image_484.jpg,English: town village in Egypt,3.3000545501708984,3.3000545501708984,3.3000545501708984,3.3000545501708984,3.7810760119146076
512\image_485.jpg,2 brothers 4 in line lineup Honda CB1000 1993 and Honda CB750K2 1972,7.538047225472444,7.7578884075494665,7.601559281807548,7.254693987060319,4.292195193682464
512\image_486.jpg,English: Berliet TLM 10M3,7.719530956360725,7.660256570250451,7.733166271015097,7.765170027816626,3.8332696895151077
512\image_487.jpg,San Francisco Chinatown,7.548206712800499,7.568087571032983,7.614882592526116,7.461649974842399,3.414441303694973
512\image_488.jpg,"Português: Escola Nossa Senhora do Perpétuo Socorro, Sede, Santa Maria, Rio Grande do Sul, Brasil.",7.476616474503437,7.580296678438192,7.447376054305247,7.402176690766872,4.041608081853648
512\image_489.jpg,"Nederlands: Panorama Mesdag in Den Haag, de buitenkant is nooit te zien, maar Zwembad Mauritskade is in 2007 afgebroken, nu is tijdelijk de zuidkant van het museum vanaf de Mauritskade te zien. This is an image of rijksmonument number 477398",6.9832013494752845,6.93681617766554,6.806710645107568,7.206077225652744,4.268263863731338
512\image_490.jpg,English: Gandikota Fort Mosque,6.903975057200882,6.9238650008969715,6.959966582069626,6.82809358863605,4.12323142879762
512\image_491.jpg,"""Ejemplo de Bomba Volcánica (Piroclastos de más de 64 mm) expuesta sobre pedestal en la subida al Teide, Isla de Tenerife, España, carretera C-823 desde Chio. Localización exacta Restaurante La Estrella, N 28°13'46,0"""" W 16°45'35,4"""", Altitud 1102 m.""",7.459076324510439,7.562971761063704,7.398340457093095,7.415916755374519,4.621199436732175
512\image_492.jpg,"""An oil, acrylic and paper on canvas painting made in 1997 by the artist Michelle Fierro, """" Circumstantial Too """" 60 x 66 inches. This Non-free content is not used in a manner that is likely to replace the original market role of the original copyrighted material.""",5.723952706856764,5.467240289222811,5.685510749132743,6.019107082214737,4.2410946792475075
512\image_493.jpg,"""English: Responses to the statement """"Hold a referendum on whether Scotland should be an independent country"""". Based on the BBC's Priorities for Scotland Survey, which can be found here. Based on 1004 respondents, prepared for BBC Scotland by ICM Research, 5-8th April 2011.""",0.9330669761267476,0.9353802711377186,0.9344522710478723,0.9293683861946521,4.379115340695317
512\image_494.jpg,"Illustration by François-Rolland Elluin of Thérèse philosophe, ou, Mémoires pour servir à l'histoire du Père Dirrag et de Mademoiselle Éradice by Jean-Baptiste de Boyer d'Argens (1704-1771)",7.367614367200571,7.367614367200572,7.367614367200572,7.367614367200572,4.514588747617396
512\image_495.jpg,English: Sculpture Hall Museu Frederic Marès Español: Sala de escultura Museu Frederic Marès,7.51055835708312,7.927847979913817,7.591697482537359,7.012129608798185,3.9755688393202924
512\image_496.jpg,"Deutsch: Tillandsia bryoides, in Kultur im Botanischen Garten Heidelberg. English: Tillandsia bryoides, in cultivation at the Botanical Garden of Heidelberg, Germany.",7.107524228102668,7.335887898902479,7.201311947791288,6.785372837614236,4.197000822436656
512\image_497.jpg,"Julie Anne Robinson, Cal Johnson, and Liam Hemsworth",7.50612216577752,7.515122967038949,7.520006462310622,7.483237067982991,3.956458047101464
512\image_498.jpg,"English: Knight Bachelor's Badge Awarded to Honourable Sir T Alport Barker, MLC (1878-1956) for public service to Fiji. (He was also made Commander of the Most Excellent Order of the British Empire) Upon an oval medallion of vermilion, enclosed by a scroll a cross-hilted sword belted and sheathed, pommel upwards, between two spurs, rowels upwards, the whole set about with the sword belt, all gilt.",6.6854358047901234,6.589703270225968,6.705751546073937,6.760852598070464,4.404441995873207
512\image_499.jpg,Extrablatt Mainzer,6.059973616975508,6.055130570990031,5.957959447633844,6.166830832302649,3.419381945646371
512\image_500.jpg,Polski: Tablica upamiętniająca Krystynę Wituską na kościele św. Karola Boromeusza na warszawskich Powązkach,6.971579603447736,6.941087289347615,6.97094535418103,7.002706166814566,4.382200596479283
512\image_501.jpg,English: Eleni Mandell performing in Los Angeles in January 2017,6.708882561489702,7.063499919363635,6.475815927321075,6.587331837784396,4.038048633552528
512\image_502.jpg,"English: Rajesh Hamal addressing audience during his golden jubilee birthday celebration in an event organised by NepaliTouch Australia along with singer Rajesh Payal Rai and Anju Panta at Hurstville, Sydney.",5.38660280806143,5.541591279997782,5.353385131580248,5.26483201260626,4.127121759048743
512\image_503.jpg,"English: The Racetrack in Death Valley, Ca, a scientific phenomena, no one is sure how these rocks move",7.4934307287136575,7.455457331899606,7.478738667852208,7.546096186389156,4.069375827704628
512\image_504.jpg,August Sicard von Sicardsburg,7.50077807077504,7.245426975671725,7.589070303589457,7.6678369330639375,3.6504103051739905
512\image_505.jpg,"English: Nick Holman of Gold Coast during the 2018 AFL round 20 match between Melbourne and Gold Coast at the Melbourne Cricket Ground on Sunday, 5 August 2018 in Melbourne, Victoria.",7.436204297453382,7.472002864900338,7.458547276496197,7.378062750963612,4.365470706291516
512\image_506.jpg,"Polski: Tablica na Wielkiej Synagodze w Kopenhadze, upamiętniająca Dana Uzana, który zginął w czasie zamachu terrorystycznego w lutym 2015 roku.English: In memory of Dan Uzan. The plaque in Great Synagogue of Copenhagen commemorating terrorist attacks on 15th February, 2015.",7.278916449303348,7.383394898086773,7.2551764811904516,7.198177968632818,4.589190584501428
512\image_507.jpg,Lerbach Mitteldorf Blickrichtung Nordost,7.531046555494862,7.743954716799577,7.706923002244205,7.142261947440805,4.077567157116928
512\image_508.jpg,English: Postcard photo of a Gilmore and Pittsburgh train at the railway's depot in Leadore,5.755349780848089,5.755349780848089,5.755349780848089,5.755349780848089,4.087589520656345
512\image_509.jpg,Deutsch: Bezirk Korneuburg,1.391167443722951,1.348083870487416,1.4127092303407185,1.4127092303407185,3.921029621737614
512\image_510.jpg,English: Eggerberg railway station.,7.811855484474974,7.91349713833195,7.855219637964831,7.666849677128142,3.900153016697712
512\image_511.jpg,"2006 Pontiac G5 Pursuit photographed in Montreal, Quebec, Canada.",7.858434446485961,7.881910215172159,7.874339942912749,7.819053181372974,4.352685889751827
